ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err
NANO,Nordic Nanovector,Health care,26.88,26.8,26.92,285,,1778.43,0.0244,-0.0366,0.3164,-0.1531,-0.1908,0884,Healthcare,"Nordic Nanovector ASA, a biopharmaceutical company, develops and commercializes therapeutics for haematological cancers. The company's lead product candidate is Betalutin, an antibody-radionuclide-conjugate, which has completed Phase I/IIa clinical trial for the treatment of patients with non-hodgkin lymphoma, a life-threatening blood cancer. Nordic Nanovector ASA has collaboration agreements with Paul Scherrer Institute; Areva Med; LegoChemBio; and Heidelberg Pharma. The company was formerly known as Nordic Nanovector AS and changed its name to Nordic Nanovector ASA in 2014. Nordic Nanovector ASA was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,47 22 18 33 01,Norway,[],http://www.nordicnanovector.com,1.0,KjelsÃ¥sveien 168 B,Biotechnology,,26.24,26.24,19.81446,,0.0,,26.96,,824251.0,,26.24,21.92706,,26.24,,824251.0,,,,,,0.9994190000000001,,,25.42,2.0,NOK,271746.0,,,,1778431872.0,,,427637.0,,25.42,26.96,,10000.0,271746.0,40.0,-3.3768842000000006,,,9.57,26.82,False,,100000.0,26.96,OSL,NORDIC NANOVECTOR,Nordic Nanovector ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NANO.OL,finmb_117497706,no_market,,,,0.0,-2.877,,,-7.96,,66161900.0,,,4.362,,,,1577750400.0,0.24163,-435830016.0,-7.274,,,6.1623106,0.14242,1640908800.0,1585612800.0,,,51454245.0,1355369856.0,,,,,,,,,,,,,,https://logo.clearbit.com/nordicnanovector.com,43.0,,47 22 58 00 07,,,,00442fdb-da3e-3712-821e-59d32a59825e,
NOD,Nordic Semiconductor,Information technology,94.4,94.35,94.45,951,,16776.1,0.0396,0.0016,0.1278,0.6948000000000001,1.3899,7052,Technology,"Nordic Semiconductor ASA, a fabless semiconductor company, designs, develops, and sells integrated circuits and related solutions for short and long range wireless communication in Europe, the Americas, and the Asia/Pacific. The company specializes in ultra-low power components, based on its proprietary 2.4 GHz RF, Bluetooth low energy, and LTE-M and NB- Internet of Things (IoT); and develops long power cellular IoT. It also provides Bluetooth 5 solutions; low power cellular devices for the IoT; and Bluetooth 5.1 solutions for direction finding applications. In addition, the company offers Zigbee 3.0 IoT solutions; Thread solution for low-power IEEE 802.15.4 devices; nRF52 and nRF51 series system-on-chips, and nRF5 software development kits; ANT, a proprietary ultra-low power wireless solution for battery operated products; and application specific integrated circuits and related consulting services. Further, it provides software for system development, communication stacks, and application layer software, as well as development tools for desktops, mobiles, and clouds. The company's products are used in various applications, such as audio and music, automotives, beacons, computer peripherals, connected health and homes, education, industrial automation, LED lightings, logistics and transport, retail and payment, sports and fitness, toys and gaming, virtual reality and augmented reality products, mobile phone accessories, and consumer electronics, as well as wearables, including connected watches, jewelry, proximity tags, and smart clothes and apparels. Nordic Semiconductor ASA was founded in 1983 and is headquartered in Trondheim, Norway.",Trondheim,47 72 89 89 00,Norway,[],http://www.nordicsemi.com,1.0,Otto Nielsens veg 12,Semiconductor Equipment & Materials,,90.8,91.25,63.290580000000006,,0.0,,95.5,,282835.0,,90.8,85.439705,,91.25,,282835.0,,,,,1308268800.0,1.4529610000000002,,,91.25,2.0,NOK,280462.0,,,,16784991232.0,,,468060.0,51.80681,91.25,94.45,,96500.0,280462.0,96.2,1180.625,,,31.48,94.35,False,,581300.0,95.5,OSL,NORDIC SEMICONDUCT,Nordic Semiconductor ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOD.OL,finmb_884166,no_market,,49.277,,0.04478,564.226,1.2620828000000002,,0.08,,177712992.0,,,1.371,,,,1577750400.0,0.55627996,14507000.0,0.083,,,68.89131,0.13182001,1640908800.0,1593475200.0,,,171036252.0,15965351936.0,,,,,,0.5,,,,,,,,https://logo.clearbit.com/nordicsemi.com,822.0,1137.9518,,,,,61ea7640-f972-397d-be57-4173fa2df326,
NHY,Norsk Hydro,Materials,28.75,28.74,28.75,1673,,58912.34,0.0049,0.0531,0.0512,-0.1192,0.040199999999999986,0240,Basic Materials,"Norsk Hydro ASA operates as an integrated aluminum company worldwide. It operates through six segments: Bauxite & Alumina, Primary Metal, Metal Markets, Rolled Products, Extruded Solutions, and Energy. The Bauxite & Alumina segment engages in bauxite mining activities, production of alumina, and related commercial activities, primarily the sale of alumina. The Primary Metal segment is involved in the primary aluminum production, remelting, and casting activities. This segment principally offers extrusion, sheet, and standard ingots, as well as foundry alloys. The Metal Markets segment sells products from the company's primary metal plants; operates remelters; and trades in physical and financial metals. The Rolled Products segment operates rolling mills and a primary metal plant. This segment principally offers aluminum foils, strips, sheets, and lithographic plates for application in the packaging, automotive, building and general engineering, and transport industries, as well as for offset printing plates. The Extruded Solutions segment offers extrusion profiles, building systems, and precision tubing products for construction, automotive and heating, and ventilation and air conditioning sectors. The Energy segment owns and operates 26 hydroelectric power plants with an installed capacity of approximately 2,000 MW in Norway. Norsk Hydro ASA was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,47 22 53 81 00,Norway,[],http://www.hydro.com,1.0,Drammensveien 260,Aluminum,VÃ¦kerÃ¸,28.61,28.53,25.62645,0.043691017,0.0,,28.98,,4996207.0,,28.61,27.057940999999996,1.25,28.53,,4996207.0,,,,,1589241600.0,0.9378620000000001,,,28.24,2.0,NOK,1855623.0,,,,58867765248.0,,,6719257.0,0.41418836,28.24,28.72,,410000.0,1855623.0,36.41,7.7231183,,,19.135,28.7,False,,1100.0,28.98,OSL,NORSK HYDRO ASA,Norsk Hydro ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,NHY.OL,finmb_292387,no_market,,0.523,,-0.03373,7.391,,,3.72,,2048999936.0,,,36.912,,,,1577750400.0,0.29948,-4793999872.0,-2.3409999999999997,,,0.77833766,0.34263000000000005,1640908800.0,1593475200.0,,,1339123950.0,74358890496.0,,1147219200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/hydro.com,35000.0,,47 22 53 27 25,,,,393ecc80-795c-3904-9f9c-8b2facbb321b,
NSKOG,Norske Skog,Materials,28.5,28.5,28.6,72,,2351.25,-0.006999999999999999,0.0071,-0.06709999999999999,-0.2823,,0213,Basic Materials,"Norske Skog ASA produces and sells newsprint and magazine paper primarily in Europe and Australasia. It operates through two segments, Publication Paper Europe, and Publication Paper Australasia. The company offers improved newsprint, super calandered, light-weight coated, and book and directory paper products. Its products are used in catalogues, inserts/flyers, supplements, free-sheets, directories, direct mail, and brochures. The company sells its products under brands, including Nornews, Norbright, NorX, Norstar, Norcote, NorSC, Norbook, Vantage, and Tasman Directory. It also exports its products to North America, Africa, the Middle East, and Asia. The company was founded in 1962 and is headquartered in Oslo, Norway. Norske Skog ASA is a subsidiary of NS Norway Holding AS.",Oslo,47 22 51 20 20,Norway,[],http://www.norskeskog.com,1.0,PB 294 SkOeyen,Paper & Paper Products,,28.7,28.8,33.204640000000005,0.21777003,0.6286,,28.8,,65904.0,,28.7,30.231428,6.25,28.8,,65904.0,,,,3.25,1587081600.0,,,,28.45,2.0,NOK,36688.0,,,,2351249920.0,,,147651.0,0.22087833,28.45,28.6,,,36688.0,45.05,,,,25.5,28.55,False,0.11270001,,28.8,OSL,NORSKE SKOG ASA,Norske Skog ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NSKOG.OL,finmb_283764576,no_market,,0.253,,0.040110003,2.425,inf,,,,82500000.0,,,60.812,,,,1577750400.0,0.20117001,427000000.0,5.164,,,0.4686575,0.66667,1640908800.0,1593475200.0,,,27535200.0,2696750080.0,,,,,,,,,,,,,,https://logo.clearbit.com/norskeskog.com,2300.0,5.5189775999999995,,,,,fcefc0b9-bd00-3360-8fdf-d92e1a313c86,
NORTH,North Energy,Energy,1.56,1.56,1.6,44,,182.33,0.0163,0.023,0.1187,0.0097,0.1147,0252,Financial Services,"North Energy ASA does not have significant operations. Previously, it was engaged in the exploration, development, and production of oil and gas in the Norwegian continental shelf. The company was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,47 22 01 79 50,Norway,[],http://www.northenergy.no,1.0,Tjuvholmen allÃ© 3,Asset Management,,1.53,1.53,1.3202536,0.19607845,,,1.6,,263483.0,,1.53,1.4120588,0.3,1.53,,263483.0,,,,0.3,1559088000.0,1.023228,,,1.53,4.0,NOK,274690.0,,,,182326848.0,,,124192.0,206.48567,1.53,1.6,,3094400.0,274690.0,1.65,-1.672043,,,0.9,1.555,False,0.22899999999999998,1019800.0,1.6,OSL,NORTH ENERGY ASA,North Energy ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NORTH.OL,finmb_53162324,no_market,,-43.492,,0.0,1.966,,,-0.93,,117252000.0,,,2.252,,,,1577750400.0,0.0,-66068000.0,-0.593,,,0.7060390999999999,0.54482,1640908800.0,1585612800.0,,,46214715.0,-38403064.0,,,,,,,,,,,,,,https://logo.clearbit.com/northenergy.no,3.0,,,,,,3e9514d3-4df0-35ae-a53c-9645c2c7d74c,
NODL,Northern Drilling,Energy,6.66,6.44,6.66,27,,107.45,-0.0045000000000000005,0.0262,0.1788,-0.6775,-0.7931999999999999,HM 08,Energy,"Northern Drilling Ltd., a drilling contractor, focuses on acquiring and operating offshore drilling rigs for oil and gas industry. It owns two semi-submersible drilling rigs, as well as owns two drillships and an option to acquire a third drillship. The company was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.northerndrillingltd.com,1.0,Par La Ville Place,Oil & Gas Drilling,14th Par La Ville Road,6.69,6.59,6.7824273,,0.0,,6.7,,28585.0,,6.69,6.355882,,6.59,,28585.0,,,,,,2.667612,,,6.28,2.0,NOK,26650.0,,,,107445776.0,,,98498.0,4.644898,6.28,6.66,,0.0,26650.0,33.5,-24.666666,,,2.1,6.44,False,,0.0,6.7,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,NODL.OL,finmb_423276374,no_market,,3.7289999999999996,,-0.77883005,,-0.788959,,-0.27,,16133000.0,,,15.705,,,,1577750400.0,0.7500399999999999,-18016000.0,-0.182,,,0.42406875,0.39400002,1640908800.0,1585612800.0,,,8754259.0,86249880.0,,,,,,,,,,,,,,https://logo.clearbit.com/northerndrillingltd.com,2.0,,,,,,93da0603-ff72-38a9-8236-0d8bf6368755,
NOL,Northern Ocean Ltd.,Energy,7.64,7.52,7.62,26,,487.45,0.0187,-0.0193,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRS,Norway Royal Salmon,Consumer staples,235.0,234.2,235.0,135,,10085.92,0.0,0.051,0.049100000000000005,0.0026,0.2174,7414,Consumer Defensive,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,47 73 92 43 00,Norway,[],http://www.norwayroyalsalmon.com,1.0,Ferjemannsveien 10,Farm Products,PO Box 2608 Sentrum,235.0,234.0,223.49817000000002,0.010527658999999998,0.6852,,237.2,,12433.0,,235.0,226.92352000000002,2.474,234.0,,12433.0,,,,2.47,1591315200.0,0.002903,,,232.0,2.0,NOK,7251.0,,,,10085917696.0,,,29636.0,1.8781919999999999,232.0,235.0,,131900.0,7251.0,254.0,12.7027025,,2.14,170.5,234.2,False,0.0105,42600.0,237.2,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRS.OL,finmb_22969855,no_market,,1.9969999999999999,,0.22389999,26.785999999999998,0.16915429,,18.5,,42918800.0,,,76.735,,,,1577750400.0,0.14015999999999998,265951008.0,27.112,,,3.0624877999999995,0.66208,1640908800.0,1585612800.0,,,13882894.0,10726149120.0,,1591315200.0,1:1,,,-0.73,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,175.0,8.667748,47 73 92 43 01,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
NAS,Norwegian Air Shuttle,Industrials,1.39,1.39,1.39,8972,,5044.14,-0.0347,-0.2486,-0.4852,-0.9632,-0.9619,1330,Industrials,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,47 67 59 30 00,Norway,[],http://www.norwegian.com,1.0,OksenÃ¸yveien 3,Airlines,,1.44,1.4635,10.721039999999999,,0.0,,1.466,,53733237.0,,1.44,2.5201618999999997,,1.4635,,53733237.0,,,,,,1.308943,,,1.3755,4.0,NOK,26325624.0,,,,5022966272.0,,,48759506.0,0.115412384,1.3755,1.386,,128200.0,26325624.0,48.17,-0.06860753,,,1.2845,1.3840000000000001,False,,6100.0,1.466,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NAS.OL,finmb_9002664,no_market,,1.433,,-0.03712,16.820999999999998,-0.95937943,,,,3628000000.0,,,25.074,,,,1577750400.0,0.28065999999999997,-1615399936.0,-12.63,,,0.055216562000000004,0.10098,1640908800.0,1577750400.0,,,1738635491.0,62356758528.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,9389.0,,,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,
NOR,Norwegian Energy Company,Energy,151.5,151.0,152.0,13,LP,3652.79,-0.0066,-0.0288,-0.013,-0.3282,-0.3621,0158,Energy,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 33 60 00,Norway,[],http://www.noreco.com,1.0,Nedre Vollgate 1,Oil & Gas E&P,,152.5,153.0,160.10072,,0.0,,153.0,,8121.0,,152.5,153.67647,,153.0,,8121.0,,,,,,0.279907,,,151.5,2.0,NOK,1178.0,,,,3664856832.0,,,18091.0,7.619244999999999,151.5,152.0,,50000.0,1178.0,255.0,8.868145,,,105.0,151.5,False,,200100.0,153.0,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOR.OL,finmb_24349084,no_market,,9.175,,0.43243000000000004,20.339000000000002,-0.3645833,,17.14,,24110900.0,,,28.22,,,,1577750400.0,0.13282,208000000.0,9.777999999999999,,,5.386251000000001,0.026600001,1640908800.0,1585612800.0,,,5919351.0,4412972032.0,,1431648000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,29.0,15.545101,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
NOFI,Norwegian Finans Holding,Financials,77.1,76.95,77.15,2088,,14394.17,-0.0096,0.0936,0.1247,-0.191,0.2958,1364,Financial Services,"Norwegian Finans Holding ASA, through its subsidiary, Bank Norwegian AS, provides various digital banking products and services to retail customers in Norway, Finland, Sweden, and Denmark. It offers deposit accounts, installment loans, and credit cards through Internet. The company also provides a combined credit card and reward card in cooperation with the airline Norwegian. Norwegian Finans Holding ASA was founded in 2007 and is based in Fornebu, Norway.",Fornebu,,Norway,[],http://www.banknorwegian.no/OmOss/InvestorRelations,1.0,SnarÃ¸yveien 36,Banks—Regional,,77.85,81.0,65.64,0.040847786000000004,0.0,,82.15,,233759.0,,77.85,69.76029,3.18,81.0,,233759.0,,,,,1588204800.0,1.5377459999999998,,,75.4,2.0,NOK,701253.0,,,,14384850944.0,,,386043.0,3.7672586000000003,75.4,77.1,,795000.0,701253.0,102.8,7.200935,,,32.24,77.0,False,,50000.0,82.15,OSL,NORWEGIAN FIN HLDG,Norwegian Finans Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOFI.OL,finmb_47733558,no_market,,5.5360000000000005,,0.48794997,,0.30075192,,10.7,,186695008.0,,,52.653999999999996,,,,1577750400.0,0.33036998,1863182976.0,9.98,,,1.4633267,0.32112998,1640908800.0,1585612800.0,,,105340787.0,21137901568.0,,,,,,-0.243,,,,,,,,https://logo.clearbit.com/banknorwegian.no,85.0,7.7204413,,,,,2047ec1b-f1d8-3fc2-aae8-a0e1b730c021,
NPRO,Norwegian Property,Real estate,11.3,11.3,11.45,13,,5577.97,0.0089,0.0,-0.0088,-0.1831,-0.0241,0250,Real Estate,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,47 22 83 40 20,Norway,[],http://www.norwegianproperty.no,1.0,StÃ¸perigata 2,Real Estate Services,,11.2,11.2,11.984275,0.0125,0.3443,,11.45,,20528.0,,11.2,11.814706,0.14,11.2,,20528.0,,,,0.28,1581379200.0,0.545876,,,11.2,2.0,NOK,77370.0,,,,5577973760.0,,,31197.0,2.8961442,11.2,11.45,,361700.0,77370.0,15.15,24.042553,,,9.24,11.3,False,0.0248,27100.0,11.45,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.814,,0.16937,21.694000000000003,-0.04273504,,0.47,,493625984.0,,,16.064,,,,1577750400.0,0.20047002,326200000.0,0.648,,,0.7034363,0.80237997,1640908800.0,1593475200.0,,,84182909.0,13124606976.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,51.0,17.438272,,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
NRC,NRC Group,Industrials,33.65,33.65,33.95,27,,2454.02,-0.0275,-0.0146,0.0516,-0.4059,-0.4615,1366,Industrials,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,47 90 40 70 97,Norway,[],http://www.nrcgroup.com,1.0,Lysaker Torg 25,Railroads,,34.6,35.0,31.41739,,0.0,,35.0,,43826.0,,34.6,32.623528,,35.0,,43826.0,,,,,1524182400.0,0.394308,,,33.65,2.0,NOK,5351.0,,,,2454017024.0,,,67359.0,0.38847822,33.65,34.0,,,5351.0,62.2,,,,18.8,33.65,False,,,35.0,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRC.OL,finmb_876360,no_market,,0.573,,-0.00602,34.169000000000004,-0.43185556,,6.83,,72927696.0,,,38.059,,,,1577750400.0,0.34921002,-113000000.0,-0.682,,,0.88415366,0.20920999999999998,1640908800.0,1585612800.0,,,45703372.0,3621907200.0,,1384992000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,1986.0,,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,
NTS,NTS,Industrials,71.0,70.0,70.5,1,,8468.33,0.0143,0.0441,0.029,0.201,0.1813,7970,Consumer Defensive,"NTS ASA, an integrated aquaculture company, engages in the aquaculture, well-boat, sea transport, and service boat businesses in Norway. The company produces salmon; provides well-boat shipping services; and transports fish and fish products by sea and land. It also supplies various safety systems for boats, fish farms, and land customers; and provides preparation, implementation, and maintenance services for management systems and security management systems. In addition, the company operates boat and ferry connections; and offers diving services and other services for the aquaculture and other sectors. It operates 15 connections, including 10 ferry connections, 4 fast ferry routes, and 1 local boat route, as well as 23 service vessels. The company was founded in 1879 and is based in Kolvereid, Norway.",Kolvereid,47 74 21 63 00,Norway,[],http://www.ntsasa.no,1.0,Sentrumsgata 6,Farm Products,,70.0,71.0,66.4058,0.014285714,0.4688,,71.0,,1353.0,,70.0,70.132355,1.0,71.0,,1353.0,,,,1.0,1589414400.0,0.5906899999999999,,,71.0,2.0,NOK,10.0,,,,8468312064.0,,,4233.0,5.286226,71.0,70.5,,8300.0,10.0,80.0,11.21643,,1.26,46.0,70.0,False,0.0143,26300.0,71.0,OSL,NTS ASA,NTS ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NTS.OL,finmb_49125655,no_market,,4.9639999999999995,,0.1451,16.399,0.15702474,,6.33,,119272000.0,,,37.542,,,,1577750400.0,0.029240001,232440992.0,3.195,,,1.8912151999999998,0.93716,1640908800.0,1585612800.0,,,33225408.0,7952291328.0,,1407888000.0,10:1,,,-0.624,,,,,,,,https://logo.clearbit.com/ntsasa.no,,22.222223,,,,,da6d1bd3-2722-396e-b1c0-ae95d62aa10c,
