ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
NONG,SpareBank 1 Nord-Norge,Equity certificates,66.7,66.6,66.8,317,LP,6696.55,0.0152,-0.0089,-0.0263,-0.08410000000000001,0.042,9008,Financial Services,915.0,"SpareBank 1 Nord-Norge provides financial products and services to personal customers, companies, and organizations in Northern Norway. The company offers various savings, lending, and insurance products, as well as payment services. Its activities also include hedging instruments and trading in interest rate and currency instruments; hedging instruments in the commodity derivatives market; sale of Norwegian bonds and certificates, as well as bond market issues; purchase and sale of equities and fund units; and provision of corporate finance, as well as trading and investment advice services. In addition, the company is involved in leasing, consumer financing, real estate brokerage, and accounting operations. It operates through a network of 38 offices across 36 municipalities in Nordland, Troms, Finnmark, and Svalbard. The company was founded in 1836 and is headquartered in TromsÃ¸, Norway.",TromsÃ¸,Norway,[],http://www.sparebank1.no/nb/nord-norge,1.0,SjÃ¸gata 8,Banks—Regional,65.7,66.2,61.916187,0.060882803,0.2712,,66.7,,105357.0,,65.7,66.0,4.0,66.2,,105357.0,,,,4.0,1585267200.0,0.722891,,,65.4,2.0,NOK,105267.0,,,,6696546304.0,,,112191.0,1.8810523999999997,65.4,66.8,,86400.0,105267.0,81.0,9.723031,,5.64,46.35,66.6,False,0.060900003,141000.0,66.7,OSL,SPAREBK 1 NORD-NOR,SpareBank 1 Nord-Norge,Europe/Oslo,CEST,False,7200000.0,EQUITY,NONG.OL,finmb_4509224,no_market,,8.886000000000001,,0.42388000000000003,,,,6.86,,100398000.0,,,141.245,,,,1577750400.0,0.25226,689000000.0,6.807,,,0.4722291,0.09822,1640908800.0,1593475200.0,,,95209320.0,31635480576.0,,1301529600.0,4:3,,,-0.12300000000000001,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 22 44,,9.798736,,,,,0eaa2134-341b-36b7-a162-fec9e91edee8,
SNOR,SpareBank 1 Nordvest,Equity certificates,110.0,108.0,110.0,0,,245.36,,,0.0092,0.0144,0.0801,6509,Financial Services,148.0,"Sparebank 1 Nordvest provides various banking services in Norway. The company offers savings and deposit accounts; car, motorcycle, boat, and construction loans; and mortgages. It also provides business insurance products, which include liability, auto, mortgage, operating loss, asset, commercial, and project insurance products; personal insurance products, such as life, travel, and accidental insurance products; pension products; bank cards; payment and debt collection services; and mobile and online banking services. In addition, the company offers bank guarantees, trade credit products, and operating credit products for agriculture, as well as factoring, leasing, and repayment products and services. The company was founded in 1835 and is based in Kristiansund, Norway. Sparebank 1 Nordvest is a subsidiary of SpareBank 1 Gruppen AS.",Kristiansund,Norway,[],http://www.sparebank1.no/nb/nordvest,1.0,Langveien 21,Banks—Regional,110.0,109.0,109.06115,0.05909091,0.65389997,,110.0,,542.0,,110.0,109.66666399999998,6.5,109.0,,542.0,,,,6.5,1585785600.0,0.108252,,,109.0,2.0,NOK,2000.0,,,,246682704.0,,,336.0,0.5849554,109.0,110.0,,0.0,2000.0,128.0,9.598604,,,95.0,108.0,False,0.0602,0.0,110.0,OSL,SPAREBK 1 NORDVEST,Sparebank 1 Nordvest,Europe/Oslo,CEST,False,7200000.0,EQUITY,SNOR.OL,finmb_49703696,no_market,,8.398,,0.33244,,,,11.46,,2242570.0,,,993.341,,,,1577750400.0,0.05173,22056000.0,9.935,,,0.1107374,0.50136,1640908800.0,1593475200.0,,,1234900.0,3541564160.0,,,,,,-0.031,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 39 00,,11.071966999999999,47 71 58 01 50,,,,395299a7-1e64-35a5-817a-5edb041835b0,
RING,SpareBank 1 Ringerike Hadeland,Equity certificates,230.0,226.0,230.0,4,,3599.59,0.0177,0.0268,0.0177,0.0712,0.16219999999999998,3510,Financial Services,220.0,"SpareBank 1 Ringerike Hadeland provides various banking products and services to retail and corporate customers in Norway. The company offers saving, deposit, and currency accounts; vehicle, house and travel, and pet insurance products, as well as life, children, disability, critical illness, accident, health, and business and personal products; mobile and online banking services; and debit and credit cards. It also provides mortgages; car, boat, and other vehicles; consumer and other loans; and bank guarantees, construction loans, trade credit, and operating credit for agriculture, as well as factoring, leasing, and repayment services. In addition, the company offers services for buying and selling of property; accounting, financing, payment and collection, and placement services; pension products; and savings and investment products. The company was founded in 1833 and is based in HÃ¸nefoss, Norway.",HÃ¸nefoss,Norway,[],http://www.sparebank1.no/ringerike-hadeland,1.0,SÃ¸ndre Torv 6,Banks—Regional,226.0,226.0,218.06474,0.05884956,0.67440003,,230.0,,453.0,,226.0,227.27777000000003,13.3,226.0,,453.0,,,,13.3,1584662400.0,0.322891,,,226.0,2.0,NOK,530.0,,,,3599591936.0,,,402.0,4.694646400000001,226.0,230.0,,30000.0,530.0,240.0,10.828626,,5.25,185.0,228.0,False,0.0588,27700.0,230.0,OSL,SPAREBK RING HADEL,SpareBank 1 Ringerike Hadeland,Europe/Oslo,CEST,False,7200000.0,EQUITY,RING.OL,finmb_9220341,no_market,,8.871,,0.4139,,,,21.24,,15650400.0,,,238.97099999999998,,,,1577750400.0,0.049590003,308913984.0,19.730999999999998,,,0.9624599,0.73478997,1640908800.0,1593475200.0,,,4304487.0,6801690624.0,,,,,,-0.08199999999999999,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 21 30,,11.656783,47 32 11 33 01,,,,224474a1-3bbb-3a9b-bc52-ac97ff01b43b,
MING,SpareBank 1 SMN,Equity certificates,87.3,87.2,87.4,122,,11334.66,0.0023,-0.0034,-0.0213,-0.0608,-0.0561,,Financial Services,1515.0,"SpareBank 1 SMN, together with its subsidiaries, provides various financial and banking products and services to personal and corporate customers in Norway and internationally. The company provides advisory services; and a range of products in the fields of financing, savings and investment, insurance, and payment services. It also offers investment and operations financing, domestic and foreign money transfers, fixed income and currency hedging, investment of surplus liquidity, structured products, and insurance of individuals and buildings/operating equipment; factoring and accountancy services; leasing services and loans; and mobile and online banking services. In addition, the company provides real estate and asset management services; and credit and debit cards, as well as stock trading services. SpareBank 1 SMN was founded in 1823 and is headquartered in Trondheim, Norway.",Trondheim,Norway,[],http://www.sparebank1.no/nb/smn,1.0,no. 4 SÃ¸ndre gate,Banks—Regional,87.1,87.1,77.84389,0.05740528,0.5927,,87.7,,91735.0,,87.1,85.19444,5.0,87.1,,91735.0,,,,5.0,1585267200.0,0.91506,,,86.6,2.0,NOK,25408.0,,,,11334683648.0,,,139809.0,2.2255416,86.6,87.4,,130100.0,25408.0,106.0,9.027922,,4.75,58.2,87.2,False,0.0574,113200.0,87.7,OSL,SPAREBANK 1 SMN,SpareBank 1 SMN,Europe/Oslo,CEST,False,7200000.0,EQUITY,MING.OL,finmb_881999,no_market,,5.364,,0.34636003,,,,9.67,,129836000.0,,,151.14700000000002,,,,1577750400.0,0.40594003,1091000064.0,8.433,,,0.57758343,0.05777,1640908800.0,1593475200.0,,,124142092.0,27321128960.0,,1238112000.0,6:5,,,0.023,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 73 00,,10.352189,,,,,7be6b8a4-5b90-3fbc-9371-245907c7b391,
SRBANK,SpareBank 1 SR-Bank,Financials,79.25,79.15,79.3,419,,20266.57,0.0,-0.0106,-0.005,-0.2075,-0.1962,4068,Financial Services,1255.0,"SpareBank 1 SR-Bank ASA, together with its subsidiaries, provides various financial products and services for personal and corporate customers in Southern and Western Norway. The company offers its products and services in the areas of savings, loans, advice, insurance, and pensions. It also provides foreign exchange, administrative securities, commercial properties brokerage, leasing, accounting, and securities trading services, as well as active management and securities management services. In addition, the company facilitates debt and equity funding; and sells real estate properties comprising holiday homes, new builds, and used homes. Further, it is involved in the customer trading of interest rate instruments; and purchasing of home mortgages and funds by issuing covered bonds. Additionally, the company offers credit and debit cards; structured products; and mobile and online banking services. The company also serves retail, small business, and agricultural customers, as well as public sector. As of December 31, 2018, it had 36 branches in Rogaland, Vest-Agder, Aust-Agder, and Hordaland. SpareBank 1 SR-Bank ASA was founded in 1839 and is headquartered in Stavanger, Norway.",Stavanger,Norway,[],http://www.sparebank1.no/nb/sr-bank,1.0,Christen Tranes Gate 35,Banks—Regional,79.25,79.0,70.13863,0.06940063,0.0,,79.45,,175066.0,,79.25,77.85139000000001,5.5,79.0,,175066.0,,,,,1587686400.0,0.925903,,,78.35,2.0,NOK,78168.0,,,,20266602496.0,,,239901.0,4.655778400000001,78.35,79.25,,,78168.0,105.3,,,,48.38,79.2,False,,,79.45,OSL,SPAREBANK 1 SR BK,SpareBank 1 SR-Bank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,SRBANK.OL,finmb_883781,no_market,,34.196,,0.35722,,,,,,255730000.0,,,98.551,,,,1577750400.0,0.37039003,1480000000.0,6.156000000000001,,,0.80415213,0.32250999999999996,1640908800.0,1593475200.0,,,166982393.0,148856471552.0,,,,,,-0.716,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 20 02,Postboks 250,12.873619,,,,,8ee5ca3d-26b8-36c3-9e7f-fabac7a9dd9b,
SOAG,SpareBank 1 Østfold Akershus,Equity certificates,244.0,244.0,250.0,1,LP,3022.25,0.0,0.0252,0.0427,0.0765,0.1743,1526,Financial Services,213.0,"SpareBank 1 Ãstfold Akershus, a savings bank, provides various banking products and services in Ãstfold and the southern part of Akershus. It offers savings, deposit, operating, tax deduction, and currency accounts; bank cards; repayment, construction, boat, motorcycle, and car loans; trade and operating credit products; factoring services; leasing products; bank guarantees; operating credit for agriculture; savings and investment products; and mortgage products. The company also provides insurance products, such as business, commercial, project, liability, asset, car, boat, personal, treatment, accident, occupational injuries, disability, house and condominium, travel, life, and other insurance, as well as pension products. In addition, it offers debt collection and accounting services; futures and currency options; and mobile and online banking services. SpareBank 1 Ãstfold Akershus was founded in 1835 and is headquartered in Moss, Norway.",Moss,Norway,[],http://www.sparebank1.no/nb/ostfold-akershus/privat.html,1.0,Varnaveien 43E,Banks—Regional,244.0,244.0,223.90648,0.05901639,0.4728,,244.0,,629.0,,244.0,235.44444,14.4,244.0,,629.0,,,,12.0,1585872000.0,0.08252999999999999,,,244.0,2.0,NOK,200.0,,,,3022257152.0,,,258.0,3.893678,244.0,250.0,,90100.0,200.0,270.0,10.162433,,4.4,185.0,244.0,False,0.049200002,40000.0,244.0,OSL,SPAREBANK 1 OSTFOL,SpareBank 1 Østfold Akershus,Europe/Oslo,CEST,False,7200000.0,EQUITY,SOAG.OL,finmb_12505834,no_market,,5.082,,0.43293000000000004,,,,24.01,,12386300.0,,,286.41200000000003,,,,1577750400.0,0.09792999999999999,314535008.0,25.381999999999998,,,0.85191965,0.80093,1640908800.0,1593475200.0,,,3698600.0,3944734976.0,,,,,,0.040999999999999995,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 57 00,,9.6131115,,,,,a7cf2ced-7d76-33c6-8a53-9928120ada46,
SPOL,SpareBank 1 Østlandet,Equity certificates,88.0,88.0,88.1,23,LP,10193.02,0.0,-0.015700000000000002,-0.0045000000000000005,0.0124,0.1095,2302,Financial Services,1139.0,"SpareBank 1 Ãstlandet provides various financial products and services to individuals, businesses, public sectors, clubs, and societies. It offers retail and corporate banking services, deposits, loans, savings, advisory, insurance, money-transfer, investment, and pension products and services. The company also provides payment, real estate brokerage and rental, management, accounting and payroll, leasing, financing, HR and consulting, and online and mobile banking services. It has 37 branches, including 21 in Hedmark, 2 in Oppland, 5 in Oslo, and 9 in Akershus. The company was founded in 1845 and is headquartered in Hamar, Norway. SpareBank 1 Ãstlandet is a subsidiary of Sparebankstiftelsen Hedmark.",Hamar,Norway,[],http://www.sparebank1.no/en/ostlandet/personal.html,1.0,Strandgata 15,Banks—Regional,88.0,88.0,85.78489,0.065,0.5395,,88.1,,17978.0,,88.0,88.17778,5.72,88.0,,17978.0,,,,4.58,1585267200.0,0.809245,,,87.9,2.0,NOK,1657.0,,,,10193040384.0,,,21189.0,2.8321867000000003,87.9,88.1,,0.0,1657.0,101.6,9.90991,,,70.1,88.0,False,0.051999997,0.0,88.1,OSL,SPAREBANK 1 OSTLAN,SpareBank 1 Østlandet,Europe/Oslo,CEST,False,7200000.0,EQUITY,SPOL.OL,finmb_12505908,no_market,,14.071,,0.38926998,,,,8.88,,115830000.0,,,139.282,,,,1577750400.0,0.14662999999999998,973000000.0,8.398,,,0.63181174,0.66322,1640908800.0,1593475200.0,,,114005470.0,50641027072.0,,,,,,-0.07,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 70 50,,10.478685,,,,,570d1e40-e6eb-36fd-94ed-02edf23d7a9a,
MORG,Sparebanken Møre,Equity certificates,299.0,297.0,299.0,3,LP,2949.59,0.0,0.0034,-0.0033,-0.0062,0.0163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOR,Sparebanken Sør,Equity certificates,103.0,102.5,103.0,9,LP,1608.82,0.0098,0.0098,0.0249,-0.0636,0.0842,4662,Financial Services,436.0,"Sparebanken SÃ¸r operates as an independent savings bank in Norway. The company operates through two segments, Retail Market and Corporate Market. It is involved in banking, securities trading, and real estate brokerage activities in Agder, Rogaland, Vestfold, and Telemark. The company also provides mortgaging, car financing, leasing, and property management services; and sells life and general insurance, pension, and group life insurance products to retail and corporate customers. It conducts banking operations in 34 locations and real estate brokerage business in 17 locations. The company was founded in 1824 and is headquartered in Kristiansand, Norway. Sparebanken SÃ¸r is a subsidiary of Sparebankstiftelsen Sparebanken SÃ¸r.",Kristiansand,Norway,[],http://www.sor.no,1.0,RÃ¥dhusgata 9,Banks—Regional,102.0,103.0,95.70071999999999,0.05882353,0.0,,103.0,,3848.0,,102.0,101.35,6.0,103.0,,3848.0,,,,,1585267200.0,0.24698699999999998,,,102.5,2.0,NOK,826.0,,,,1629130368.0,,,3658.0,0.68943304,102.5,103.0,,63500.0,826.0,123.0,9.828244999999999,,,80.0,102.5,False,,98600.0,103.0,OSL,SPAREBANKEN SOR,Sparebanken Sør,Europe/Oslo,CEST,False,7200000.0,EQUITY,SOR.OL,finmb_5719538,no_market,,25.936999999999998,,0.45578,,,,10.48,,15663900.0,,,860.128,,,,1577750400.0,0.10958,179000000.0,11.037,,,0.11974962,0.64037,1640908800.0,1593475200.0,,,6022160.0,61289721856.0,,,,,,0.079,,,,,,,,https://logo.clearbit.com/sor.no,47 38 10 92 00,,9.332247,47 85 03 86 65,,,,f0a4015a-e222-3f67-9088-d83be6bd369a,
SBTE,Sparebanken Telemark,Equity certificates,126.0,126.0,131.0,7,,1373.23,0.0,-0.0233,-0.0233,0.0217,0.0977,3921,Financial Services,182.0,"SpareBank 1 Telemark provides banking products and services to private and business customers in Norway. It offers deposit and currency accounts; and car and construction loans, trade credit, mortgage, and operating credit for agriculture. The company also provides factoring, leasing, and bank guarantee services; and liability, asset, property, personal, commercial, project, and car insurance products. In addition, it offers online and mobile banking, billing, cards, and collection services; and advice relating to buying and selling properties. SpareBank 1 Telemark was founded in 1844 and is based in Porsgrunn, Norway.",Porsgrunn,Norway,[],http://www.sparebank1.no/nb/telemark/privat.html,1.0,Storgata 117,Banks—Regional,126.0,126.0,123.97122,0.046031747000000005,0.4309,,131.0,,559.0,,126.0,127.83333600000002,5.8,126.0,,559.0,,,,5.8,1585267200.0,,,,126.0,2.0,NOK,68.0,,,,1373223552.0,,,1239.0,1.9291669999999999,126.0,131.0,,0.0,68.0,143.0,,,,109.0,126.0,False,0.046,0.0,131.0,OSL,SPAREBANK 1 TELEMK,SpareBank 1 Telemark,Europe/Oslo,CEST,False,7200000.0,EQUITY,SBTE.OL,finmb_33838065,no_market,,11.469000000000001,,0.42246999999999996,,,,,,10898600.0,,,327.74800000000005,,,,1577750400.0,0.09318,146096000.0,13.453,,,0.38444173,0.6461100000000001,1640908800.0,1593475200.0,,,10174852.0,8163923456.0,,,,,,-0.018000000000000002,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 915 02 610,,9.365941000000001,47 355 69 601,,,,2c4ec891-6da1-3876-8384-b8cff884b924,
SVEG,Sparebanken Vest,Equity certificates,65.5,65.4,65.6,159,LP,7027.82,0.0155,-0.015,-0.048,0.0888,0.29760000000000003,5011,Financial Services,730.0,"Sparebanken Vest, a financial services company, provides banking and financing services in the counties of Hordaland, Rogaland, and Sogn og Fjordane, Norway. It operates through Corporate Market, Retail Market, Treasury, and Estate Agency Activities segments. The company is also involved in the estate agency and home mortgages activities. As of December 31, 2019, it had 33 points of sale outlets. The company was founded in 1823 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.spv.no,1.0,Jonsvollsgaten 2,Banks—Regional,64.5,64.4,60.45251999999999,0.03751938,0.3735,,65.6,,31151.0,,64.5,65.75,2.42,64.4,,31151.0,,,,2.42,1585094400.0,0.5903609999999999,,,64.2,2.0,NOK,19020.0,,,,7027822592.0,,,38004.0,1.8932712,64.2,65.6,,100000.0,19020.0,73.8,10.363924,,5.82,42.1,65.5,False,0.0375,300000.0,65.6,OSL,SPAREBANKEN VEST,Sparebanken Vest,Europe/Oslo,CEST,False,7200000.0,EQUITY,SVEG.OL,finmb_8081598,no_market,,30.526999999999997,,0.48788000000000004,,,,6.32,,107295000.0,,,161.512,,,,1577750400.0,0.31427,582000000.0,6.386,,,0.40554264,0.26554,1640908800.0,1593475200.0,,,78253263.0,113317904384.0,,,,,,-0.247,,,,,,,,https://logo.clearbit.com/spv.no,47 91 50 55 55,,10.256811,,,,,7a2d122c-4b88-3068-9aa7-0e98d1c5b807,
SPOG,Sparebanken Øst,Equity certificates,46.8,46.8,46.9,8,,970.22,-0.0043,0.006500000000000001,-0.0085,-0.076,-0.044500000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNI,Stolt-Nielsen,Industrials,82.5,82.2,82.5,11,,4415.71,0.0073,-0.012,-0.0294,-0.2763,-0.193,WC2B 4HN,Industrials,6749.0,"Stolt-Nielsen Limited, together with its subsidiaries, provides transportation, storage, and distribution solutions for chemicals and other bulk-liquid products worldwide. The company operates in four segments: Tankers, Tank Containers, Terminals, and Stolt Sea Farm. It transports, stores, and distributes bulk-liquid chemicals, edible oils, acids, petroleum products, and other specialty liquids. The company also produces, processes, and markets seafood, including turbot, sturgeon, caviar, and sole; and transports liquefied petroleum gas. It is also involved in the distribution of bitumen. In addition, it owns and operates liquid natural gas and liquefied petroleum gas carriers. The company was founded in 1959 and is based in London, the United Kingdom. Stolt-Nielsen Limited is a subsidiary of Fiducia Ltd.",London,United Kingdom,[],http://www.stolt-nielsen.com,1.0,Aldwych House,Marine Shipping,81.9,82.5,83.43885,0.0,,,83.0,,14415.0,,81.9,83.03333,0.0,82.5,,14415.0,,,,,1587600000.0,1.008433,,,82.5,2.0,NOK,941.0,,,,6499324928.0,,,14846.0,3.218187,82.5,82.5,,400.0,941.0,134.6,55.0,,5.62,69.6,82.2,False,,145400.0,83.0,OSL,STOLT-NIELSEN LTD,Stolt-Nielsen Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,SNI.OL,finmb_305831,no_market,,3.8480000000000003,,-0.00336,20.16,,,1.5,,63023800.0,,,20.457,,,,1575072000.0,0.11141,-1544000.0,-0.113,,,4.0328493,0.61417,1638230400.0,1590883200.0,,,33134761.0,7770610688.0,,,,,,0.01,,,,,,,,https://logo.clearbit.com/stolt-nielsen.com,44 20 7611 8960,4th Floor 71â91 Aldwych,,,,,,b9065de0-e668-3a66-871a-60fbe6d371a0,
STB,Storebrand,Financials,50.54,50.52,50.56,1949,,23622.28,-0.0071,-0.0348,-0.0417,-0.2677,-0.1204,1327,Financial Services,1683.0,"Storebrand ASA, through its subsidiaries, primarily provides insurance products and services in Norway and Sweden. It operates through four segments: Savings, Guaranteed Pension, Insurance, and Other. The Savings segment offers retirement savings, defined contribution pensions, asset management, and retail banking products. The Insurance segment provides health insurance, property and casualty insurance, personal risk products, employer's liability insurance, and pension-related insurance products. The Guaranteed Pension segment offers long-term pension savings products, such as defined benefit pensions, paid-up policies, and individual capital and pension insurance products. The Other segment provides life insurance products; and loans. The company also offers securities, and banking and investment services. It serves private individuals, corporate and retail markets, companies, municipalities, and public sector. Storebrand ASA was founded in 1767 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.storebrand.no,1.0,Professor Kohts vei 9,Financial Conglomerates,50.9,50.7,48.752216,0.06385068599999999,0.0,,50.76,,1548540.0,,50.9,52.073334,3.25,50.7,,1548540.0,,,,,1587600000.0,1.2385540000000002,,,50.12,2.0,NOK,924501.0,,,,23622295552.0,,,1854844.0,0.37307984,50.12,50.56,,81400.0,924501.0,74.9,8.897888,,,33.84,50.52,False,,115200.0,50.76,OSL,STOREBRAND ASA,Storebrand ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STB.OL,finmb_876161,no_market,,0.816,,0.02922,16.934,,,5.68,,467398016.0,,,73.592,,,,1577750400.0,0.64619005,1838000000.0,3.937,,,0.6867594,0.059570000000000005,1640908800.0,1593475200.0,,,457939559.0,51682115584.0,,,,,,-0.002,,,,,,,,https://logo.clearbit.com/storebrand.no,47 22 31 50 50,P.O. Box 500,12.837186,,,,,51fabac2-38a8-3ceb-a804-75f790a366ca,
STORM,Storm Real Estate,Real estate,4.4,4.4,4.56,27,,38.87,-0.0222,-0.12869999999999998,0.29410000000000003,0.29410000000000003,0.1828,,Real Estate,5.0,"Storm Real Estate ASA, an investment company, acquires and manages real estate properties in Russia. It owns and operates the Gasfield office building in Moscow with a net lettable area of approximately 11,500 square meters. Storm Real Estate ASA was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.stormrealestate.no,1.0,Haakon VIIS gate 5,Real Estate Services,4.5,4.52,2.912446,0.09533333,0.0,,4.52,,30924.0,,4.5,4.0936112,0.429,4.52,,30924.0,,,,,1464307200.0,1.8578310000000002,,,4.2,4.0,NOK,29258.0,,,,38872064.0,,,44426.0,14.150732999999999,4.2,4.56,,80000.0,29258.0,8.0,48.88889,,,1.26,4.4,False,,100000.0,4.52,OSL,STORM REAL EST ASA,Storm Real Estate ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STORM.OL,finmb_38919651,no_market,,20.032,,3.1711,82.87299999999999,,,0.09,,8834560.0,,,1.1340000000000001,,,,1577750400.0,0.0,8711000.0,0.986,,,3.880071,0.47079,1640908800.0,1593475200.0,,,1716821.0,55027816.0,,1562716800.0,1:10,,,,,,,,,,,https://logo.clearbit.com/stormrealestate.no,,,4.462475,,,,,dd6c75a6-28b5-3002-8b2b-f8724872256a,
STRONG,StrongPoint,Information technology,19.45,19.35,19.45,22,LP,861.25,0.0,0.0237,0.0927,0.6208,0.7289,2005,Industrials,512.0,"StrongPoint ASA develops and sells technology solutions for e-commerce and store operations in Norway, Sweden, and internationally. It operates through three segments: Retail Technology, Cash Security, and Labels. The company offers various retail solutions, including cash management, select and collect, click and collect, self-service, and electronic shelf labelling solutions, as well as retail management software and other solutions; and consultative services. It also provides cash security solutions for secure cash logistics. In addition, the company offers intelligent banknote neutralization system technology that protects cash in transit. Further, it sells retail solutions from third party technology providers and technology products; and manufactures and sells self-adhesive labels for various products and applications, as well as provides label design and printing services. The company was formerly known as PSI Group ASA and changed its name to StrongPoint ASA in September 2015. StrongPoint ASA is headquartered in RÃ¦lingen, Norway.",RÃ¦lingen,Norway,[],http://www.strongpoint.com,1.0,Slynga 10,Business Equipment & Supplies,19.45,19.45,13.630719000000001,0.03084833,0.0,,19.45,,79023.0,,19.45,18.666666,0.6,19.45,,79023.0,,,,,1556496000.0,0.585542,,,19.25,2.0,NOK,11972.0,,,,861251840.0,,,102337.0,0.78013,19.25,19.45,,406900.0,11972.0,20.1,17.681818,,,8.56,19.35,False,,200000.0,19.45,OSL,STRONGPOINT ASA,StrongPoint ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STRONG.OL,finmb_20358742,no_market,,0.907,,0.018170001,16.182000000000002,,,1.1,,44280300.0,,,6.907,,,,1577750400.0,0.31468,20063000.0,0.45,,,2.8159838,0.31726,1640908800.0,1593475200.0,,,28506378.0,1000925824.0,,1115596800.0,1:10,,,0.051,,,,,,,,https://logo.clearbit.com/strongpoint.com,47 03254,,43.222225,,,,,f08e3dc2-bb19-3597-895c-d147eea96f66,
