ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid
TOTG,Totens Sparebank,Equity certificates,140.0,140.0,143.0,1,LP,857.43,-0.0071,0.0145,-0.0141,0.0636,0.1923,2850,Financial Services,,"Totens Sparebank provides various banking and financial products and services in Norway. It provides savings; mortgages, loans, credit, and cards; pension products; VIPPS; insurance products; and asset management, leasing, payment, and real estate services, as well as online and mobile banking services. The company operates through five offices located in Mjosa, Gjovik, Lena, Raufoss, Hamar, and Raholt. Totens Sparebank was founded in 1854 and is headquartered in Lena, Norway.",Lena,Norway,[],http://www.totenbanken.no,1.0,Lenagata 30,Banks—Regional,141.0,140.0,135.27338,0.060283687,0.46240002,,140.0,,260.0,,141.0,138.29411000000002,8.5,140.0,,260.0,,,,7.0,1585699200.0,0.200348,,,140.0,2.0,NOK,3.0,,,,857434176.0,,,537.0,2.1184866,140.0,143.0,,57000.0,3.0,149.0,9.408602,,,115.0,140.0,False,0.0496,57000.0,140.0,OSL,TOTENS SPAREBANK,Totens Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOTG.OL,finmb_9237532,no_market,,10.937000000000001,,0.45233002,,0.14634144,,14.88,,6124530.0,,,305.61,,,,1577750400.0,0.0932,92504208.0,15.035,,,0.45810023,0.40230998,1640908800.0,1585612800.0,,,3828079.0,4426634240.0,,1335916800.0,340:240,,,-0.292,,,,,,,,https://logo.clearbit.com/totenbanken.no,47 61 14 12 00,,9.311606,47 61 14 12 65,,,,326bf409-d1ab-37b9-866a-96d0d87ae252
TRE,Treasure,Industrials,11.25,11.55,11.7,0,,2416.89,,,0.0613,-0.1418,-0.1193,1324,Financial Services,,"Treasure ASA, through its 12.04% interest in Hyundai Glovis Co. Ltd., provides transportation and logistics services in South Korea. The company was incorporated in 2016 and is based in Lysaker, Norway. Treasure ASA is a subsidiary of Wilh. Wilhelmsen Holding ASA.",Lysaker,Norway,[],http://www.treasureasa.com,1.0,PO Box 33,Asset Management,11.25,11.45,11.045539999999999,0.004088889,0.158,,11.5,,26175.0,,11.25,10.925,0.046,11.45,,26175.0,,,,0.4,1584057600.0,1.192926,,,11.25,2.0,NOK,27706.0,,,,2416893952.0,,,15248.0,176.82863999999998,11.25,11.7,,387700.0,27706.0,15.0,,,,7.5,11.55,False,0.0343,82400.0,11.5,OSL,TREASURE ASA,Treasure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRE.OL,finmb_20576757,no_market,,178.627,,3.4989002,,-0.1509434,,,,214835008.0,,,2.592,,,,1577750400.0,0.17005,47823000.0,0.22,,,4.340277700000001,0.75238997,1640908800.0,1577750400.0,,,53660012.0,2441471744.0,,,,,,,,,,,,,,https://logo.clearbit.com/treasureasa.com,47 67 58 40 00,,51.136364,,,,,5f6188c3-c96f-3912-85c3-41d8eec4f9a9
TYSB-ME,Tysnes Sparebank,Equity certificates,112.0,107.0,112.0,1,LP,169.91,,-0.0088,0.009000000000000001,-0.0434,0.08070000000000001,,Financial,,,,,[],,1.0,,Money Center Banks,113.0,112.0,111.46763,0.03964602,0.0,,112.0,,6.0,,113.0,111.82353,4.48,112.0,,6.0,,,,4.48,1591920000.0,0.201016,,,112.0,2.0,NOK,50.0,,,,169912960.0,,,91.0,2.4965906,112.0,112.0,,,50.0,128.0,,,,98.0,107.0,False,0.040700004,,112.0,OSL,TYSNES SPAREBANK,Tysnes Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TYSB-ME.OL,finmb_243651074,no_market,,9.595,,0.36630002,,,,,,1517080.0,,,210.553,,,,1577750400.0,0.026369999999999998,24930000.0,18.336,,,0.5319326,0.0,1640908800.0,1585612800.0,,,700022.0,653036032.0,,,,,,-0.485,,,,,,,,,,,6.1082025,,,,,de47baa7-16a7-3778-aa54-ecf4024100b0
ULTIMO,Ultimovacs,Health care,44.5,44.1,44.5,22,,1422.82,0.0206,0.0114,0.0723,0.1352,0.2787,0379,Healthcare,19.0,"Ultimovacs ASA, a pharmaceutical company, develops immunotherapies for various cancers. The company engages in performing a clinical development program with clinical trials in Europe and the United States. Its lead product candidate is UV1, a peptide-based vaccine, which completed Phase I clinical trial that induces T cell response against the universal cancer antigen telomerase. The company was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.ultimovacs.com,1.0,UllernchaussÃ©en 64,Biotechnology,43.6,45.0,43.02734,,0.0,,45.0,,15991.0,,43.6,42.132355,,45.0,,15991.0,,,,,,,,,43.1,2.0,NOK,5520.0,,,,1422820736.0,,,26985.0,,43.1,44.5,,,5520.0,76.0,,,,26.0,44.1,False,,,45.0,OSL,ULTIMOVACS ASA,Ultimovacs ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ULTIMO.OL,finmb_241624822,no_market,,,,0.0,-10.35,,,,,31973500.0,,,15.06,,,,1577750400.0,0.28586999999999996,-76780000.0,-2.966,,,2.954847,0.47478000000000004,1640908800.0,1585612800.0,,,15791553.0,845361344.0,,,,,,,,,,,,,,https://logo.clearbit.com/ultimovacs.com,47 41 38 00 80,,,,,,,920d6ba7-6524-3ff3-bb26-c3e0e6f49e46
VEI,Veidekke,Industrials,127.6,127.2,127.6,145,,17220.42,-0.0169,0.0208,0.0459,0.0678,0.5609000000000001,0214,Industrials,8499.0,"Veidekke ASA operates as a construction and property development company in Norway, Sweden, and Denmark. The company operates through Construction and Industrial segments. It undertakes various building construction, refurbishment, and civil engineering contracts; develops sites; and constructs non-residential and residential buildings. The company constructs office buildings, shopping centers, hotels, schools, health care buildings, cultural buildings, roads, railways, power plants, and industrial facilities. It also develops residential projects; operates and maintains public roads; and produces and sells asphalt and aggregates. The company was founded in 1936 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.veidekke.com,1.0,Skabos vei 4,Engineering & Construction,129.8,129.8,105.454315,0.0385208,1.8519,,130.0,,50543.0,,129.8,122.67058600000001,5.0,129.8,,50543.0,,,,,1588809600.0,0.546457,,,127.0,2.0,NOK,29795.0,,,,17220384768.0,,,111504.0,0.46622226,127.0,127.6,,355700.0,29795.0,130.0,15.870645999999999,,,72.95,127.2,False,,48800.0,130.0,OSL,VEIDEKKE,Veidekke ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VEI.OL,finmb_876324,no_market,,0.922,,0.013669999999999998,25.982,0.61242235,,8.04,,134956000.0,,,16.167,,,,1577750400.0,0.44726002,288000000.0,2.3480000000000003,,,7.892620599999999,0.20325,1640908800.0,1585612800.0,,,188287200.0,34037000192.0,,1178668800.0,5:1,,,,,,,,,,,https://logo.clearbit.com/veidekke.com,47 21 05 50 00,,54.34412,,,,,fc39e9a5-b2f6-3ec9-9bfe-a075221688d9
VISTIN,Vistin Pharma,Health care,13.9,13.9,13.95,34,,616.39,0.0036,0.053,0.0451,0.4508,1.1554,0661,Healthcare,65.0,"Vistin Pharma ASA, through its subsidiary, Vistin Pharma AS, produces and sells active pharmaceutical ingredients worldwide. It offers metformin active pharmaceutical ingredients and direct compressive granulates for the pharmaceutical industry. Vistin Pharma ASA was incorporated in 2015 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.vistin.com,1.0,ÃstensjÃ¸veien 27,Drug Manufacturers—Specialty & Generic,13.85,14.0,9.803237,0.07220216,0.0,,14.0,,95054.0,,13.85,13.172058999999999,1.0,14.0,,95054.0,,,,1.0,1589932800.0,0.8658530000000001,,,13.85,2.0,NOK,16946.0,,,,616389952.0,,,243509.0,2.4924482999999995,13.85,13.95,,14100.0,16946.0,15.0,11.880342,,,5.0,13.9,False,0.0722,34200.0,14.0,OSL,VISTIN PHARMA ASA,Vistin Pharma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VISTIN.OL,finmb_288390382,no_market,,1.212,,-0.26928,7.457999999999999,1.0072465,,1.17,,44344600.0,,,6.372000000000001,,,,1577750400.0,0.19695,-66722000.0,-1.548,,,2.1814187,0.62490004,1640908800.0,1585612800.0,,,27755724.0,299611584.0,,,,,,,,,,,,,,https://logo.clearbit.com/vistin.com,47 35 98 42 00,,,,,,,c7de11f3-382d-3a90-87a1-6fcc439a5645
VVL,Voss Veksel- og Landmandsbank,Financials,157.0,156.0,158.0,4,LP,345.98,0.0,0.0195,0.0129,0.0064,-0.036000000000000004,5700,Financial Services,,"Voss Veksel- og Landmandsbank ASA provides financial products and services to private individuals and corporate customers in Norway. The company offers saving accounts; construction, corporate, car, and other vehicle loans; overdrafts facilities; and bank guarantees. It also provides bank cards; insurance and pension products; payment services; leasing services; and Internet, online, and mobile banking services. The company was founded in 1843 and is based in Voss, Norway.",Voss,Norway,[],http://vekselbanken.no,1.0,Vangsgata 24,Banks—Regional,157.0,156.0,149.23021,0.044585988,0.35,,157.0,,4084.0,,157.0,152.47058,7.0,156.0,,4084.0,,,,7.0,1588550400.0,0.382694,,,156.0,2.0,NOK,101.0,,,,345984032.0,,,734.0,3.2559218,156.0,158.0,,34200.0,101.0,171.0,8.602739,,3.7,125.0,156.0,False,0.0446,38200.0,157.0,OSL,VOSS VEKSEL-OG LAN,Voss Veksel- og Landmandsbank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VVL.OL,finmb_20392694,no_market,,14.481,,0.41467,,-0.042682946,,18.25,,2203720.0,,,259.54900000000004,,,,1577750400.0,0.07198,44064000.0,19.153,,,0.6048954000000001,0.30106002,1640908800.0,1585612800.0,,,1983366.0,1538749952.0,,1399939200.0,20:1,,,-0.28600000000000003,,,,,,,,https://logo.clearbit.com/vekselbanken.no,47 56 52 35 00,,8.197149000000001,47 56 51 27 47,,,,13d8dce8-f3ca-3f70-bdb9-6fe73d298889
VOW,Vow,Industrials,20.05,20.05,20.15,110,,2183.44,-0.0074,-0.0452,-0.1148,-0.3317,0.0926,1366,Industrials,106.0,"VOW ASA, together with its subsidiaries, manufactures and supplies systems for processing and purifying waste water, food waste, solid waste, and bio sludge. It operates through Projects and After Sales segments. The company offers advanced wastewater purification systems to treat various types of maritime wastewater; incinerator systems for burning sludge from food waste and waste water; vacuum systems for collecting, transporting, and further processing of food waste; and waste recycling systems. It also provides waste destruction systems; custom water treatment systems; and bio-sludge system, a treatment system for sludge from waste water and food waste, and to reduce volume by dewatering and drying, as well as to disinfect. In addition, the company offers water reuse units that are used to polish and prolong the use of recreational waters; and solutions for garbage handling, waste to energy, and scrubber wash water. Further, it provides chemical products used in the wastewater purification systems; and spare parts and consumables, as well as service and operational assistance related to these products. The company sells its products to cruise liners. The company was formerly known as Scanship Holding ASA and changed its name to VOW ASA in January 2020. VOW ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.vowasa.com,1.0,Lysaker Torg 12,Pollution & Treatment Controls,20.2,20.35,23.49151,0.004950495,,,20.35,,336910.0,,20.2,22.035883,0.1,20.35,,336910.0,,,,0.1,1558656000.0,1.501742,,,19.9,2.0,NOK,75604.0,,,,2183444992.0,,,318996.0,5.7338366999999995,19.9,20.15,,,75604.0,36.0,,,,12.2,20.05,False,0.0044,,20.35,OSL,VOW ASA,VOW ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VOW.OL,finmb_261016875,no_market,,6.0,,-0.03545,59.808,0.24691355,,,,108900000.0,,,2.165,,,,1577750400.0,0.04666,-13500000.0,-0.14,,,9.26097,0.72224,1640908800.0,1577750400.0,,,25575256.0,2284684032.0,,,,,,,,,,,,,,https://logo.clearbit.com/vowasa.com,,,,,,,,86e9b58b-b1e1-3246-a629-6eeca6b530f8
WALWIL,Wallenius Wilhelmsen,Industrials,13.0,12.94,13.02,66,,5489.96,-0.0076,0.04,0.0015,-0.4042,-0.4166,1364,Industrials,9500.0,"Wallenius Wilhelmsen ASA, together with its subsidiaries, provides roll-on roll-off (ro-ro) shipping and vehicle logistics services worldwide. It operates in two segments, Ocean and Landbased segments. The Ocean segment engages in the ocean transport of cars, and ro-ro and project cargo primarily for car manufacturers, as well as manufacturers of agriculture, and other high and heavy equipment. The Landbased segment offers vehicle logistics services, including plant and port based technical, marine terminal, and inland distribution services. The company provides its services principally under the Wallenius Wilhelmsen Ocean, Wallenius Wilhelmsen Solutions, EUKOR, ARC, and Armacup brands. It operates a fleet of 126 vessels servicing 15 trade routes. Wallenius Wilhelmsen ASA was founded in 1861 and is based in Lysaker, Norway.",Lysaker,Norway,[],http://www.walleniuswilhelmsen.com,1.0,Strandveien 20,Integrated Freight & Logistics,13.1,12.7,14.134856,0.0045801520000000005,0.5426,,13.12,,336921.0,,13.1,13.016471000000001,0.06,12.7,,336921.0,,,,,1573516800.0,2.118466,,,12.7,2.0,NOK,44982.0,,,,5490433024.0,,,679987.0,1.4739418,12.7,13.02,,0.0,44982.0,28.8,27.659575,,,7.58,13.02,False,,0.0,13.12,OSL,WALLENIUS WILH ASA,Wallenius Wilhelmsen ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WALWIL.OL,finmb_109864930,no_market,,2.502,,-0.0545,22.349,-0.39963335,,0.47,,422340992.0,,,5.667999999999999,,,,1577750400.0,0.13828,-203000000.0,-0.48100000000000004,,,2.2935779999999997,0.75631,1640908800.0,1585612800.0,,,102062909.0,9319665664.0,,,,,,,,,,,,,,https://logo.clearbit.com/walleniuswilhelmsen.com,47 67 82 57 00,,,,,,,ed8c9dbc-e194-3c77-adf8-7e083477b0a4
WSTEP,Webstep,Information technology,19.8,19.5,19.7,3,,528.13,0.0154,-0.005,0.0645,-0.1818,-0.2143,0166,Technology,417.0,"Webstep ASA, together with its subsidiaries, provides information technology (IT) consultancy services to public and private businesses in Norway and Sweden. The company offers digitalization, cloud migration and integration, Internet of Things, machine learning, robotics, and analytics. It also provides cloud computing and infrastructure, security and mobility, sensor technology, product and service development, enterprise user experience, Web analysis, designing, Amazon Web, Azure, big data, prediction, AI, predictive modelling, hackathon, business analysis, and search engine optimization services, as well as tech advisory and management solutions. It serves customers in agriculture and food, banking and financial, oil and offshore, power and energy, telecom, and software industries. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.webstep.com,1.0,Epicenter,Information Technology Services,19.5,19.8,18.869064,0.082051285,1.4035001,,19.8,,4546.0,,19.5,18.782352,1.6,19.8,,4546.0,,,,,1588896000.0,0.9462360000000001,,,19.8,2.0,NOK,1176.0,,,,528133312.0,,,8535.0,0.80129343,19.8,19.7,,0.0,1176.0,25.6,8.761061999999999,,,14.5,19.5,False,,0.0,19.8,OSL,WEBSTEP ASA,Webstep ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WSTEP.OL,finmb_538629689,no_market,,0.804,,0.045900002,11.458,-0.22000003,,2.26,,26673400.0,,,14.594000000000001,,,,1577750400.0,0.42212,30252000.0,1.139,,,1.3567219,0.33957002,1640908800.0,1585612800.0,,,15650075.0,529909696.0,,,,,,-0.379,,,,,,,,https://logo.clearbit.com/webstep.com,47 40 00 33 25,Edvard Storms gate 2,17.383669,,,,,
WWI,Wilh. Wilhelmsen Holding ser. A,Industrials,114.5,113.0,114.5,7,,3893.0,0.0133,0.0133,-0.0172,-0.292,-0.1487,1366,Industrials,15065.0,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,Norway,[],http://www.wilhelmsen.com,1.0,Strandveien 20,Marine Shipping,113.0,113.0,117.08921000000001,0.0023893807,,,114.5,,7656.0,,113.0,115.16176599999999,0.27,113.0,,7656.0,,,,4.5,1588204800.0,1.239837,,,113.0,2.0,NOK,781.0,,,,5109768704.0,,,11033.0,5.9554415,113.0,114.5,,13000.0,781.0,179.0,41.33574,,2.82,86.8,113.0,False,0.039300002,50600.0,114.5,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WWI.OL,finmb_875518,no_market,,6.497999999999999,,-0.23193000000000003,48.908,-0.16296297,,2.77,,34000000.0,,,33.109,,,,1577750400.0,0.19161,-199000000.0,-4.363,,,3.4582741,0.62031,1640908800.0,1585612800.0,,,20705181.0,5575540224.0,,,,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,47 67 58 40 00,,,47 67 58 40 80,,,,
WWIB,Wilh. Wilhelmsen Holding ser. B,Industrials,115.5,114.5,116.0,1,,1221.99,0.0176,0.0405,-0.0086,-0.28600000000000003,-0.1386,1366,Industrials,15065.0,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,Norway,[],http://www.wilhelmsen.com,1.0,Strandveien 20,Marine Shipping,113.5,115.5,116.8777,0.0023788547,,,115.5,,471.0,,113.5,114.44118,0.27,115.5,,471.0,,,,4.0,1588204800.0,1.239837,,,115.5,2.0,NOK,372.0,,,,5131687936.0,,,2264.0,5.9809885000000005,115.5,116.0,,7700.0,372.0,180.0,,,2.84,84.2,114.5,False,0.035099998,12300.0,115.5,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WWIB.OL,finmb_875518,no_market,,6.524,,-0.23193000000000003,49.104,-0.18345326,,,,10580000.0,,,33.109,,,,1577750400.0,0.49358,-199000000.0,-4.363,,,3.4884772000000006,0.21858000000000002,1640908800.0,1585612800.0,,,20705181.0,5597830144.0,,1097712000.0,2:1,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,47 67 58 40 00,,,47 67 58 40 80,,,,cff45b17-0aa3-3036-8fa9-21387db419e1
