ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid
SDSD,3030,Energy,2,"S.D. Standard Drilling Plc operates the in oil and gas, and shipping sectors. It owns a 100% interest in four large-size platform supply vessels (PSVs); and a 26% interest in nine mid-size PSVs. The company was founded in 2010 and is headquartered in Limassol, Cyprus.",Limassol,Cyprus,[],http://www.standard-drilling.com,1,Panayides Building,Oil & Gas Equipment & Services,0.75,0.746,0.81992084,0,0,,0.746,,489473,,0.75,0.75058824,0,0.746,,489473,,,,,1446163200,0.732288,,,0.73,4,NOK,220710,,,,426259232,,,704287,-82.130875,0.73,0.74,,246300,220710,1.41,37,,,0.68,0.734,False,,1200000,0.746,OSL,S.D. STANDARD DRIL,S.D. Standard Drilling Plc,Europe/Oslo,CEST,False,7200000,EQUITY,SDSD.OL,finmb_117207561,no_market,,-82.088,,0,,-0.2537313,,0.02,,576025984,,,0.186,,,,1577750400,0.20236999,-7025000,-0.012,,,3.9784946,0.68294996,1640908800,1585612800,,,284320673,426034496,,1493942400,1:3,,,,,,,,,,,https://logo.clearbit.com/standard-drilling.com,357 2 5875474,2nd floor Flat/Office 3 Chrysanthou Mylona 1,,,,,,c402d990-30ec-3132-96d5-67784a88888a
SAGA,0278,Industrials,6,"Saga Tankers ASA engages in the investment, management, and consultancy activities related to shipping, rig, real estate, stock trading, and other related businesses. It operates through Investments, Vallhall, and Other segment. The company invests in financial assets of long and short term; rents and operates vallhall facility; and offers professional services. Saga Tankers ASA was incorporated in 2010 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.sagatankers.no,1,SjÃ¸lystplass 2,Marine Shipping,0.875,0.875,0.8893525,0.114285715,0,,0.875,,146585,,0.875,0.9219118,0.1,0.875,,146585,,,,0.1,1592352000,0.648083,,,0.87,4,NOK,2101,,,,231550496,,,150011,4.2276883,0.87,0.875,,607200,2101,1.25,,,,0.62,0.87,False,0.114300005,1000000,0.875,OSL,SAGA TANKERS ASA,Saga Tankers ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SAGA.OL,finmb_104481471,no_market,,3.605,,-1.3173399,6.202,-0.027777731,,,,266150000,,,0.942,,,,1577750400,0.06307,-72151000,-0.274,,,0.92356694,0.84233004,1640908800,1585612800,,,28262451,197437104,,,,,,,,,,,,,,https://logo.clearbit.com/sagatankers.no,47 23 01 49 14,,,,,,,67fbca9a-e66f-3722-a9c2-d56fd1816a50
SALMON,7550000,Consumer Defensive,1755,"Salmones Camanchaca S.A. engages in the salmon farming business in Chile. It offers fresh and frozen Atlantic and Pacific salmon in various formats, such as whole, fillet, portion, block, and harasu; and trout. The company operates under the Camanchaca Gourmet and Pier 33 brandsIt also exports its products to the United States, Russia, Brazil, China, Mexico, Japan, Argentina, and internationally. The company was founded in 2009 and is headquartered in Santiago, Chile. Salmones Camanchaca S.A. is a subsidiary of CompaÃ±Ã­a Pesquera Camanchaca S.A.",Santiago,Chile,[],http://www.salmonescamanchaca.cl,1,Avenida El Golf NÂ° 99,Farm Products,55,56.2,59.346764,0.0046363636,0.7757,,56.2,,743,,55,55.95294,0.255,56.2,,743,,,,2.63,1588636800,0.735443,,,56.2,2,NOK,40,,,,3718894592,,,1649,10.677856,56.2,56.2,,0,40,75,,,,40,55,False,0.0478,0,56.2,OSL,SALMONES CAMANCHAC,Salmones Camanchaca S.A.,Europe/Oslo,CEST,False,7200000,EQUITY,SALMON.OL,finmb_128615902,no_market,,10.655,,0.08799,53.764,-0.21428573,,,,66000000,,,3.042,,,,1577750400,0.32634997,30645000,0.464,,,18.474688,0.74389,1640908800,1585612800,,,19800000,3711053056,,,,,,-0.865,,,,,,,,https://logo.clearbit.com/salmonescamanchaca.cl,56 22 363 5700,Piso 10 Las Condes,121.1207,56 22 375 4384,,,,22f0e8a2-c696-3735-8edb-39400d62d7e2
SADG,4306,Financial Services,133,"Sandnes Sparebank, an independent savings bank, provides a range of banking and investment products to retail and corporate customers in Norway. The company operates through three segments: Retail Market, Corporate Market, and Real Estate Agency. It offers fixed rate deposits, deposit accounts, BSU, escrow accounts for tax withholding, and other accounts; various loans and guarantees; and mobile and internet banking services. The company also provides real estate brokerage and general investment advisory services. Sandnes Sparebank was founded in 1875 and is headquartered in Sandnes, Norway.",Sandnes,Norway,[],http://www.sandnes-sparebank.no,1,RÃ¥dhusgata 3,Banks—Regional,66.6,67.2,60.282734,0.075075075,0.6849,,67.2,,7680,,66.6,58.994118,5,67.2,,7680,,,,5,1585699200,0.529036,,,65.6,2,NOK,1372,,,,1380739840,,,6752,2.4187605,65.6,66,,150000,1372,78,10.945273,,,50,65.4,False,0.0769,100000,67.2,OSL,SANDNES SPAREBANK,Sandnes Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,SADG.OL,finmb_7009157,no_market,,18.218,,0.44357,,0.07419348,,6.03,,20920300,,,130.786,,,,1577750400,0.25989,165028992,7.369,,,0.5046412,0.21443,1640908800,1585612800,,,10346965,10399533056,,,,,,-0.422,,,,,,,,https://logo.clearbit.com/sandnes-sparebank.no,47 51 67 67 00,,8.956439,,,,,c56ac015-82e6-3bc7-8716-b1cd496f79ed
RIVER-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCANA,4004,Basic Materials,,"Scana ASA, an industrial investment company, operates in the steel, valve control, offshore, property, and other businesses in Norway, South Korea, Sweden, China, the United States, Poland, Brazil, and Singapore. The company offers products, such as riser components for field development in very deep water. It also owns, develops, and manages properties. The company manages approximately 10,000 square meters of buildings, including smaller office buildings; manages properties and acreage in JÃ¸rpeland in Strand, east of Stavanger consisting of vacant land lots approximately 500 acres in size, as well as a cottage area that consists of approximately 20 plots near Liarvatn, northeast of JÃ¸rpeland; and owns and leases approximately 9,000 square meters of buildings in Volda primarily used for industry. In addition, it offers system solutions for offloading, mooring, turrets, and swivels for floating production and storage vessels; and hydraulic and pneumatic valve control systems for the oil, gas, and shipbuilding industries, including control panels, solenoid switches, hydraulic oil units, and/or PC/PLS-based systems for control and indication. The company was formerly known as Incus Investor ASA and changed its name to Scana ASA in May 2020. Scana ASA is based in Stavanger, Norway.",Stavanger,Norway,[],http://www.scana.no,1,Strandkaien 2,Steel,1.01,0.99,0.88561594,,0,,1.01,,846965,,1.01,1.0794117,,0.99,,846965,,,,,1272499200,1.139953,,,0.99,4,NOK,10908,,,,108580048,,,848706,0.30234274,0.99,1.01,,,10908,1.78,,,,0.5,0.985,False,,,1.01,OSL,SCANA ASA,Scana ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SCANA.OL,finmb_881976,no_market,,0.52,,0.00077,59.803,0.16763008,,,,107505000,,,0.149,,,,1577750400,0,-4700000,0.002,,,6.7785234,0.76848,1640908800,1585612800,,,39910371,186586480,,,,,,,,,,,,,,https://logo.clearbit.com/scana.no,47 51 86 94 00,PO Box 878,504.99997,47 51 91 99 80,,,,
SBX,4001,Energy,460,"SeaBird Exploration Plc, through its subsidiaries, provides marine 2D and 3D seismic data for the oil and gas industry in Europe, Africa, the Middle East, North and South America, and the Asia Pacific. The company offers 2D seismic, and 3D and 3D shallow water acquisition services; and operates source vessels that provide conventional undershoot, 4D repeat survey, wide azimuth, push reverse, long term charter and vessel management, and spot charter services. As of December 31, 2019, it had an active fleet of 6 vessels. The company was incorporated in 2000 and is headquartered in Limassol, Cyprus.",Limassol,Cyprus,[],http://www.sbexp.com,1,Matrix Tower II,Oil & Gas Equipment & Services,4.3,4.46,2.079654,,0,,4.595,,65467,,4.3,4.4663234,,4.46,,65467,,,,,,2.88734,,,4.4,4,NOK,131046,,,,120711360,,,638208,2.0752907,4.4,4.48,,,131046,5.35,,,,0.176,4.46,False,,,4.595,OSL,SEABIRD EXPL PLC,SeaBird Exploration Plc,Europe/Oslo,CEST,False,7200000,EQUITY,SBX.OL,finmb_26654204,no_market,,2.013,,-0.39963,-20.9,4.8984914,,,,26944500,,,1.737,,,,1577750400,0.06083,-23245000,-0.863,,,2.5791595,0.28686002,1640908800,1585612800,,,21850434,117101248,,1591228800,1:20,,,,,,,,,,,https://logo.clearbit.com/sbexp.com,,Spyrou Kyprianou 15,,,,,,8ccc4807-977c-304d-b7ae-dfeb13660bc6
SALM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBANK,,Financial Services,338,"Sbanken ASA, a digital bank, provides various banking products to retail customers in Norway. The company offers deposit products, such as security deposit accounts and home savings account; and home loans, car loans, credit cards, overdraft facilities, personal loans, consumer loans, and custody account loans, as well as short-term loans. It also provides payment services, including payment of bills, international payments, invoice payments, card transactions, etc.; log-in, security solutions, etc.; and investment products, as well as online banking services. The company was formerly known as Skandiabanken ASA and changed its name to Sbanken ASA in November 2017. Sbanken ASA was founded in 2000 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://sbanken.no,1,Folke Bernadottesvei 38,Banks—Regional,69,69,60.3241,0.025362318,0,,69,,67633,,69,65.708824,1.75,69,,67633,,,,,1587945600,1.099619,,,67.6,2,NOK,23986,,,,7283213824,,,121449,4.2683573,67.6,68.4,,0,23986,77.6,9.355281,,,38.5,68.2,False,,0,69,OSL,SBANKEN ASA,Sbanken ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SBANK.OL,finmb_215678890,no_market,,14.149,,0.4069,,0.09177208,,7.29,,106792000,,,69.237,,,,1577750400,0.86196,694308992,6.497,,,0.9850224,0,1640908800,1593475200,,,78567128,24142309376,,,,,,0.048,,,,,,,,https://logo.clearbit.com/sbanken.no,47 55 26 00 00,,10.497151,,,,,d2bc4800-932a-3817-b298-6e2d130d91bc
SAS NOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSG,278,Industrials,66,"Self Storage Group ASA engages in the rental of self-storage units to private individuals and businesses in Norway, Sweden, and Denmark. The company operates through OK Minilager, City Self-Storage, and Property segments. It operates climate controlled storage units and container based storage units. The company also retails storage ancillary goods, such as boxes, tapes, and bubble-wraps; distributes insurance products; and invests in real estate properties. As of July 2, 2020, it operated 113 facilities with a total lettable area of 140,300 square meters across Scandinavia. The company was founded in 1993 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.selfstoragegroup.no,1,Karenslyst AllE 2,Specialty Business Services,24.5,24.4,25.620144,,0,,24.5,,8522,,24.5,24.72647,,24.4,,8522,,,,,,0.898826,,,24.1,2,NOK,11105,,,,2057617792,,,25336,7.4650636,24.1,24.5,,0,11105,33,27.727272,,,19,24.3,False,,0,24.5,OSL,SELF STORAGE GROUP,Self Storage Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SSG.OL,finmb_540146654,no_market,,10.443,,0.23823,17.737,,,0.88,,84328600,,,12.686,,,,1577750400,0.52766997,65665000,0.83,,,1.9233801,0.46776,1640908800,1585612800,,,38929448,2878521344,,,,,,0.371,,,,,,,,https://logo.clearbit.com/selfstoragegroup.no,47 92 42 94 38,,29.39759,,,,,c6cbba01-08d5-33e4-af37-a0c8cde4dcfd
SHLF,,Energy,2160,"Shelf Drilling, Ltd., through its subsidiaries, operates as a shallow water offshore drilling contractor in the Middle East, North Africa, the Mediterranean, South East Asia, India, and West Africa. It provides equipment and services for the drilling, completion, and well maintenance of shallow water offshore oil and natural gas wells. The company serves government owned or controlled energy companies, and integrated oil companies or independent exploration and production companies. As of December 31, 2019, it owned 32 independent-leg cantilever jack-up rigs. The company was founded in 2012 and is headquartered in Dubai, the United Arab Emirates.",Dubai,United Arab Emirates,[],http://www.shelfdrilling.com,1,One JLT,Oil & Gas Drilling,3.25,3.25,7.4222302,,0,,3.3,,481666,,3.25,3.2132354,,3.25,,481666,,,,,,1.391208,,,3.09,4,NOK,840383,,,,427611488,,,1052360,0.7006762,3.09,3.15,,0,840383,26,-6.826087,,,2.74,3.14,False,,0,3.3,OSL,SHELF DRILLING LTD,"Shelf Drilling, Ltd.",Europe/Oslo,CEST,False,7200000,EQUITY,SHLF.OL,finmb_264429554,no_market,,2.383,,-0.52572,13.22,-0.78688526,,-0.46,,136182000,,,2.757,,,,1577750400,0.61056,-320836000,-2.383,,,1.1389191,0.19802,1640908800,1585612800,,,78989858,1454246912,,,,,,,,,,,,,,https://logo.clearbit.com/shelfdrilling.com,971 4 567 3400,Floor 12 Jumeirah Lakes Towers PO Box 212201,,971 4 567 3401,,,,251b3927-5ac6-3469-b7d9-67c98b0169c8
SBO,0380,Real Estate,87,"Selvaag Bolig ASA, a housing development company, engages in the development, construction, and sale of residential properties in Greater Oslo, Bergen, Stavanger, Trondheim, and Stockholm. The company offers its properties under the Start, Home, and Pluss brands. The company was founded in 2008 and is headquartered in Oslo, Norway. Selvaag Bolig ASA is a subsidiary of Selvaag AS.",Oslo,Norway,[],http://www.selvaagboligasa.no,1,Silurveien 2,Real Estate Services,51.5,52,50.659714,0.067961164,0.2334,,52,,67572,,51.5,51.87794,3.5,52,,67572,,,,3,1587945600,0.566782,,,51.3,2,NOK,23871,,,,4822622208,,,80697,1.402526,51.3,51.7,,199000,23871,77,10.5725975,,6.83,38.95,51.6,False,0.0583,2400,52,OSL,SELVAAG BOLIG AS,Selvaag Bolig ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SBO.OL,finmb_104553470,no_market,,1.926,,0.52312,3.532,0.017857075,,4.89,,93280896,,,26.229,,,,1577750400,0.21912001,1798752000,19.443,,0.1678102,1.9711007,0.57431,1640908800,1585612800,,,38860252,6623960064,,,,,,,,,,,,,,https://logo.clearbit.com/selvaagboligasa.no,47 23 13 70 00,,2.6590545,,,,,
SCHA,0105,Communication Services,5006,"Schibsted ASA, together with its subsidiaries, operates as a media company. The company operates through Marketplaces, Publishing, and Growth segments. It operates online marketplaces that connect buyers and sellers; offers online classifieds services; and publishes printed and online newspapers, and subscription-based newspapers. The company is also involved in printing and distribution, as well as online consumer finance and price comparison activities. It operates in Norway, Sweden, France, Spain, other European countries, and internationally. The company was founded in 1839 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.schibsted.com,1,Akersgata 55,Publishing,354.8,354.8,249.46,0.005636979,0,,354.8,,151726,,354.8,295.1257,2,354.8,,151726,,,,,1588809600,0.845528,,,348.4,2,NOK,37658,,,,78040055808,,,207756,4.0722218,348.4,350.6,,121500,37658,358.6,40.957943,,,170,350.1,False,,7700,354.8,OSL,SCHIBSTED ASA,Schibsted ASA,Europe/Oslo,CEST,True,7200000,EQUITY,SCHA.OL,finmb_878146,no_market,,4.942,,0.03313,36.054,0.437019,,8.56,,104460000,,,45.603,,,,1577750400,0.52269,635000000,2.698,,,7.688091,0.30409,1640908800,1593475200,,,166450463,94714699776,,,,,,0.738,,,,,,,,https://logo.clearbit.com/schibsted.com,47 23 10 66 00,Sentrum PO Box 490,129.94812,47 23 10 66 01,,,,a21658e3-6dae-3714-b154-d6774d6e582d
SSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDRL,HM 08,Energy,4538,"Seadrill Limited, an offshore drilling contractor, provides offshore drilling services to the oil and gas industry worldwide. It operates in three segments: Floaters, Jack-up Rigs, and Other. The Floaters segment offers drilling, completion, and maintenance services for offshore exploration and production wells. Its drilling contracts relates to semi-submersible rigs and drill ships for harsh and benign environments in mid, deep, and ultra-deep waters. The Jack-up Rigs segment provides drilling, completion, and maintenance services for offshore exploration and production wells. Its drilling contracts relate to jack-up rigs for operations in harsh and benign environment in shallow waters. The Other segment offers management services to third parties and related parties. The company operates a fleet of 35 drilling units, including 7 drill ships, 12 semi-submersible rigs, and 16 jack-up rigs. It serves oil super-majors, state-owned national oil companies, and independent oil and gas companies. Seadrill Limited was founded in 2005 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.seadrill.com,1,Par-la-Ville Place,Oil & Gas Drilling,3.76,3.76,6.437187,,0,,3.798,,607605,,3.76,3.8738823,,3.76,,607605,,,,,,2.927784,,,3.704,4,NOK,227178,,,,383551648,,,1287037,0.3397269,3.704,3.796,,,227178,33.84,,,,2.95,3.728,False,,,3.798,OSL,SEADRILL LTD,Seadrill Limited,Europe/Oslo,CEST,False,7200000,EQUITY,SDRL.OL,finmb_22532593,no_market,,5.677,,-2.2037199,30.52,-0.80913705,,,,100330000,,,-0.528,,,,1577750400,0.37392,-2488000000,-24.88,,,,0.27479,1640908800,1585612800,,,69439318,6409273344,,,,,,,,,,,,,,https://logo.clearbit.com/seadrill.com,441 295 6935,4th Floor 14 Par-la-Ville Road,,441 295 3494,,,,f34cf53e-3abd-370d-b16d-49b3354d00b7
SCHB,0105,Communication Services,5006,"Schibsted ASA, together with its subsidiaries, operates as a media company. The company operates through Marketplaces, Publishing, and Growth segments. It operates online marketplaces that connect buyers and sellers; offers online classifieds services; and publishes printed and online newspapers, and subscription-based newspapers. The company is also involved in printing and distribution, as well as online consumer finance and price comparison activities. It operates in Norway, Sweden, France, Spain, other European countries, and internationally. The company was founded in 1839 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.schibsted.com,1,Akersgata 55,Publishing,324,324,232.76115,0.0061728396,0,,324,,100361,,324,268.61765,2,324,,100361,,,,,1557100800,0.845528,,,318.8,2,NOK,22185,,,,78097498112,,,108873,4.075219,318.8,321,,19800,22185,329.8,,,,164.4,320.6,False,,49700,324,OSL,SCHIBSTED ASA,Schibsted ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SCHB.OL,finmb_878146,no_market,,4.566,,0.03313,33.307,0.37755108,,,,129360000,,,45.603,,,,1577750400,0.49286997,635000000,2.698,,,7.025853,0.26551,1640908800,1593475200,,,166450463,87497383936,,,,,,0.738,,,,,,,,https://logo.clearbit.com/schibsted.com,47 23 10 66 00,Sentrum PO Box 490,118.75463,47 23 10 66 01,,,,b1a894a0-8db7-323e-bced-65ce26c26d75
SIKRI-ME,1366,Technology,101,"Sikri Holding AS provides case processing, and document management and archiving solutions to the public sector in Norway. Its products include Elements Sak-Arkiv, a case archive system for the management of public services; Elements eByggesak, a case management tool specially adapted for construction case processing; and Elements RiskManager, an electronic quality system that supports the business with quality and management processes, non-conformance management, notifications, and risk assessments for both the public and private sectors. The company's products also comprise Elements Cloud that supports external login, as well as integrates login solutions in the market, such as ADFS and SAML-based identity solutions; and Elements Lekdommer, a web-based solution for municipalities in connection with the election, updating, and exemption treatment of co-judges in the district court and co-judges and storage members in the storage court. In addition, it offers courses and training, consulting, and support, as well as provides personal counseling of key resources. The company was founded in 2000 and is based in Lysaker, Norway.",Lysaker,Norway,[],http://www.sikri.no,1,Vollsveien 4A,Information Technology Services,124,124,101.29,,,,124,,9881,,124,101.29,,124,,9881,,,,,,,,,123,2,NOK,659,,,,1813204480,,,12549,,123,124,,,659,135,,,,87,122,False,,,124,OSL,SIKRI HOLDING AS,Sikri Holding AS,Europe/Oslo,CEST,False,7200000,EQUITY,SIKRI-ME.OL,finmb_665908878,no_market,,,,0,,Infinity,,,,14741500,,,4.162,,,,,,,,,,29.553099,,,1585612800,,,,1862481280,,,,,,979252,,,,,,,,https://logo.clearbit.com/sikri.no,47 90 53 00 49,,,,,,,b6cf3402-2981-3a2a-bc32-abacced18a98
