ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
AKBM-ME,Aker BioMarine,Consumer staples,97.2,97.2,97.21,756,,8513.37,0.0396,0.0453,0.0728,,,1327,Healthcare,,"Aker BioMarine AS, a biotechnology company, develops krill-derived ingredients and products for nutraceutical, aquaculture, and animal feed applications. The company provides krill oil products, including omega-3s, phospholipids, choline, and astaxanthin for the human market under the Superba brand. It also offers Qrill aqua product for aquaculture; and QRILL pet, a functional ingredient for pet food. The company is headquartered in Lysaker, Norway. Aker BioMarine ASA is a subsidiary of Aker ASA.",Lysaker,Norway,[],http://www.akerbiomarine.com,1.0,OksenOeyveien 10,Drug Manufacturers—Specialty & Generic,93.5,94.4,95.24792,,,,97.8,,83804.0,,93.5,92.82278000000001,,94.4,,83804.0,,,,,,,,,93.3,2.0,NOK,185974.0,,,,,,,132879.0,,93.3,97.2,,,185974.0,114.0,,,,87.0,97.2,False,,,97.8,OSL,AKER BIOMARINE AS,Aker BioMarine AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKBM-ME.OL,finmb_884321,no_market,,45.651,,-0.00658,214.65400000000002,-0.10697228,,,,,,,2.051,,,,1546214400.0,,-1022000.0,-0.015,,0.11032819999999999,47.391514,,1609372800.0,1593475200.0,,,14751544.0,7091099648.0,,,,,,,,,,,,,,https://logo.clearbit.com/akerbiomarine.com,47 24 13 00 00,PO Box 496,,,,,,,
AKERBP,Aker BP,Energy,156.65,156.55,156.65,2320,,56333.46,-0.0252,-0.0489,-0.136,-0.4320000000000001,-0.3475,1366,Energy,1703.0,"Aker BP ASA engages in the exploration, development, and production of oil and gas on the Norwegian Continental Shelf. The company has working interests in 42 fields/projects. As of December 31, 2019, its total net proven reserves were 666 million barrels of oil equivalents; and estimated total net proven plus probable reserves were 906 million barrels of oil equivalents. The company was formerly known as Det norske oljeselskap ASA and changed its name to Aker BP ASA in October 2016. Aker BP ASA was founded in 2001 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://www.akerbp.com,1.0,Building B,Oil & Gas E&P,160.7,159.9,168.42285,0.011375233500000002,,,160.15,,861448.0,,160.7,175.30556,1.828,159.9,,861448.0,,,,7.41,1596153600.0,1.6740959999999998,,,156.55,2.0,NOK,462855.0,,,,57958760448.0,,,847944.0,18.917612,156.55,156.65,,0.0,462855.0,297.9,92.117645,,,89.42,156.65,False,0.0461,0.0,160.15,OSL,AKER BP ASA,Aker BP ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKERBP.OL,finmb_9048461,no_market,,20.124000000000002,,-0.031630002000000004,28.138,-0.35976094,,1.7,,359614016.0,,,5.317,,,,1577750400.0,0.16023001,-96917000.0,-0.26899999999999996,,0.11032819999999999,29.4527,0.70299006,1640908800.0,1593475200.0,,,106384610.0,61653434368.0,,1261526400.0,1:1,,,1.715,,,,,,,,https://logo.clearbit.com/akerbp.com,47 51 35 30 00,Fornebuporten OksenOeyveien 10 Lysaker,,,,,,,
ACC-ME,Aker Carbon Capture,Industrials,4.65,4.65,4.65,359,,2634.45,0.0342,0.0823,,,,1366,Industrials,21.0,"Aker Carbon Capture AS provides carbon capture technologies. Its technologies mitigate the environmental cost of industry. The company's carbon capture process uses a mixture of water and organic amine solvents to absorb the CO2 that can be applied on emissions from various sources, such as gas, coal, cement, refineries, and waste-to-energy through to hydrogen and other process industries. Its portfolio of products include Just Catch, Big Catch, and Offshore Just Catch, as well as mobile test unit. The company is based in Lysaker, Norway. Aker Carbon Capture AS(OB:ACC-ME) operates independently of Aker Solutions ASA as of August 26, 2020.",Lysaker,Norway,[],http://www.akercarboncapture.com,1.0,OksenÃ¸yveien 8,Pollution & Treatment Controls,4.5,4.6,4.7457085,,,,4.8,,3670091.0,,4.5,4.7457085,,4.6,,3670091.0,,,,,,,,,4.5,4.0,NOK,1094580.0,,,,2634443264.0,,,6755334.0,,4.5,4.654,,,1094580.0,5.8,,,,3.85,4.65,False,,,4.8,OSL,AKER CARBON CAPTUR,Aker Carbon Capture AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ACC-ME.OL,finmb_677426400,no_market,,,,0.0,,-0.10891092,,,,566060032.0,,,0.031,,,,,,,,,0.11032819999999999,150.12903,,,1596153600.0,,,,2507647488.0,,,,,,,,,,,,,,https://logo.clearbit.com/akercarboncapture.com,47 67 51 30 00,,,47 67 82 69 50,,,,,
AOW-ME,Aker Offshore Wind Holding,Industrials,3.24,3.23,3.24,871,,1984.97,0.0127,0.2114,,,,1366,Energy,30.0,"Aker Offshore Wind Holding AS engages in the development of deep-water wind power production. It has a portfolio of development projects and prospects in Europe, North America, and Asia. The company is based in Lysaker, Norway. Aker Offshore Wind Holding AS(OB:AOW-ME) operates independently of Aker Solutions ASA as of August 26, 2020.",Lysaker,Norway,[],http://www.akeroffshorewind.com,1.0,OksenÃ¸yveien 8,Oil & Gas Equipment & Services,3.1795,3.2345,3.0872917,,,,3.3939999999999997,,7171185.0,,3.1795,3.0872917,,3.2345,,7171185.0,,,,,,,,,3.0,4.0,NOK,3255707.0,,,,1958652800.0,,,12156821.0,,3.0,3.2430000000000003,,,3255707.0,4.5,,,,1.99,3.2205,False,,,3.3939999999999997,OSL,AKER OFFSHORE WIND,Aker Offshore Wind Holding AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,AOW-ME.OL,finmb_677430128,no_market,,,,0.0,,-0.0675953,,,,612078976.0,,,0.494,,,,,,,,,0.11032819999999999,6.477733,,,1596153600.0,,,,1732183040.0,,,,,,,,,,,,,,https://logo.clearbit.com/akeroffshorewind.com,47 67 51 30 00,,,,,,,,
AKSO,Aker Solutions,Energy,8.22,8.21,8.22,1089,,2235.37,0.0006,-0.0785,-0.4696,-0.5998,-0.6476999999999999,1366,Energy,13000.0,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; and lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://akersolutions.com,1.0,OksenÃ¸yveien 8,Oil & Gas Equipment & Services,8.215,8.7,9.198943,0.17650639999999998,0.0,,8.715,,3061534.0,,8.215,12.885834,1.45,8.7,,3061534.0,,,,,1428624000.0,2.065662,,,8.215,2.0,NOK,1648023.0,,,,2285604096.0,,,5518884.0,0.08673032,8.215,8.22,,58500.0,1648023.0,30.2,3.5278970999999997,,,4.362,8.225,False,,156700.0,8.715,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKSO.OL,finmb_262890984,no_market,,0.38299999999999995,,-0.03779,15.901,-0.7105355999999999,,2.33,,271943008.0,,,24.02,,,,1577750400.0,0.26966998,-996000000.0,-3.667,,0.11032819999999999,0.34221482,0.46942002,1640908800.0,1593475200.0,,,130222507.0,10081009664.0,,1175212800.0,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,47 67 51 30 00,,,47 67 82 69 50,,,,,
AKVA,AKVA Group,Industrials,63.6,63.2,63.6,3,LP,2105.57,-0.0031,-0.0093,0.0258,-0.1285,-0.1816,4353,Industrials,1431.0,"AKVA Group ASA develops, designs, manufactures, assembles, sells, and installs technology products; and provides rental and consulting services for the aquaculture industry. The company operates through three segments: Cage Based Technology, Software, and Land Based Technology. The Cage Based Technology segment offers plastic cages, steel cages, feed barges, feed systems, sensor and camera systems, biomass estimation systems, underwater lights, net cleaning systems, and nets and mooring systems under the Polarcirkel, Wavemaster, and Akvasmart hardware brands. This segment also supplies polyethylene work boats, pipes, ROV's, and subsea solutions to aquaculture, oil service, and maritime industries. The Software segment provides production control, planning, traceability, and ERP software for the aquaculture and fishing industries under the Fishtalk brand. This segment also operates AKVAconnect, a process control platform that enables real-time control of various mission critical equipment, such as feeding systems, environmental sensors, barges, and cameras installed on-site at the farmer's locations. The Land Based Technology segment designs and delivers recirculation systems for land based fish farming, as well as provides water quality conditions for fresh and seawater operations. The company also offers PRISMA, a cloud-based data platform for the aquaculture eco-system. AKVA group ASA operates in Norway, Chile, Canada, Scotland, Denmark, and internationally. The company is based in Klepp Stasjon, Norway. AKVA Group ASA is a subsidiary of Egersund Group AS.",Klepp Stasjon,Norway,[],http://www.akvagroup.com,1.0,Plogfabrikkvegen 11,Farm & Heavy Construction Machinery,63.8,63.6,59.50714,0.015673982,15.3846,,63.6,,2831.0,,63.8,63.39444399999999,1.0,63.6,,2831.0,,,,2.0,1582502400.0,0.719879,,,63.6,2.0,NOK,251.0,,,,2108747008.0,,,3971.0,0.69350964,63.6,63.6,,49600.0,251.0,79.2,11.099476,,,41.3,63.2,False,0.0313,34200.0,63.6,OSL,AKVA GROUP ASA,AKVA Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKVA.OL,finmb_162314,no_market,,1.065,,0.0013400001,28.541,-0.18829519,,5.73,,33156400.0,,,31.016,,,,1577750400.0,0.13203,4087000.0,0.12300000000000001,,0.11032819999999999,2.0505544999999996,0.7511,1640908800.0,1593475200.0,,,8066625.0,3238379520.0,,,,,,-0.095,,,,,,,,https://logo.clearbit.com/akvagroup.com,47 51 77 85 00,,517.0731,,,,,,
AMSC,American Shipping Company,Industrials,27.85,27.85,27.95,47,,1688.17,-0.0018,-0.0071,0.0128,-0.07690000000000001,-0.0927,1366,Industrials,3.0,"American Shipping Company ASA, through its subsidiaries, operates as a ship owning and lease finance company in the United States. It is involved in the purchase and bareboat chartering of product tankers, shuttle tankers, and other vessels to operators and end users in the Jones Act market. The company operates a fleet of nine product tankers and one shuttle tanker. The company was formerly known as Aker American Shipping ASA and changed its name to American Shipping Company ASA in June 2008. American Shipping Company ASA was founded in 2005 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.americanshippingco.com,1.0,Building B,Marine Shipping,27.9,28.5,25.459143,0.01218638,2.1353,,28.5,,45090.0,,27.9,28.634721999999996,0.34,28.5,,45090.0,,,,3.58,1598486400.0,0.966867,,,27.8,2.0,NOK,214880.0,,,,1688169600.0,,,65204.0,19.1611,27.8,27.95,,114600.0,214880.0,37.5,75.27027,,11.47,15.06,27.85,False,0.1284,172600.0,28.5,OSL,AMER SHIPPING COMP,American Shipping Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AMSC.OL,finmb_22594564,no_market,,24.973000000000003,,0.106709994,25.831,-0.19712234,,0.37,,60616500.0,,,2.6069999999999998,,,,1577750400.0,0.19708,9402000.0,0.155,,0.11032819999999999,10.682775999999999,0.28123000000000004,1640908800.0,1593475200.0,,,43989211.0,2200249600.0,,,,,,0.5710000000000001,,,,,,,,https://logo.clearbit.com/americanshippingco.com,,OksenOeyveien 10,179.67741,,,,,,
ANDF-ME,Andfjord Salmon,Consumer staples,48.4,48.4,49.0,20,,1631.11,-0.0143,-0.0115,-0.1168,,,8400,Consumer Defensive,,"Andfjord Salmon AS engages in the shore based farming of Atlantic salmon. The company holds a license for 10,000 tons maximum allowed biomass (MAB) for land-based farming. Andfjord Salmon AS was founded in 2014 and is headquartered in Sortland, Norway.",Sortland,Norway,[],http://www.andfjordsalmon.com,1.0,Havnegata 19,Farm Products,49.1,48.515,53.428332999999995,,0.0,,49.0,,17420.0,,49.1,53.192917,,48.515,,17420.0,,,,,,,,,48.4,2.0,NOK,2465.0,,,,1631109120.0,,,38605.0,990.6337,48.4,48.995,,,2465.0,65.0,,,,46.5,48.4,False,,,49.0,OSL,ANDFJORD SALMON AS,Andfjord Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ANDF-ME.OL,finmb_570862527,no_market,,904.613,,0.0,,-0.16920477,,,,33700600.0,,,8.402000000000001,,,,1577750400.0,,-10354177.0,-0.307,,0.11032819999999999,5.7605333,,1640908800.0,1593475200.0,,,,1489473664.0,,,,,,,,,,,,,,https://logo.clearbit.com/andfjordsalmon.com,,,,,,,,,
ABT,Aqua Bio Technology,Materials,7.15,7.15,7.2,227,LP,109.79,-0.0886,0.1901,0.5318999999999999,2.0769,2.4951,1366,Healthcare,,"Aqua Bio Technology ASA engages in developing and commercializing active ingredients for use in skin care products in Norway. It offers Aquabeautine XL, a proprietary ingredient; and Spirulysat, an antioxidant for cosmetic use. The company also markets and distributes natural and skin care products to consumers, retailers, and professionals in Europe and the Middle East. It distributes its products through Internet, stores, and skin care clinics. The company markets and distributes organic skin care products under the Moana brand name in New Zealand and arctic skin care products under the Cuvget brand name in Norway. Aqua Bio Technology ASA was founded in 2000 and is based in Lysaker, Norway.",Lysaker,Norway,[],http://www.aquabiotechnology.com,1.0,Fornebuveien 37,Biotechnology,7.9,7.9,3.6614287000000005,0.12658228,0.0,,7.9,,196589.0,,7.9,5.411389,1.0,7.9,,196589.0,,,,,1496880000.0,1.357228,,,6.9,2.0,NOK,194240.0,,,,110558880.0,,,164981.0,125.38033999999999,6.9,7.2,,320000.0,194240.0,9.2,-13.333332,,,1.25,7.15,False,,330000.0,7.9,OSL,AQUA BIO TECHNOLOG,Aqua Bio Technology ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ABT.OL,finmb_39453852,no_market,,136.379,,0.0,-9.971,2.761905,,-0.54,,15355400.0,,,0.06,,,,1577750400.0,0.02359,-10915715.0,-0.75,,0.11032819999999999,120.0,0.80484,1640908800.0,1593475200.0,,,1778057.0,120257120.0,,1309132800.0,1:20,,,,,,,,,,,https://logo.clearbit.com/aquabiotechnology.com,,,,,,,,,
AQUA,AqualisBraemar,Energy,5.4,5.4,5.55,11,,379.71,-0.0357,-0.027000000000000003,0.08,0.4612,0.4958,0161,Energy,439.0,"AqualisBraemar ASA, an investment holding company, provides marine and engineering consultancy services to the offshore oil and gas industry and offshore renewables market worldwide. It offers marine and offshore engineering services, such as deep and shallow water installation engineering; marine operations and surveying, including rig moving and tow master, as well as engineering support services; owns and supervises vessel construction; engineering and project management services; concept, FEED, and basic design services for new-build and vessel upgrades; and rig inspection services. The company also provides marine warranty and consultancy, risk consulting, transportation and installation, dynamic positioning and critical systems, and technical due diligence services. The company was formerly known as Aqualis ASA and changed its name to AqualisBraemar ASA in June 2019. AqualisBraemar ASA was incorporated in 2014 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://aqualisbraemar.com,1.0,Olav Vs gate 6,Oil & Gas Equipment & Services,5.6,5.6,3.908,0.004107143,,,5.6,,38425.0,,5.6,5.1330557,0.023,5.6,,38425.0,,,,0.2,1591833600.0,1.156626,,,5.35,2.0,NOK,12089.0,,,,383160768.0,,,35708.0,5.057560400000001,5.35,5.55,,385400.0,12089.0,5.9,38.57143,,,2.15,5.4,False,0.037000000000000005,402100.0,5.6,OSL,AQUALISBRAEMAR ASA,AqualisBraemar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AQUA.OL,finmb_266259656,no_market,,5.0760000000000005,,0.03333,132.935,0.53005457,,0.14,,70316400.0,,,0.696,,,,1577750400.0,0.07898,2525000.0,0.036000000000000004,,0.11032819999999999,7.758621000000001,0.58599,1640908800.0,1593475200.0,,,20623810.0,384581024.0,,1468368000.0,25:1,,,-0.894,,,,,,,,https://logo.clearbit.com/aqualisbraemar.com,,,150.00002,,,,,,
ARCHER,Archer,Energy,2.05,2.04,2.05,8,,302.53,-0.0024,-0.039900000000000005,-0.0554,-0.3569,-0.5147999999999999,HM 08,Energy,4703.0,"Archer Limited, an oilfield service company, provides various oilfield products and services to the oil and gas industry. It operates through two segments, Eastern Hemisphere and Western Hemisphere. The company provides oiltools, such as plugs and abandonment (P&A), slot recovery and P&A, cementing, and well cleaning solutions; land drilling and platform drilling services; and modular drilling rigs. It also offers engineering services, such as project management, construction and installations, multidiscipline engineering, consulting, and inspection services. In addition, the company provides cased hole logging, conveyance and mechanical/slickline, and R&D and technology development services. Further, it offers fluids, guarantor, international personnel, management, and equipment rental services, as well as performs rig inspections. The company operates in Angola, Argentina, Australia, Bolivia, Brazil, Canada, Congo, Indonesia, Malaysia, Nigeria, Norway, Saudi Arabia, the United Arab Emirates, the United Kingdom, and the United States. The company was formerly known as Seawell Limited and changed its name to Archer Limited in May 2011. Archer Limited was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.archerwell.com,1.0,Par la Ville Place,Oil & Gas Drilling,2.05,2.05,2.11945,,0.0,,2.1,,199001.0,,2.05,2.2733333,,2.05,,199001.0,,,,,,2.754819,,,2.045,4.0,NOK,20517.0,,,,302762272.0,,,324447.0,0.38805726,2.045,2.05,,100400.0,20517.0,4.65,34.083335999999996,,,1.1,2.035,False,,503000.0,2.1,OSL,ARCHER LTD,Archer Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,ARCHER.OL,finmb_37612323,no_market,,1.104,,-0.06473,9.934,-0.5351474,,0.06,,148050000.0,,,0.682,,,,1577750400.0,0.12627,-50500000.0,-0.341,,0.11032819999999999,2.998534,0.41856998,1640908800.0,1593475200.0,,,105861885.0,861303104.0,,1443398400.0,1:10,,,-0.7,,,,,,,,https://logo.clearbit.com/archerwell.com,,4th Floor 14 Par-la-Ville Road,,,,,,,
AZT,ArcticZymes Technologies,Health care,57.0,57.0,57.4,402,,2755.08,-0.0468,-0.0563,0.14,,,9294,Healthcare,36.0,"ArcticZymes Technologies ASA develops, manufactures, and markets immunomodulating beta-glucans and recombinant enzymes in Norway, Europe, Asia, Australia, Africa, and the Americas. It operates through two segments, Enzymes and Beta-Glucans. The company provides recombinant enzymes that are primarily derived from cold-water marine species and organisms from other relevant environments for use in molecular research, in vitro diagnostics, and therapeutics. It offers shrimp alkaline phosphatase and derived kits for cleanup prior to Sanger sequencing and next generation sequencing (NGS) processes; cod UNG for use in viral and other molecular diagnostic assays; double-strand specific DNases and derived kits for the removal of DNA from RNA samples; polymerases for technology development for life science, molecular diagnostics, NGS, and synthetic biology; proteinase for microbiological diagnostics and liquid biopsies; salt active nuclease for the removal of nucleic acids during manufacturing of vaccines, viruses, recombinant proteins, and other reagents; and ligases for joining DNA fragments. The company also provides immunomodulating beta-glucans products for the wound care, animal and consumer health, and adjuvants markets. It offers Woulgan wound gel; M-Glucan, a natural immune-stimulating product for fish and animal feed; and M-Gard, a natural immune-stimulating ingredients to enhance physical health. The company was formerly known as Biotec Pharmacon ASA and changed its name to ArcticZymes Technologies ASA in June 2020. ArcticZymes Technologies ASA was founded in 1990 and is headquartered in TromsÃ¸, Norway.",TromsÃ¸,Norway,[],http://arcticzymes.com,1.0,Sykehusveien 23,Biotechnology,59.8,60.0,,,0.0,,60.6,,,,59.8,,,60.0,,,,,,,,1.9650599999999998,,,57.0,2.0,NOK,125703.0,,,,2755077888.0,,,,21.200245000000002,57.0,57.4,,,125703.0,60.6,,,,57.0,57.2,False,,,60.6,OSL,ARCTICZYMES TECH,ArcticZymes Technologies ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AZT.OL,finmb_13529463,no_market,,21.936999999999998,,0.30978,68.49600000000001,,,,,48334700.0,,,1.73,,,,1577750400.0,0.0896,40258000.0,0.833,,0.11032819999999999,32.947975,0.3134,1640908800.0,1593475200.0,,,31030377.0,2850791424.0,,,,,,,,,,,,,,https://logo.clearbit.com/arcticzymes.com,47 77 64 89 00,PO Box 6463,68.42737,47 77 64 89 01,,,,,
ARCUS,Arcus,Consumer staples,40.4,40.3,40.8,16,,2739.15,0.0025,-0.0146,-0.049400000000000006,0.1536,0.1349,1483,Consumer Defensive,430.0,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,Norway,[],http://www.arcus.no,1.0,Destilleriveien 11,Beverages—Wineries & Distilleries,40.3,40.2,37.331913,0.041191068,0.59290004,,40.8,,24426.0,,40.3,41.327778,1.66,40.2,,24426.0,,,,1.66,1591833600.0,0.45178500000000005,,,40.1,2.0,NOK,4885.0,,,,2747733504.0,,,30569.0,0.9504514999999999,40.1,40.8,,0.0,4885.0,43.7,12.095809,,,27.1,40.3,False,0.041199997,0.0,40.8,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ARCUS.OL,finmb_245559265,no_market,,1.432,,0.06953,11.956,0.09510875,,3.34,,68013200.0,,,25.369,,,,1577750400.0,0.79032,201020992.0,2.7880000000000003,,0.11032819999999999,1.5924948,0.15168999,1640908800.0,1593475200.0,,,26168738.0,4139300096.0,,,,,,1.107,,,,,,,,https://logo.clearbit.com/arcus.no,47 67 06 50 00,Postbox 64,14.490673999999999,,,,,,
AFK,Arendals Fossekompani,Industrials,3480.0,3460.0,3500.0,12,,7619.18,0.0,0.08070000000000001,0.2487,0.3587,0.4124,4841,Utilities,2100.0,"Arendals Fossekompani ASA, an industrial investment company, engages in the operating hydro power plants. The company also builds and operates cogeneration power plants; provides industrial induction heating processes; offers satellite communications and IT solutions; develops and delivers business-critical IT solutions and services; and provides system solutions and products in the fields of instrumentation, data collection, and remote monitoring and control. In addition, it offers equipment for powder production of advanced materials; and data and consulting services to the European energy market. Further, the company operates airport, as well as develops various properties. Arendals Fossekompani ASA was founded in 1896 and is headquartered in Arendal, Norway.",Arendal,Norway,[],http://arendalsfossekompani.no,1.0,Langbryggen 9,Utilities—Renewable,3480.0,3440.0,2700.2144,0.016091954,,,3480.0,,293.0,,3480.0,3037.2222,56.0,3440.0,,293.0,,,,70.0,1598227200.0,0.359036,,,3420.0,2.0,NOK,57.0,,,,7638460928.0,,,123.0,1.7792633000000002,3420.0,3500.0,,2000.0,57.0,3580.0,,,,2100.0,3460.0,False,0.020599999,1500.0,3480.0,OSL,ARENDALS FOSSEKOMP,Arendals Fossekompani ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AFK.OL,finmb_9245759,no_market,,1.686,,-0.0026100000000000003,22.663,0.33846152,,,,2194960.0,,,1326.569,,,,1577750400.0,0.012560001000000001,-34194000.0,-5.33,,0.11032819999999999,2.6233087000000004,0.86077005,1640908800.0,1593475200.0,,,298348.0,7239449600.0,,1524787200.0,5:1,,,-0.655,,,,,,,,https://logo.clearbit.com/arendalsfossekompani.no,47 37 23 44 00,,,,,,,,
ASETEK,Asetek,Information technology,78.6,78.4,78.7,55,,2012.3,0.0051,-0.026,0.3188,1.5355,2.3305,9220,Technology,100.0,"Asetek A/S, together with its subsidiaries, designs, develops, and markets liquid cooling solutions in Asia, Europe, and the Americas. The company operates through: Gaming and Enthusiast, and Data Center segments. Its products are used in personal computers, servers, and data centers to provide enhanced performance, acoustics, and energy efficiency. The company serves original equipment manufacturers, resellers, and channel partners. Asetek A/S was founded in 1997 and is headquartered in Aalborg, Denmark.",Aalborg,Denmark,[],http://www.asetek.com,1.0,Assensvej 2,Computer Hardware,78.2,78.2,52.374786,0.001483376,0.0,,78.2,,49429.0,,78.2,74.441666,0.11599999999999999,78.2,,49429.0,,,,,1493164800.0,0.858433,,,75.1,2.0,NOK,76053.0,,,,1988579968.0,,,65554.0,40.317496999999996,75.1,78.4,,262100.0,76053.0,91.3,261.99997,,,18.02,78.6,False,,89800.0,78.2,OSL,ASETEK A/S,Asetek A/S,Europe/Oslo,CEST,False,7200000.0,EQUITY,ASETEK.OL,finmb_25262375,no_market,,39.368,,-0.01904,835.887,2.2857141,,0.3,,25300000.0,,,1.526,,,,1577750400.0,0.63678,-939000.0,-0.04,,0.11032819999999999,51.507206,0.008459999999999999,1640908800.0,1593475200.0,,,21423101.0,1941764992.0,,,,,,-0.247,,203.53,,,,,,https://logo.clearbit.com/asetek.com,45 96 45 00 47,Aalborg East,,45 96 45 00 48,,,,,
