ticker,zip,sector,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,trailingPE,fullTimeEmployees,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
SRBANK,4068,Financial Services,"SpareBank 1 SR-Bank ASA, together with its subsidiaries, provides various financial products and services for personal and corporate customers in Southern and Western Norway. The company offers its products and services in the areas of savings, loans, advice, insurance, and pensions. It also provides foreign exchange, administrative securities, commercial properties brokerage, leasing, accounting, and securities trading services, as well as active management and securities management services. In addition, the company facilitates debt and equity funding; and sells real estate properties comprising holiday homes, new builds, and used homes. Further, it is involved in the customer trading of interest rate instruments; and purchasing of home mortgages and funds by issuing covered bonds. Additionally, the company offers credit and debit cards; structured products; and mobile and online banking services. The company also serves retail, small business, and agricultural customers, as well as public sector. As of December 31, 2018, it had 36 branches in Rogaland, Vest-Agder, Aust-Agder, and Hordaland. SpareBank 1 SR-Bank ASA was founded in 1839 and is headquartered in Stavanger, Norway.",Stavanger,47 91 50 20 02,Norway,[],http://www.sparebank1.no/nb/sr-bank,1,Christen Tranes Gate 35,Banks—Regional,Postboks 250,73.6,73.6,74.37913,0.074728265,0.5233,,77.25,,245112,,73.6,72.03088,5.5,73.6,,245112,,,,,1587686400,0.918118,,,73.6,2,NOK,380438,,,,19474221056,,,338233,3.7249846,73.6,76.15,,,380438,105.3,,,,48.38,76.1,False,,,77.25,OSL,SPAREBANK 1 SR BK,SpareBank 1 SR-Bank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SRBANK.OL,finmb_883781,no_market,,28.2,,0.42062,,,,,,255735008,,,97.787,,,,1577750400,0.37039003,2138000000,8.704,,,0.7787334,0.32251,1640908800,1585612800,,,166980520,147429490688,,,,,,-0.807,,,,,,,,https://logo.clearbit.com/sparebank1.no,,8.748851,1272,,,,8ee5ca3d-26b8-36c3-9e7f-fabac7a9dd9b,
SOFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPOL,2302,Financial Services,"SpareBank 1 Ãstlandet provides various financial products and services to individuals, businesses, public sectors, clubs, and societies. It offers retail and corporate banking services, deposits, loans, savings, advisory, insurance, money-transfer, investment, and pension products and services. The company also provides payment, real estate brokerage and rental, management, accounting and payroll, leasing, financing, HR and consulting, and online and mobile banking services. It has 37 branches, including 21 in Hedmark, 2 in Oppland, 5 in Oslo, and 9 in Akershus. The company was founded in 1845 and is headquartered in Hamar, Norway. SpareBank 1 Ãstlandet is a subsidiary of Sparebankstiftelsen Hedmark.",Hamar,47 91 50 70 50,Norway,[],http://www.sparebank1.no/en/ostlandet/personal.html,1,Strandgata 15,Banks—Regional,,88.6,88.5,87.94276,0.06455982,0.52889997,,89.3,,13999,,88.6,88.03236,5.72,88.5,,13999,,,,4.58,1585267200,0.83146,,,88.5,2,NOK,18953,,,,10308870144,,,30052,2.7944891,88.5,89.2,,0,18953,101.6,10.022522,,,70.1,89,False,0.0517,0,89.3,OSL,SPAREBANK 1 OSTLAN,SpareBank 1 Ostlandet,Europe/Oslo,CEST,False,7200000,EQUITY,SPOL.OL,finmb_12505908,no_market,,13.633,,0.38845003,,0.051008224,,8.88,,115830000,,,132.911,,,,1577750400,0.14663,1000000000,8.633,,,0.66962105,0.66322,1640908800,1585612800,,,115617820,50290520064,,,,,,-0.649,,,,,,,,https://logo.clearbit.com/sparebank1.no,,10.309278,1148,,,,570d1e40-e6eb-36fd-94ed-02edf23d7a9a,
SVEG,5011,Financial Services,"Sparebanken Vest, a financial services company, provides banking and financing services in the counties of Hordaland, Rogaland, and Sogn og Fjordane, Norway. It operates through Corporate Market, Retail Market, Treasury, and Estate Agency Activities segments. The company is also involved in the estate agency and home mortgages activities. As of December 31, 2019, it had 33 points of sale outlets. The company was founded in 1823 and is headquartered in Bergen, Norway.",Bergen,47 91 50 55 55,Norway,[],http://www.spv.no,1,Jonsvollsgaten 2,Banks—Regional,,62.6,63.8,61.034058,0.03865815,0.34080002,,64.1,,22778,,62.6,62.55,2.42,63.8,,22778,,,,2.42,1585094400,0.564459,,,62.6,2,NOK,50204,,,,6877609472,,,51484,1.7491378,62.6,64.1,,100000,50204,73.8,10.142405,,5.88,42.1,64,False,0.0387,300000,64.1,OSL,SPAREBANKEN VEST,Sparebanken Vest,Europe/Oslo,CEST,False,7200000,EQUITY,SVEG.OL,finmb_8081598,no_market,,28.935,,0.50203,,0.19465637,,6.32,,107295000,,,148.969,,,,1577750400,0.31427,539000000,6.704,,,0.43029088,0.26554,1640908800,1585612800,,,82679268,113773395968,,,,,,-0.221,,,,,,,,https://logo.clearbit.com/spv.no,,9.561456,722,,,,7a2d122c-4b88-3068-9aa7-0e98d1c5b807,
SPOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNSB-ME,6600,Financial Services,"Sunndal Sparebank, a savings bank, provides banking products and services for private and corporate customers in Norway. It offers payment and card solutions, such as BankID on mobile, bank cards, credit, mobile and online banking, international payments, Visa cards, and VIPPS; auto, building, holiday home, property, income, UNG, health, children, death fall, critical illness, disability, and other insurance, as well as health policies; car loans, mortgages, loans to other vehicles, and loans and refinancing; and savings and pensions, including share savings accounts, bank savings, BSU, fund savings, IPS, retirement savings, deposits pension, and VPS investor services to private customers. The company provides payment and card solutions, such as bank cards, payment terminals, eGiro/OCR, billing, credit, Web and mobile banking, and other payment services; financing solutions, including bank guarantees, construction loans, overdrafts, leasing, and corporate loans; liability, customer's, cyber, farmhouse agriculture, operating equipment and crop, property, health, landlord, home, craft, car, commercial, personal, travel, goods during transport, and occupational injuries insurance; savings and pensions; and other accounts and services to businesses in construction, property, trade and services, and agriculture industries. The company was founded in 1892 and is based in SunndalsÃ¸ra, Norway.",Sunndalsora,47 71 68 91 00,Norway,[],http://sunndal-sparebank.no,1,Sunndalsveien 15,Banks—Regional,,112,113,110.333336,0.071428575,0.296,,114,,14,,112,110.088234,8,113,,14,,,,8,1585267200,0.155369,,,113,2,NOK,497,,,,154713952,,,252,1.6483306,113,114,,,497,117,,,,106,113,False,0.0714,,114,OSL,SUNNDAL SPAREBANK,Sunndal Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,SUNSB-ME.OL,finmb_32452702,no_market,,4.46,,0.37075,,0.037037015,,,,1357140,,,369.061,,,,1577750400,0.015420001,5527000,6.949,,,0.308892,0,1640908800,1585612800,,,931366,418601920,,,,,,-0.441,,,,,,,,https://logo.clearbit.com/sunndal-sparebank.no,,16.40524,,,,,dd197052-51d0-31d7-81d4-de6977485aa6,
SUSB-ME,6650,Financial Services,"Surnadal Sparebank, an independent savings bank, provides various banking product and services to individuals and businesses in Norway. The company offers savings and pension accounts. It also provides mortgage, car, other vehicles, motor homes/caravans, motorcycles/quads, snowmobiles, construction, and home loans, as well as small loans and refinancing, and bridge financing; bank guarantees; and overdraft services. In addition, the company offers various insurance products, such as home and leisure insurance; liability, customer's, cyber, farm building agriculture, operating tools and crop, property, health, landlord, craft, commercial, personal, travel, large car, goods during transport, and occupational injuries insurance, as well as home insurance agriculture products; vehicle insurance comprising ATV/Quad biking, motorhome, boat, caravan, motorcycle, moped and scooter, private tractor, veteran vehicle, and snowmobile; and other insurance, including horse, and dog and breed cat. Further, it provides mobile, online, and Internet banking services; credit cards; bank cards; overseas payment services; fund savings; mobile payments; and vehicles, machinery, operating equipment, and movable properties leasing services. Additionally, the company offers iZettle, a mobile payment terminal. Surnadal Sparebank was founded in 1842 and is based in Surnadal, Norway.",Surnadal,47 71 66 27 00,Norway,[],http://www.bank.no,1,Bardshaugvegen 7,Banks—Regional,,107,107,107.166664,0.06542056,0.2025,,107,,155,,107,106.47059,7,107,,155,,,,7,1583280000,0.253954,,,107,2,NOK,550,,,,215641376,,,481,1.3999687,107,108,,,550,117,,,,100,107,False,0.0654,,107,OSL,SURNADAL SPAREBANK,Surnadal Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,SUSB-ME.OL,finmb_58060310,no_market,,3.956,,0.43442002,,-0.023615718,,,,2015340,,,421.213,,,,1577750400,0.03771,66915000,33.203,,,0.25402823,0,1640908800,1585612800,,,1899140,609317888,,,,,,-0.407,,,,,,,,https://logo.clearbit.com/bank.no,47 71 66 27 27,3.2226005,,,,,2e02084b-fec2-35c2-980f-3a238c630cc9,
SNI,WC2B 4HN,Industrials,"Stolt-Nielsen Limited, together with its subsidiaries, provides transportation, storage, and distribution solutions for chemicals and other bulk-liquid products worldwide. The company operates in four segments: Tankers, Tank Containers, Terminals, and Stolt Sea Farm. It transports, stores, and distributes bulk-liquid chemicals, edible oils, acids, petroleum products, and other specialty liquids. The company also produces, processes, and markets seafood, including turbot, sturgeon, caviar, and sole; and transports liquefied petroleum gas. It is also involved in the distribution of bitumen. In addition, it owns and operates liquid natural gas and liquefied petroleum gas carriers. The company was founded in 1959 and is based in London, the United Kingdom. Stolt-Nielsen Limited is a subsidiary of Fiducia Ltd.",London,44 20 7611 8960,United Kingdom,[],http://www.stolt-nielsen.com,1,Aldwych House,Marine Shipping,4th Floor 71-91 Aldwych,84.2,83,90.42464,0,,,84.2,,11636,,84.2,84.21176,0,83,,11636,,,,,1587600000,0.980255,,,83,2,NOK,25086,,,,6609616384,,,19494,3.2727985,83,83.8,,400,25086,134.6,55.933334,,5.67,69.6,83.4,False,,145400,84.2,OSL,STOLT-NIELSEN LTD,Stolt-Nielsen Limited,Europe/Oslo,CEST,False,7200000,EQUITY,SNI.OL,finmb_305831,no_market,,3.854,,-0.00336,20.193,,,1.5,,63023800,,,20.457,,,,1575072000,0.11141,-1544000,-0.113,,,4.1012855,0.61417,1638230400,1590883200,,,33134761,7783215616,,,,,,0.01,,,,,,,,https://logo.clearbit.com/stolt-nielsen.com,,,6749,,,,b9065de0-e668-3a66-871a-60fbe6d371a0,
STB,1327,Financial Services,"Storebrand ASA, through its subsidiaries, primarily provides insurance products and services in Norway and Sweden. It operates through four segments: Savings, Guaranteed Pension, Insurance, and Other. The Savings segment offers retirement savings, defined contribution pensions, asset management, and retail banking products. The Insurance segment provides health insurance, property and casualty insurance, personal risk products, employer's liability insurance, and pension-related insurance products. The Guaranteed Pension segment offers long-term pension savings products, such as defined benefit pensions, paid-up policies, and individual capital and pension insurance products. The Other segment provides life insurance products; and loans. The company also offers securities, and banking and investment services. It serves private individuals, corporate and retail markets, companies, municipalities, and public sector. Storebrand ASA was founded in 1767 and is headquartered in Lysaker, Norway.",Lysaker,47 22 31 50 50,Norway,[],http://www.storebrand.no,1,Professor Kohts vei 9,Financial Conglomerates,P.O. Box 500,51,51,52.519352,0.063725494,0,,51.4,,1647763,,51,51.397354,3.25,51,,1647763,,,,,1587600000,1.271777,,,50.42,2,NOK,974267,,,,23836891136,,,2580031,0.37646905,50.42,50.98,,81400,974267,74.9,8.978873,,,33.84,50.98,False,,115200,51.4,OSL,STOREBRAND ASA,Storebrand ASA,Europe/Oslo,CEST,False,7200000,EQUITY,STB.OL,finmb_876161,no_market,,0.807,,0.02922,16.747,-0.10463482,,5.68,,467390016,,,73.592,,,,1577750400,0.64619005,1838000000,3.937,,,0.6930101,0.05957,1640908800,1593475200,,,457939559,51111899136,,,,,,-0.002,,,,,,,,https://logo.clearbit.com/storebrand.no,,12.954026,1683,,,,51fabac2-38a8-3ceb-a804-75f790a366ca,
STORM,,Real Estate,"Storm Real Estate ASA, an investment company, acquires and manages real estate properties in Russia. It owns and operates the Gasfield office building in Moscow with a net lettable area of approximately 11,500 square meters. Storm Real Estate ASA was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.stormrealestate.no,1,Haakon VIIS gate 5,Real Estate Services,,2.96,3.16,2.6023188,0.14493243,0,,3.16,,20674,,2.96,3.4382353,0.429,3.16,,20674,,,,,1464307200,1.486643,,,2.9,4,NOK,6267,,,,27210444,,,65510,9.373216,2.9,3.08,,80000,6267,6.45,34.22222,,,1.26,2.9,False,,100000,3.16,OSL,STORM REAL EST ASA,Storm Real Estate ASA,Europe/Oslo,CEST,False,7200000,EQUITY,STORM.OL,finmb_38919651,no_market,,15.618,,-0.10816,84.276,-0.19565219,,0.09,,8834560,,,0.534,,,,1577750400,0,-314000,-0.036,,,5.7677903,0.47079,1640908800,1577750400,,,4904419,45340308,,1562716800,1:10,,,-0.45,,,,,,,,https://logo.clearbit.com/stormrealestate.no,,,5,,,,dd6c75a6-28b5-3002-8b2b-f8724872256a,
THIN,0160,Technology,"Thin Film Electronics ASA provides near field communications (NFC) solutions in Norway and internationally. The company offers NFC tags, electronic article surveillance anti-theft tags, and printed integrated systems. It also provides hardware, software, and integration services; and energy storage solutions for wearable devices, connected sensors, and others using solid-state lithium battery technology. The company was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 42 45 00,Norway,[],http://www.thinfilmnfc.com,1,Fridtjof Nansens Plass 4,Electronic Components,,0.357,0.357,1.0077428,,0,,0.357,,5034430,,0.357,0.39980882,,0.357,,5034430,,,,,,2.038908,,,0.332,4,NOK,1491258,,,,122884176,,,4666585,155.54959,0.332,0.3458,,2859200,1491258,5.8,-6.9160004,,,0.2912,0.3432,False,,1223200,0.357,OSL,THIN FILM ELECTRON,Thin Film Electronics ASA,Europe/Oslo,CEST,False,7200000,EQUITY,THIN.OL,finmb_740992,no_market,,56.505,,0,-1.126,-0.8691349,,-0.05,,355361984,,,-0.387,,,,1577750400,0.06763,-69498000,-1.19,,,,0.02408,1640908800,1585612800,,,43445147,44638700,,1572566400,1:20,,,,,,,,,,,https://logo.clearbit.com/thinfilmnfc.com,,,23,,,,bea67659-9f1f-30a2-9bb3-0fd9bcef7d7c,
TECH,0667,Technology,"Techstep ASA provides digital workplace services in Norway and Sweden. It offers mobile hardware, service, support, and mobility consultancy services; and software as a service telecom expense management modules. The company also provides industry-leading cloud-based PBX solutions and enterprise mobility management services, including mobile security, system design, implementation, and mobile device management. Techstep ASA is headquartered in Oslo, Norway.",Oslo,47 23 17 23 50,Norway,[],http://www.techstepasa.no,1,BrynsallEen 4,Software—Application,,3,3.06,2.6892028,,0,,3.06,,49792,,3,2.745294,,3.06,,49792,,,,,,0.344333,,,2.9,4,NOK,222981,,,,488378976,,,37603,0.42816412,2.9,3.02,,60000,222981,4.18,,,,1.95,3,False,,72100,3.06,OSL,TECHSTEP ASA,Techstep ASA,Europe/Oslo,CEST,False,7200000,EQUITY,TECH.OL,finmb_371366152,no_market,,0.484,,-0.058130004,30.775,-0.2518704,,,,162792992,,,2.905,,,,1577750400,0.027460001,-66303000,-0.402,,,1.0327022,0.75827,1640908800,1585612800,,,37517372,551666240,,1457654400,1:10,,,,,,,,,,,https://logo.clearbit.com/techstepasa.no,,,212,,,,98dc7594-ff78-3c96-a31e-cdf580ce8a5f,
TRVX,0283,Healthcare,"Targovax ASA, a clinical stage immuno-oncology company, engages in the development of oncolytic viruses to target hard-to-treat solid tumors. Its lead product candidate is ONCOS-102 that is in Phase I/II clinical studies for the treatment of mesothelioma, melanoma, peritoneal disease, and prostate cancer. It also develops neoantigen cancer vaccines targeting tumors with oncogenic RASÂmutations. The company has collaboration agreements with Cancer Research Institute, Ludwig Cancer Research, and AstraZeneca to develop ONCOS-102 for peritoneal disease; Sotio to develop ONCOS-102 for prostate cancer; Valo Therapeutics to develop RAS neoantigen coating of ONCOS viruses using PeptiCRAd technology; and Merck & Co., Inc. to evaluate ONCOS-102 in combination with KEYTRUDA in mesothelioma. Targovax ASA is based in Oslo, Norway.",Oslo,47 21 39 88 10,Norway,[],http://www.targovax.com,1,Lilleakerveien 2C,Biotechnology,,6.45,6.46,6.823261,,0,,6.52,,138568,,6.45,6.8711767,,6.46,,138568,,,,,,2.059233,,,6.35,2,NOK,160822,,,,487720896,,,362925,190.29297,6.35,6.41,,0,160822,12,-2.2491229,,,3.515,6.4,False,,0,6.52,OSL,TARGOVAX ASA,Targovax ASA,Europe/Oslo,CEST,False,7200000,EQUITY,TRVX.OL,finmb_144098164,no_market,,165.334,,0,-3.16,0.11206889,,-2.85,,76087504,,,5.387,,,,1577750400,0.25366,-132435000,-2.02,,,1.1899016,0.122279994,1640908800,1585612800,,,52861785,423752320,,,,,,,,,,,,,,https://logo.clearbit.com/targovax.com,,,20,,,,fccf11ea-fe66-3f46-abef-9e2d0c89d3ee,
STRONG,2005,Industrials,"StrongPoint ASA develops and sells technology solutions for e-commerce and store operations in Norway, Sweden, and internationally. It operates through three segments: Retail Technology, Cash Security, and Labels. The company offers various retail solutions, including cash management, select and collect, click and collect, self-service, and electronic shelf labelling solutions, as well as retail management software and other solutions; and consultative services. It also provides cash security solutions for secure cash logistics. In addition, the company offers intelligent banknote neutralization system technology that protects cash in transit. Further, it sells retail solutions from third party technology providers and technology products; and manufactures and sells self-adhesive labels for various products and applications, as well as provides label design and printing services. The company was formerly known as PSI Group ASA and changed its name to StrongPoint ASA in September 2015. StrongPoint ASA is headquartered in RÃ¦lingen, Norway.",Ralingen,47 03254,Norway,[],http://www.strongpoint.com,1,Slynga 10,Business Equipment & Supplies,,18.5,18.5,12.130942,0.032432433,0,,18.5,,103605,,18.5,14.801471,0.6,18.5,,103605,,,,,1556496000,0.566782,,,17.9,2,NOK,78166,,,,797045376,,,119040,0.7219712,17.9,18.15,,406900,78166,19.2,16.363636,,,8.56,18,False,,200000,18.5,OSL,STRONGPOINT ASA,StrongPoint ASA,Europe/Oslo,CEST,False,7200000,EQUITY,STRONG.OL,finmb_20358742,no_market,,0.871,,0.018170001,15.537,0.5163934,,1.1,,44280300,,,6.907,,,,1577750400,0.31468,20063000,0.45,,,2.606052,0.31726,1640908800,1593475200,,,28472734,961085248,,1115596800,1:10,,,0.051,,,,,,,,https://logo.clearbit.com/strongpoint.com,,40,512,,,,f08e3dc2-bb19-3597-895c-d147eea96f66,
