ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
SBTE,3921,Financial Services,182,"SpareBank 1 Telemark provides banking products and services to private and business customers in Norway. It offers deposit and currency accounts; and car and construction loans, trade credit, mortgage, and operating credit for agriculture. The company also provides factoring, leasing, and bank guarantee services; and liability, asset, property, personal, commercial, project, and car insurance products. In addition, it offers online and mobile banking, billing, cards, and collection services; and advice relating to buying and selling properties. SpareBank 1 Telemark was founded in 1844 and is based in Porsgrunn, Norway.",Porsgrunn,Norway,[],http://www.sparebank1.no/nb/telemark/privat.html,1,Storgata 117,Banks—Regional,128,128,124.891304,0.0453125,0.4309,,128,,1865,,128,128.31429,5.8,128,,1865,,,,5.8,1585267200,,,,128,2,NOK,10156,,,,1395020800,,,1333,1.9597888,128,129,,0,10156,143,,,,109,127,False,0.045300003,0,128,OSL,SPAREBANK 1 TELEMK,SpareBank 1 Telemark,Europe/Oslo,CEST,False,7200000,EQUITY,SBTE.OL,finmb_33838065,no_market,,11.454,,0.42247,,0.07563031,,,,10898600,,,327.748,,,,1577750400,0.09318,146096000,13.453,,,0.39054397,0.64611,1640908800,1593475200,,,10174852,8153024512,,,,,,-0.018,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 915 02 610,,9.514606,47 355 69 601,,,,2c4ec891-6da1-3876-8384-b8cff884b924,
STORM,,Real Estate,5,"Storm Real Estate ASA, an investment company, acquires and manages real estate properties in Russia. It owns and operates the Gasfield office building in Moscow with a net lettable area of approximately 11,500 square meters. Storm Real Estate ASA was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.stormrealestate.no,1,Haakon VIIS gate 5,Real Estate Services,5.65,5.6,2.71029,0.0759292,0,,5.8,,248807,,5.65,3.5588572,0.429,5.6,,248807,,,,,1464307200,1.486643,,,5.1,2,NOK,12181,,,,47706624,,,60478,17.366808,5.1,5.5,,80000,12181,8,60,,,1.26,5.25,False,,100000,5.8,OSL,STORM REAL EST ASA,Storm Real Estate ASA,Europe/Oslo,CEST,False,7200000,EQUITY,STORM.OL,finmb_38919651,no_market,,22.122,,3.1711,91.522,0.28409088,,0.09,,8834560,,,1.134,,,,1577750400,0,8711000,0.986,,,4.761905,0.47079,1640908800,1593475200,,,1716821,60770280,,1562716800,1:10,,,,,,,,,,,https://logo.clearbit.com/stormrealestate.no,,,5.4766736,,,,,dd6c75a6-28b5-3002-8b2b-f8724872256a,
SUSB-ME,6650,Financial Services,,"Surnadal Sparebank, an independent savings bank, provides various banking product and services to individuals and businesses in Norway. The company offers savings and pension accounts. It also provides mortgage, car, other vehicles, motor homes/caravans, motorcycles/quads, snowmobiles, construction, and home loans, as well as small loans and refinancing, and bridge financing; bank guarantees; and overdraft services. In addition, the company offers various insurance products, such as home and leisure insurance; liability, customer's, cyber, farm building agriculture, operating tools and crop, property, health, landlord, craft, commercial, personal, travel, large car, goods during transport, and occupational injuries insurance, as well as home insurance agriculture products; vehicle insurance comprising ATV/Quad biking, motorhome, boat, caravan, motorcycle, moped and scooter, private tractor, veteran vehicle, and snowmobile; and other insurance, including horse, and dog and breed cat. Further, it provides mobile, online, and Internet banking services; credit cards; bank cards; overseas payment services; fund savings; mobile payments; and vehicles, machinery, operating equipment, and movable properties leasing services. Additionally, the company offers iZettle, a mobile payment terminal. Surnadal Sparebank was founded in 1842 and is based in Surnadal, Norway.",Surnadal,Norway,[],http://www.bank.no,1,BÃ¥rdshaugvegen 7,Banks—Regional,109,109,106.49275,0.06422018,0.1973,,109,,457,,109,107.57143,7,109,,457,,,,7,1583280000,0.243302,,,109,2,NOK,50,,,,219672064,,,503,1.3145278,109,109,,,50,117,,,,100,109,False,0.0642,,109,OSL,SURNADAL SPAREBANK,Surnadal Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,SUSB-ME.OL,finmb_58060310,no_market,,2.682,,0.46785,,-0.031085312,,,,2015340,,,430.75,,,,1577750400,0.03771,78183000,38.794,,,0.25304702,0,1640908800,1593475200,,,1899140,448200608,,,,,,0.495,,,,,,,,https://logo.clearbit.com/bank.no,47 71 66 27 00,,2.809713,47 71 66 27 27,,,,2e02084b-fec2-35c2-980f-3a238c630cc9,
SOR,4662,Financial Services,436,"Sparebanken SÃ¸r operates as an independent savings bank in Norway. The company operates through two segments, Retail Market and Corporate Market. It is involved in banking, securities trading, and real estate brokerage activities in Agder, Rogaland, Vestfold, and Telemark. The company also provides mortgaging, car financing, leasing, and property management services; and sells life and general insurance, pension, and group life insurance products to retail and corporate customers. It conducts banking operations in 34 locations and real estate brokerage business in 17 locations. The company was founded in 1824 and is headquartered in Kristiansand, Norway. Sparebanken SÃ¸r is a subsidiary of Sparebankstiftelsen Sparebanken SÃ¸r.",Kristiansand,Norway,[],http://www.sor.no,1,RÃ¥dhusgata 9,Banks—Regional,104,104,96.91594,0.057692308,0,,104,,4349,,104,100.20571,6,104,,4349,,,,,1585267200,0.222415,,,102,2,NOK,766,,,,1621213696,,,3745,0.6860828,102,104,,63500,766,123,9.875955,,,80,103.5,False,,98600,104,OSL,SPAREBANKEN SOR,Sparebanken Sør,Europe/Oslo,CEST,False,7200000,EQUITY,SOR.OL,finmb_5719538,no_market,,25.951,,0.45578,,0.100529075,,10.48,,15663900,,,860.128,,,,1577750400,0.10958,179000000,11.037,,,0.12033093,0.64037,1640908800,1593475200,,,6022160,61321052160,,,,,,0.079,,,,,,,,https://logo.clearbit.com/sor.no,47 38 10 92 00,,9.377548,47 85 03 86 65,,,,f0a4015a-e222-3f67-9088-d83be6bd369a,
SUNSB-ME,6600,Financial Services,,"Sunndal Sparebank, a savings bank, provides banking products and services for private and corporate customers in Norway. It offers payment and card solutions, such as BankID on mobile, bank cards, credit, mobile and online banking, international payments, Visa cards, and VIPPS; auto, building, holiday home, property, income, UNG, health, children, death fall, critical illness, disability, and other insurance, as well as health policies; car loans, mortgages, loans to other vehicles, and loans and refinancing; and savings and pensions, including share savings accounts, bank savings, BSU, fund savings, IPS, retirement savings, deposits pension, and VPS investor services to private customers. The company provides payment and card solutions, such as bank cards, payment terminals, eGiro/OCR, billing, credit, Web and mobile banking, and other payment services; financing solutions, including bank guarantees, construction loans, overdrafts, leasing, and corporate loans; liability, customer's, cyber, farmhouse agriculture, operating equipment and crop, property, health, landlord, home, craft, car, commercial, personal, travel, goods during transport, and occupational injuries insurance; savings and pensions; and other accounts and services to businesses in construction, property, trade and services, and agriculture industries. The company was founded in 1892 and is based in SunndalsÃ¸ra, Norway.",SunndalsÃ¸ra,Norway,[],http://sunndal-sparebank.no,1,Sunndalsveien 15,Banks—Regional,118,116,110.72464,0.06779661,0.2829,,116,,150,,118,113.8,8,116,,150,,,,8,1585267200,0.163578,,,116,2,NOK,270,,,,157428240,,,281,1.6772487,116,117,,,270,118,,,,106,116,False,0.0678,,116,OSL,SUNNDAL SPAREBANK,Sunndal Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,SUNSB-ME.OL,finmb_32452702,no_market,,4.547,,0.37075,,0.07272732,,,,1357140,,,369.061,,,,1577750400,0.015420001,5527000,6.949,,,0.31431118,0,1640908800,1585612800,,,931366,426744768,,,,,,-0.441,,,,,,,,https://logo.clearbit.com/sunndal-sparebank.no,47 71 68 91 00,,16.69305,,,,,dd197052-51d0-31d7-81d4-de6977485aa6,
STRONG,2005,Industrials,512,"StrongPoint ASA develops and sells technology solutions for e-commerce and store operations in Norway, Sweden, and internationally. It operates through three segments: Retail Technology, Cash Security, and Labels. The company offers various retail solutions, including cash management, select and collect, click and collect, self-service, and electronic shelf labelling solutions, as well as retail management software and other solutions; and consultative services. It also provides cash security solutions for secure cash logistics. In addition, the company offers intelligent banknote neutralization system technology that protects cash in transit. Further, it sells retail solutions from third party technology providers and technology products; and manufactures and sells self-adhesive labels for various products and applications, as well as provides label design and printing services. The company was formerly known as PSI Group ASA and changed its name to StrongPoint ASA in September 2015. StrongPoint ASA is headquartered in RÃ¦lingen, Norway.",RÃ¦lingen,Norway,[],http://www.strongpoint.com,1,Slynga 10,Business Equipment & Supplies,18.65,18.65,13.159927,0.032171585,0,,18.65,,110328,,18.65,18.062857,0.6,18.65,,110328,,,,,1556496000,0.566782,,,18.3,2,NOK,41687,,,,821399552,,,113128,0.7440314,18.3,18.55,,406900,41687,20.1,16.863636,,,8.56,18.3,False,,200000,18.65,OSL,STRONGPOINT ASA,StrongPoint ASA,Europe/Oslo,CEST,False,7200000,EQUITY,STRONG.OL,finmb_20358742,no_market,,0.877,,0.018170001,15.645,0.6577778,,1.1,,44280300,,,6.907,,,,1577750400,0.31468,20063000,0.45,,,2.685681,0.31726,1640908800,1593475200,,,28506378,967725376,,1115596800,1:10,,,0.051,,,,,,,,https://logo.clearbit.com/strongpoint.com,47 03254,,41.22222,,,,,f08e3dc2-bb19-3597-895c-d147eea96f66,
SNI,WC2B 4HN,Industrials,6749,"Stolt-Nielsen Limited, together with its subsidiaries, provides transportation, storage, and distribution solutions for chemicals and other bulk-liquid products worldwide. The company operates in four segments: Tankers, Tank Containers, Terminals, and Stolt Sea Farm. It transports, stores, and distributes bulk-liquid chemicals, edible oils, acids, petroleum products, and other specialty liquids. The company also produces, processes, and markets seafood, including turbot, sturgeon, caviar, and sole; and transports liquefied petroleum gas. It is also involved in the distribution of bitumen. In addition, it owns and operates liquid natural gas and liquefied petroleum gas carriers. The company was founded in 1959 and is based in London, the United Kingdom. Stolt-Nielsen Limited is a subsidiary of Fiducia Ltd.",London,United Kingdom,[],http://www.stolt-nielsen.com,1,Aldwych House,Marine Shipping,83.4,83.4,85.51522,0,,,83.4,,15119,,83.4,83.32857,0,83.4,,15119,,,,,1587600000,0.980255,,,81.9,2,NOK,3163,,,,6522958848,,,17341,3.2298896,81.9,83.1,,400,3163,134.6,55.2,,5.67,69.6,82.8,False,,145400,83.4,OSL,STOLT-NIELSEN LTD,Stolt-Nielsen Limited,Europe/Oslo,CEST,False,7200000,EQUITY,SNI.OL,finmb_305831,no_market,,3.829,,-0.00336,20.062,,,1.5,,63023800,,,20.457,,,,1575072000,0.11141,-1544000,-0.113,,,4.0475144,0.61417,1638230400,1590883200,,,33134761,7732796416,,,,,,0.01,,,,,,,,https://logo.clearbit.com/stolt-nielsen.com,44 20 7611 8960,4th Floor 71â91 Aldwych,,,,,,b9065de0-e668-3a66-871a-60fbe6d371a0,
TRVX,0283,Healthcare,19,"Targovax ASA, a clinical stage immuno-oncology company, engages in the development of oncolytic viruses to target hard-to-treat solid tumors. Its lead product candidate is ONCOS-102 that is in Phase I/II clinical studies for the treatment of mesothelioma, melanoma, peritoneal disease, and prostate cancer. It also develops neoantigen cancer vaccines targeting tumors with oncogenic RASÂmutations. The company has collaboration agreements with Cancer Research Institute, Ludwig Cancer Research, and AstraZeneca to develop ONCOS-102 for peritoneal disease; Sotio to develop ONCOS-102 for prostate cancer; Valo Therapeutics to develop RAS neoantigen coating of ONCOS viruses using PeptiCRAd technology; and Merck & Co., Inc. to evaluate ONCOS-102 in combination with KEYTRUDA in mesothelioma. Targovax ASA is based in Oslo, Norway.",Oslo,Norway,[],http://www.targovax.com,1,Lilleakerveien 2C,Biotechnology,6.99,7,6.660797,,0,,7.07,,360097,,6.99,6.550286,,7,,360097,,,,,,2.059233,,,6.8,2,NOK,217653,,,,518155904,,,304285,183.15868,6.8,6.84,,0,217653,12,-2.3894737,,,3.515,6.8,False,,0,7.07,OSL,TARGOVAX ASA,Targovax ASA,Europe/Oslo,CEST,False,7200000,EQUITY,TRVX.OL,finmb_144098164,no_market,,175.13,,0,-3.976,0.3786981,,-2.85,,76087504,,,4.755,,,,1577750400,0.25366,-120237000,-1.748,,,1.4321766,0.122279994,1640908800,1593475200,,,52946242,495442560,,,,,,,,,,,,,,https://logo.clearbit.com/targovax.com,47 21 39 88 10,,,,,,,fccf11ea-fe66-3f46-abef-9e2d0c89d3ee,
TEAM,HM 11,Industrials,88,"Team Tankers International Ltd., a shipping company, owns and operates chemical tankers for the seaborne transportation of liquid chemicals worldwide. The company transports various cargoes, such as organic chemicals, non-organic chemicals, petroleum products, vegetable oils, and lube oils. It operates 31 owned and 9 leased vessels. The company serves industrial chemical, oil, and mining companies. Team Tankers International Ltd. was founded in 1883 and is headquartered in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.teamtankers.com,1,Williams House,Marine Shipping,3.4,3.5,4.3692756,,0,,3.5,,4455,,3.4,3.3125715,,3.5,,4455,,,,,,-0.337979,,,3.4,4,NOK,839,,,,690135424,,,16574,2.22781,3.4,3.6,,,839,7.65,,,,2.9,3.4,False,,,3.5,OSL,TEAM TANKERS INTL,Team Tankers International Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,TEAM.OL,finmb_28747656,no_market,,2.54,,-0.08359,29.713,-0.5374149,,,,202980992,,,1.648,,,,1577750400,0.00877,-25894000,-0.171,,,2.0631068,0.113129996,1640908800,1593475200,,,139632852,786879360,,,,,,,,,,,,,,https://logo.clearbit.com/teamtankers.com,,4th Floor 20 Reid Street,,,,,,9eb2925f-168c-30d3-8255-c18bb3011de9,
SUBC,2086,Energy,,"Subsea 7 S.A. delivers offshore projects and services for the evolving energy industry worldwide. It provides subsea field development products and services, including project management, design and engineering, procurement, fabrication, survey, installation, and commissioning of production facilities on the seabed and the tie-back of its facilities to fixed or floating platforms or to the shore. The company also offers engineering, procurement, construction, and installation of subsea umbilicals, risers, and flowlines; life of field services, such as inspection, repair, maintenance, integrity management, and remote intervention of subsea infrastructure; conventional services comprising fabrication, installation, extension, and refurbishment of fixed and floating platforms and associated pipelines; hook-up services; and refurbishment of fixed and floating platforms and associated pipelines in shallow water. In addition, it operates heavy lifting operations for oil and gas structures; and installs offshore wind farm foundations and inter-array cables, as well as engages in the decommissioning of redundant offshore structures. Further, the company provides remotely operated vehicles (ROVs) and tooling services to support exploration and production activities. It has a fleet of 5 chartered vessels and 91 ROVs. Subsea 7 S.A. was incorporated in 1993 and is based in Luxembourg City, Luxembourg.",Luxembourg City,Luxembourg,[],http://www.subsea7.com,1,"412F, Route d'Esch",Oil & Gas Equipment & Services,69.08,69.22,63.693333,,0,,70.88,,619330,,69.08,69.08115,,69.22,,619330,,,,,1556150400,1.630662,,,68.62,2,NOK,355335,,,,20685885440,,,991158,6.1859703,68.62,69.68,,128000,355335,110.1,278.4,,,38.5,69.6,False,,37100,70.88,OSL,SUBSEA 7 S.A.,Subsea 7 S.A.,Europe/Oslo,CEST,False,7200000,EQUITY,SUBC.OL,finmb_359868,no_market,,6.158,,-0.31124002,51.106,-0.21660239,,0.25,,297211008,,,14.516,,,,1577750400,0.61302,-1040800000,-3.495,,,4.794709,0.24016,1640908800,1593475200,,,223303206,20590704640,,,,,,,,,,,,,,https://logo.clearbit.com/subsea7.com,,,,,,,,8610c031-034f-3083-a212-b713518bf428,
TECH,0667,Technology,210,"Techstep ASA provides digital workplace services in Norway and Sweden. It offers mobile hardware, service, support, and mobility consultancy services; and software as a service telecom expense management modules. The company also provides industry-leading cloud-based PBX solutions and enterprise mobility management services, including mobile security, system design, implementation, and mobile device management. Techstep ASA is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.techstepasa.no,1,BrynsallEen 4,Software—Application,3.6,3.56,2.7170289,,0,,3.6,,107537,,3.6,3.0479999,,3.56,,107537,,,,,,0.344333,,,3.36,4,NOK,79843,,,,569775488,,,64056,0.51388395,3.36,3.6,,60000,79843,3.88,,,,1.95,3.5,False,,72100,3.6,OSL,TECHSTEP ASA,Techstep ASA,Europe/Oslo,CEST,False,7200000,EQUITY,TECH.OL,finmb_371366152,no_market,,0.564,,-0.05524,22.436,-0.07216501,,,,162792992,,,2.884,,,,1577750400,0.027460001,-61245000,-0.313,,,1.2135922,0.75827,1640908800,1593475200,,,36501541,625720320,,1457654400,1:10,,,,,,,,,,,https://logo.clearbit.com/techstepasa.no,47 23 17 23 50,,,,,,,98dc7594-ff78-3c96-a31e-cdf580ce8a5f,
THIN,0160,Technology,23,"Thin Film Electronics ASA designs, develops, and produces ultrathin energy storage solutions for wearable devices, connected sensors, and other applications. Its solid-state lithium battery technology enables it to produce rechargeable batteries with high energy densities and long product lifetimes. The company was founded in 2005 is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.thinfilmsystems.com,1,Fridtjof Nansens Plass 4,Electronic Components,0.2484,0.248,0.75229347,,0,,0.2998,,3626555,,0.2484,0.337,,0.248,,3626555,,,,,,2.038908,,,0.229,4,NOK,7761577,,,,189675824,,,4433888,303.48132,0.229,0.277,,2859200,7761577,5.8,-5.504,,,0.2174,0.2728,False,,1223200,0.2998,OSL,THIN FILM ELECTRON,Thin Film Electronics ASA,Europe/Oslo,CEST,False,7200000,EQUITY,THIN.OL,finmb_740992,no_market,,176.873,,0,-3.25,-0.8086287,,-0.05,,689228992,,,-0.086,,,,1577750400,0.06763,-63932000,-0.753,,,,0.02408,1640908800,1593475200,,,263923825,110545928,,1572566400,1:20,,,,,,,,,,,https://logo.clearbit.com/thinfilmsystems.com,47 22 42 45 00,,,,,,,bea67659-9f1f-30a2-9bb3-0fd9bcef7d7c,
SVEG,5011,Financial Services,730,"Sparebanken Vest, a financial services company, provides banking and financing services in the counties of Hordaland, Rogaland, and Sogn og Fjordane, Norway. It operates through Corporate Market, Retail Market, Treasury, and Estate Agency Activities segments. The company is also involved in the estate agency and home mortgages activities. As of December 31, 2019, it had 33 points of sale outlets. The company was founded in 1823 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.spv.no,1,Jonsvollsgaten 2,Banks—Regional,64.5,64.7,60.841305,0.03751938,0.3735,,65.8,,31328,,64.5,65,2.42,64.7,,31328,,,,2.42,1585094400,0.564459,,,64.3,2,NOK,50717,,,,6952716288,,,46885,1.8730378,64.3,64.9,,100000,50717,73.8,10.253164,,5.82,42.1,64.7,False,0.0375,300000,65.8,OSL,SPAREBANKEN VEST,Sparebanken Vest,Europe/Oslo,CEST,False,7200000,EQUITY,SVEG.OL,finmb_8081598,no_market,,30.496,,0.48788,,0.24517381,,6.32,,107295000,,,161.512,,,,1577750400,0.31427,582000000,6.386,,,0.4012086,0.26554,1640908800,1593475200,,,78252191,113199955968,,,,,,-0.247,,,,,,,,https://logo.clearbit.com/spv.no,47 91 50 55 55,,10.147197,,,,,7a2d122c-4b88-3068-9aa7-0e98d1c5b807,
TOTG,2850,Financial Services,94,"Totens Sparebank provides various banking and financial products and services in Norway. It provides savings; mortgages, loans, credit, and cards; pension products; VIPPS; insurance products; and asset management, leasing, payment, and real estate services, as well as online and mobile banking services. The company operates through five offices located in Mjosa, Gjovik, Lena, Raufoss, Hamar, and Raholt. Totens Sparebank was founded in 1854 and is headquartered in Lena, Norway.",Lena,Norway,[],http://www.totenbanken.no,1,Lenagata 30,Banks—Regional,139,139,134.84058,0.06115108,0.4321,,139,,1035,,139,138.65715,8.5,139,,1035,,,,7,1585699200,0.200348,,,139,2,NOK,38,,,,851309696,,,398,2.0144145,139,140,,57000,38,149,9.341398,,,115,139,False,0.05,57000,139,OSL,TOTENS SPAREBANK,Totens Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,TOTG.OL,finmb_9237532,no_market,,10.219,,0.4264,,0.120967746,,14.88,,6124530,,,310.945,,,,1577750400,0.0932,92334208,14.632,,,0.44702438,0.40230998,1640908800,1593475200,,,3828079,4318759424,,1335916800,340:240,,,-0.041,,,,,,,,https://logo.clearbit.com/totenbanken.no,47 61 14 12 00,,9.499726,47 61 14 12 65,,,,326bf409-d1ab-37b9-866a-96d0d87ae252,
STB,1327,Financial Services,1683,"Storebrand ASA, through its subsidiaries, primarily provides insurance products and services in Norway and Sweden. It operates through four segments: Savings, Guaranteed Pension, Insurance, and Other. The Savings segment offers retirement savings, defined contribution pensions, asset management, and retail banking products. The Insurance segment provides health insurance, property and casualty insurance, personal risk products, employer's liability insurance, and pension-related insurance products. The Guaranteed Pension segment offers long-term pension savings products, such as defined benefit pensions, paid-up policies, and individual capital and pension insurance products. The Other segment provides life insurance products; and loans. The company also offers securities, and banking and investment services. It serves private individuals, corporate and retail markets, companies, municipalities, and public sector. Storebrand ASA was founded in 1767 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.storebrand.no,1,Professor Kohts vei 9,Financial Conglomerates,53.22,53.26,49.73921,0.06106727,0,,53.6,,1447184,,53.22,52.052,3.25,53.26,,1447184,,,,,1587600000,1.271777,,,52.88,2,NOK,824353,,,,24799715328,,,2224024,0.39167547,52.88,53.08,,81400,824353,74.9,9.34155,,,33.84,53.06,False,,115200,53.6,OSL,STOREBRAND ASA,Storebrand ASA,Europe/Oslo,CEST,False,7200000,EQUITY,STB.OL,finmb_876161,no_market,,0.824,,0.02922,17.087,0.026620388,,5.68,,467390016,,,73.592,,,,1577750400,0.64619005,1838000000,3.937,,,0.7210023,0.05957,1640908800,1593475200,,,457939559,52149506048,,,,,,-0.002,,,,,,,,https://logo.clearbit.com/storebrand.no,47 22 31 50 50,P.O. Box 500,13.477267,,,,,51fabac2-38a8-3ceb-a804-75f790a366ca,
SPOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEL,1360,Communication Services,20000,"Telenor ASA, together with its subsidiaries, operates as a telecommunication company worldwide. Its principal products and services include mobile communication, fixed line communication, and broadcasting services. The company's mobile communication services comprise voice, data, internet, and content services, as well as customer equipment and messaging. Its fixed line services consist of telephony, Internet and TV, and leased lines, as well as data and managed services; and broadcast services include broadcasting and data communication services through satellite, and terrestrial radio and TV transmission. The company also provides wholesale services that enable the operators to route international voice, messaging, data, and signaling traffic through a single connection to a global network, as well as handles international roaming relationships. In addition, it offers digital services, such as international communication services and machine to machine communication, as well as Internet based services, digital media advertising, and financial services. Further, the company sells mobile devices/phones. Telenor ASA was founded in 1855 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://www.telenor.com,1,SnarÃ¸yveien 30,Telecom Services,144.8,145,149.08878,0.06008287,2.1818,,146,,1285087,,144.8,146.62,8.7,145,,1285087,,,,8.6,1602115200,0.271196,,,144.5,2,NOK,479543,,,,206925889536,,,1587236,1.6958776,144.5,145.45,,301900,479543,189.2,14.545,,5.04,130.75,145.45,False,0.0594,230500,146,OSL,TELENOR ASA,Telenor ASA,Europe/Oslo,CEST,True,7200000,EQUITY,TEL.OL,finmb_658535,no_market,,2.893,,0.05098,7.835,-0.23223758,,10,,1422659968,,,19.729,,,,1577750400,0.30785,5539999744,4.374,,,7.372396,0.53981996,1640908800,1593475200,,,613954891,353043677184,,,,,,0.55,,,,,,,,https://logo.clearbit.com/telenor.com,47 81 07 70 00,,33.253315,,,,,cb2fb510-025f-3c23-9069-f636f51e0aa3,
TIETOO,2101,Technology,23789,"TietoEVRY Oyj operates as a software and services company. It operates through Digital Experience, Hybrid Infra, Industry Software, and Product Development Services segments. The Digital Experience segment provides consulting services, including design of service experiences, smart use of data, IT architecture consulting, and business process and change management, as well as system integration, and application development and management. The Hybrid Infra segment offers enterprises with life cycle management of IT infrastructure, which covers a variety of technologies. The Industry Software segment provides with industry-specific software products for business-critical processes of clients in the financial services, public and healthcare, and welfare sectors, as well as in the forest industry, and the energy and oil and gas segments. The Product Development Services segment offers software R&D services with a focus on the telecom sector, as well as new domains, such as automotive serving the communications infrastructure, consumer electronics, and semiconductor companies, and the automotive industry. The company also provides software advisory and consulting services, and industry specific software; engages in the design, implementation, and maintenance of customized solutions and IT operations. It operates in Finland, Sweden, Norway, Austria, the Baltic countries, Russia, and internationally. The company was formerly known as Tieto Oyj and changed its name to TietoEVRY Oyj in December 2019. TietoEVRY Oyj was founded in 1968 and is headquartered in Espoo, Finland.",Espoo,Finland,[],http://www.tietoevry.com,1,Keilalahdentie 2-4,Information Technology Services,263,264.8,252.2884,,0,,265.6,,11069,,263,267.61713,,264.8,,11069,,,,6.79,1600732800,0.791521,,,264,2,NOK,5456,,,,31613777920,,,6735,,264,264.8,,,5456,317,,,,201.2,264.2,False,0.025899999,,265.6,OSL,TIETOEVRY OYJ,TietoEVRY Oyj,Europe/Oslo,CEST,False,7200000,EQUITY,TIETOO.OL,finmb_1034090,no_market,,,,0.02333,,Infinity,,,,118444000,,,,,,,1577750400,0.38723,,,,,,0.24724,1640908800,1593475200,,,54908237,31150753792,,,,,,,,,,,,,,https://logo.clearbit.com/tietoevry.com,358 207 2010,P.O.Box 2,,,,,,73c9b7e7-badc-3724-8b79-ad47831de1e2,
TOM,1385,Industrials,4500,"Tomra Systems ASA provides sensor-based solutions for optimal resource productivity worldwide. It operates through Collection Solutions and Sorting Solutions segments. The Collection Solutions segment produces, sells, and services reverse vending machines and related data management system. It is also involved in picking up, transporting, and processing empty beverage containers on behalf of beverage producers/fillers. This segment offers its solutions to the food retail industry in Europe and the United States. The Sorting Solutions segment provides sorting and processing technology for the fresh and processed food industries; sorting systems for waste and metal material streams; and ore sorting systems for the mining industry. Tomra Systems ASA was founded in 1972 and is headquartered in Asker, Norway.",Asker,Norway,[],http://www.tomra.com,1,Drengsrudhagen 2,Waste Management,416.1,407.7,339.8813,0.006608988,0.59650004,,413.4,,241352,,416.1,387.77713,2.75,407.7,,241352,,,,2.75,1588636800,0.391986,,,403,2,NOK,274669,,,,59608952832,,,269342,6.2298374,403,403.8,,218400,274669,426,70.4712,,1.42,201,403.8,False,0.0066000004,98700,413.4,OSL,TOMRA SYSTEMS ASA,Tomra Systems ASA,Europe/Oslo,CEST,False,7200000,EQUITY,TOM.OL,finmb_878841,no_market,,6.723,,0.07117,39.486,0.6407728,,5.73,,147620000,,,38.575,,,,1577750400,0.71271,681000000,4.605,,,10.467919,0,1640908800,1593475200,,,108186195,64327241728,,974851200,2:1,,,-0.022,,,,,,,,https://logo.clearbit.com/tomra.com,47 66 79 91 00,,87.687294,47 66 79 91 11,,,,2ec6aabb-d108-3aab-9fd6-ef3992573975,
