ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
TOTG,Totens Sparebank,Equity certificates,140.0,139.0,140.0,0,LP,857.43,,,0.0294,0.0636,0.1923,2850,Financial Services,,"Totens Sparebank provides various banking and financial products and services in Norway. It provides savings; mortgages, loans, credit, and cards; pension products; VIPPS; insurance products; and asset management, leasing, payment, and real estate services, as well as online and mobile banking services. The company operates through five offices located in Mjosa, Gjovik, Lena, Raufoss, Hamar, and Raholt. Totens Sparebank was founded in 1854 and is headquartered in Lena, Norway.",Lena,47 61 14 12 00,Norway,[],http://www.totenbanken.no,1.0,Lenagata 30,Banks—Regional,140.0,140.0,135.11678999999998,0.060714286,0.46240002,,140.0,,66.0,,140.0,138.55882,8.5,140.0,,66.0,,,,7.0,1585699200.0,,,,140.0,2.0,NOK,30.0,,,,857434176.0,,,402.0,2.1291604,140.0,140.0,,57000.0,30.0,149.0,9.408602,,,115.0,139.0,False,0.05,57000.0,140.0,OSL,TOTENS SPAREBANK,Totens Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOTG.OL,finmb_9237532,no_market,,16.592,,0.44746,,0.120000005,,14.88,,6124530.0,,,310.297,,,,1577750400.0,0.0932,134235200.0,16.195999999999998,,,0.45118064,0.40230998,1640908800.0,1593475200.0,,,3828079.0,6681874944.0,,1335916800.0,340:240,,,-0.040999999999999995,,,,,,,,https://logo.clearbit.com/totenbanken.no,,8.644110000000001,47 61 14 12 65,,,,326bf409-d1ab-37b9-866a-96d0d87ae252,
TRE,Treasure,Industrials,11.4,10.5,11.75,0,,2449.12,,,0.0704,-0.1304,-0.0939,1324,Financial Services,,"Treasure ASA, through its 12.04% interest in Hyundai Glovis Co. Ltd., provides transportation and logistics services in South Korea. The company was incorporated in 2016 and is based in Lysaker, Norway. Treasure ASA is a subsidiary of Wilh. Wilhelmsen Holding ASA.",Lysaker,47 67 58 40 00,Norway,[],http://www.treasureasa.com,1.0,PO Box 33,Asset Management,11.4,11.4,10.93562,0.004035088,0.158,,11.65,,28793.0,,11.4,10.952941000000001,0.046,11.4,,28793.0,,,,0.4,1584057600.0,,,,11.2,2.0,NOK,43518.0,,,,2449118976.0,,,15382.0,193.54504,11.2,11.4,,387700.0,43518.0,15.0,,,,7.5,11.2,False,0.035099998,82400.0,11.65,OSL,TREASURE ASA,Treasure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRE.OL,finmb_20576757,no_market,,194.90099999999998,,0.0,,-0.14285720000000002,,,,214835008.0,,,1.777,,,,1577750400.0,0.17005,-236400992.0,-1.088,,,6.4153066,0.75238997,1640908800.0,1593475200.0,,,53478540.0,2466279936.0,,,,,,,,,,,,,,https://logo.clearbit.com/treasureasa.com,,,,,,,5f6188c3-c96f-3912-85c3-41d8eec4f9a9,
TYSB-ME,Tysnes Sparebank,Equity certificates,110.0,109.0,112.0,0,LP,166.88,,,0.0,-0.0604,0.0614,5680,Financial Services,,"Tysnes Sparebank, a savings bank, provides banking products and services for private and business customers in Tysness and surrounding areas. It offers payment solutions, such as bank cards, credits, and mobile and online banking; insurance solutions, such as children, auto, death fall, health, buildings, holiday home, income, critical health, disability, and other insurance; loans, such as car loans, mortgages, loans to other vehicles, credit lines, and small loans; and share savings accounts, bank savings, BSU, fund savings, IPS, and retirement savings and pension accounts to private customers. The company also provides payment solutions, billing services, and Web and mobile banking services; financing services, such as bank guarantees, overdrafts, leasing, and corporate loans; liability, operational agriculture, property, health, home insurance, breeding and crew, car, and occupational insurance; and other accounts to companies in construction, property, trade and services, and agricultural industries. The company was incorporated in 1862 and is headquartered in Tysnes, Norway branches in Kvinnherad, Bergen, Odda, and Stord.",Tysnes,47 53 43 03 00,Norway,[],http://tysnes-sparebank.no,1.0,Teiglandsvegen 2,Banks—Regional,112.0,110.0,111.24818,0.04,0.0,,110.0,,8.0,,112.0,111.882355,4.48,110.0,,8.0,,,,4.48,1591920000.0,,,,110.0,2.0,NOK,23.0,,,,166878800.0,,,92.0,2.5178611,110.0,110.0,,,23.0,128.0,,,,98.0,109.0,False,0.04,,110.0,OSL,TYSNES SPAREBANK,Tysnes Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TYSB-ME.OL,finmb_243651074,no_market,,9.777999999999999,,0.34339002,,,,,,1517080.0,,,210.553,,,,1577750400.0,0.026369999999999998,22759000.0,18.336,,,0.5224338,0.0,1640908800.0,1593475200.0,,,700022.0,648096576.0,,,,,,-0.24600000000000002,,,,,,,,https://logo.clearbit.com/tysnes-sparebank.no,,5.999127400000001,,,,,de47baa7-16a7-3778-aa54-ecf4024100b0,
ULTIMO,Ultimovacs,Health care,48.8,48.8,48.8,0,,1560.31,,,0.1902,0.2449,0.5217,0379,Healthcare,19.0,"Ultimovacs ASA, a pharmaceutical company, develops immunotherapies for various cancers. The company engages in performing a clinical development program with clinical trials in Europe and the United States. Its lead product candidate is UV1, a peptide-based vaccine, which completed Phase I clinical trial that induces T cell response against the universal cancer antigen telomerase. The company was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,47 41 38 00 80,Norway,[],http://www.ultimovacs.com,1.0,UllernchaussÃ©en 64,Biotechnology,46.4,47.3,42.69927,,0.0,,53.0,,17855.0,,46.4,42.147059999999996,,47.3,,17855.0,,,,,,,,,47.3,2.0,NOK,76194.0,,,,1560306816.0,,,26895.0,,47.3,48.8,,,76194.0,76.0,,,,26.0,48.7,False,,,53.0,OSL,ULTIMOVACS ASA,Ultimovacs ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ULTIMO.OL,finmb_241624822,no_market,,,,0.0,-12.192,,,,,31973500.0,,,15.06,,,,1577750400.0,0.28586999999999996,-76780000.0,-2.966,,,3.2403717,0.47478000000000004,1640908800.0,1585612800.0,,,15791553.0,995807488.0,,,,,,,,,,,,,,https://logo.clearbit.com/ultimovacs.com,,,,,,,920d6ba7-6524-3ff3-bb26-c3e0e6f49e46,
VEI,Veidekke,Industrials,127.0,126.4,128.0,0,,17139.45,,,0.0063,0.06280000000000001,0.4674,0214,Industrials,8309.0,"Veidekke ASA operates as a construction and property development company in Norway, Sweden, and Denmark. The company operates through Construction and Industrial segments. It undertakes various building construction, refurbishment, and civil engineering contracts; develops sites; and constructs non-residential and residential buildings. The company constructs office buildings, shopping centers, hotels, schools, health care buildings, cultural buildings, roads, railways, power plants, and industrial facilities. It also develops residential projects; operates and maintains public roads; and produces and sells asphalt and aggregates. The company was founded in 1936 and is headquartered in Oslo, Norway.",Oslo,47 21 05 50 00,Norway,[],http://www.veidekke.com,1.0,Skabos vei 4,Engineering & Construction,128.2,128.0,105.56241000000001,0.03900156,1.8519,,128.2,,73403.0,,128.2,123.97646999999999,5.0,128.0,,73403.0,,,,,1588809600.0,,,,126.4,2.0,NOK,106328.0,,,,17139411968.0,,,112149.0,0.46582085,126.4,127.6,,355700.0,106328.0,130.0,15.79602,,,72.95,127.2,False,,48800.0,128.2,OSL,VEIDEKKE,Veidekke ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VEI.OL,finmb_876324,no_market,,0.529,,0.00848,15.797,0.42523623,,8.04,,134956000.0,,,29.447,,,,1577750400.0,0.44726002,95000000.0,4.63,,,4.3128333,0.20325,1640908800.0,1593475200.0,,,105877240.0,19462445056.0,,1178668800.0,5:1,,,-0.33899999999999997,,,,,,,,https://logo.clearbit.com/veidekke.com,,27.429806,,,,,fc39e9a5-b2f6-3ec9-9bfe-a075221688d9,
VISTIN,Vistin Pharma,Health care,14.75,14.75,14.75,0,,654.08,,,0.0,0.5395,1.255,0661,Healthcare,65.0,"Vistin Pharma ASA, through its subsidiary, Vistin Pharma AS, produces and sells active pharmaceutical ingredients worldwide. It offers metformin active pharmaceutical ingredients and direct compressive granulates for the pharmaceutical industry. Vistin Pharma ASA was incorporated in 2015 and is headquartered in Oslo, Norway.",Oslo,47 35 98 42 00,Norway,[],http://www.vistin.com,1.0,ÃstensjÃ¸veien 27,Drug Manufacturers—Specialty & Generic,14.5,14.8,9.961898,0.06896552,0.0,,14.85,,131853.0,,14.5,13.366176999999999,1.0,14.8,,131853.0,,,,1.0,1589932800.0,0.8658530000000001,,,14.55,2.0,NOK,126124.0,,,,654082880.0,,,224844.0,2.6448642999999996,14.55,14.75,,14100.0,126124.0,15.1,12.606838,,,5.0,14.6,False,0.0725,34200.0,14.85,OSL,VISTIN PHARMA ASA,Vistin Pharma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VISTIN.OL,finmb_288390382,no_market,,1.328,,-0.26928,8.176,1.0953758,,1.17,,44344600.0,,,6.372000000000001,,,,1577750400.0,0.19695,-66722000.0,-1.548,,,2.3148147999999997,0.62490004,1640908800.0,1585612800.0,,,27755724.0,328435584.0,,,,,,,,,,,,,,https://logo.clearbit.com/vistin.com,,,,,,,c7de11f3-382d-3a90-87a1-6fcc439a5645,
VVL,Voss Veksel- og Landmandsbank,Financials,160.0,160.0,163.0,0,LP,352.59,,,0.0458,0.0256,-0.0295,5700,Financial Services,,"Voss Veksel- og Landmandsbank ASA provides financial products and services to private individuals and corporate customers in Norway. The company offers saving accounts; construction, corporate, car, and other vehicle loans; overdrafts facilities; and bank guarantees. It also provides bank cards; insurance and pension products; payment services; leasing services; and Internet, online, and mobile banking services. The company was founded in 1843 and is based in Voss, Norway.",Voss,47 56 52 35 00,Norway,[],http://vekselbanken.no,1.0,Vangsgata 24,Banks—Regional,161.0,162.0,149.0949,0.04347826,0.36180001,,164.0,,744.0,,161.0,153.55882,7.0,162.0,,744.0,,,,7.0,1588550400.0,,,,160.0,2.0,NOK,660.0,,,,352595200.0,,,741.0,3.3682828000000002,160.0,162.0,,34200.0,660.0,171.0,8.767123,,3.7,125.0,160.0,False,0.0435,38200.0,164.0,OSL,VOSS VEKSEL-OG LAN,Voss Veksel- og Landmandsbank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VVL.OL,finmb_20392694,no_market,,13.827,,0.39606997,,-0.024242401,,18.25,,2203720.0,,,257.078,,,,1577750400.0,0.07198,41461000.0,23.35,,,0.6223791999999999,0.30106002,1640908800.0,1593475200.0,,,1983384.0,1447406976.0,,1399939200.0,20:1,,,-0.217,,,,,,,,https://logo.clearbit.com/vekselbanken.no,,6.8522479999999995,47 56 51 27 47,,,,13d8dce8-f3ca-3f70-bdb9-6fe73d298889,
VOW,Vow,Industrials,20.0,20.0,20.85,0,,2178.0,,,-0.1189,-0.3333,0.25,1366,Industrials,106.0,"VOW ASA, together with its subsidiaries, manufactures and supplies systems for processing and purifying waste water, food waste, solid waste, and bio sludge. It operates through Projects and After Sales segments. The company offers advanced wastewater purification systems to treat various types of maritime wastewater; incinerator systems for burning sludge from food waste and waste water; vacuum systems for collecting, transporting, and further processing of food waste; and waste recycling systems. It also provides waste destruction systems; custom water treatment systems; and bio-sludge system, a treatment system for sludge from waste water and food waste, and to reduce volume by dewatering and drying, as well as to disinfect. In addition, the company offers water reuse units that are used to polish and prolong the use of recreational waters; and solutions for garbage handling, waste to energy, and scrubber wash water. Further, it provides chemical products used in the wastewater purification systems; and spare parts and consumables, as well as service and operational assistance related to these products. The company sells its products to cruise liners. The company was formerly known as Scanship Holding ASA and changed its name to VOW ASA in January 2020. VOW ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.vowasa.com,1.0,Lysaker Torg 12,Pollution & Treatment Controls,20.0,20.0,23.061022,0.005,,,20.5,,371965.0,,20.0,21.845882,0.1,20.0,,371965.0,,,,0.1,1558656000.0,1.501742,,,19.9,2.0,NOK,269916.0,,,,2177999872.0,,,314233.0,5.7195373,19.9,20.1,,,269916.0,36.0,,,,12.2,20.0,False,0.0044,,20.5,OSL,VOW ASA,VOW ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VOW.OL,finmb_261016875,no_market,,5.944,,-0.03545,59.251000000000005,0.089918256,,,,108900000.0,,,2.165,,,,1577750400.0,0.04666,-13500000.0,-0.14,,,9.237875,0.72224,1640908800.0,1577750400.0,,,25575256.0,2263371264.0,,,,,,,,,,,,,,https://logo.clearbit.com/vowasa.com,,,,,,,86e9b58b-b1e1-3246-a629-6eeca6b530f8,
WALWIL,Wallenius Wilhelmsen,Industrials,13.78,13.74,13.74,0,,5819.36,,,0.0408,-0.3685,-0.3461,1364,Industrials,9500.0,"Wallenius Wilhelmsen ASA, together with its subsidiaries, provides roll-on roll-off (ro-ro) shipping and vehicle logistics services worldwide. It operates in two segments, Ocean and Landbased segments. The Ocean segment engages in the ocean transport of cars, and ro-ro and project cargo primarily for car manufacturers, as well as manufacturers of agriculture, and other high and heavy equipment. The Landbased segment offers vehicle logistics services, including plant and port based technical, marine terminal, and inland distribution services. The company provides its services principally under the Wallenius Wilhelmsen Ocean, Wallenius Wilhelmsen Solutions, EUKOR, ARC, and Armacup brands. It operates a fleet of 126 vessels servicing 15 trade routes. Wallenius Wilhelmsen ASA was founded in 1861 and is based in Lysaker, Norway.",Lysaker,47 67 82 57 00,Norway,[],http://www.walleniuswilhelmsen.com,1.0,Strandveien 20,Integrated Freight & Logistics,12.9,12.9,13.707773000000001,0.004651163,0.5426,,13.88,,337074.0,,12.9,13.055882,0.06,12.9,,337074.0,,,,,1573516800.0,2.118466,,,12.9,2.0,NOK,836375.0,,,,5819858944.0,,,639970.0,1.5623783000000002,12.9,13.76,,0.0,836375.0,28.8,29.319149,,,7.58,13.68,False,,0.0,13.88,OSL,WALLENIUS WILH ASA,Wallenius Wilhelmsen ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WALWIL.OL,finmb_109864930,no_market,,2.479,,-0.0545,22.147,-0.40825690000000003,,0.47,,422340992.0,,,5.667999999999999,,,,1577750400.0,0.13828,-203000000.0,-0.48100000000000004,,,2.4311926,0.75631,1640908800.0,1585612800.0,,,102062909.0,9235197952.0,,,,,,,,,,,,,,https://logo.clearbit.com/walleniuswilhelmsen.com,,,,,,,ed8c9dbc-e194-3c77-adf8-7e083477b0a4,
WSTEP,Webstep,Information technology,19.6,19.6,19.6,0,,522.8,,,0.0481,-0.1901,-0.1833,0166,Technology,417.0,"Webstep ASA, together with its subsidiaries, provides information technology (IT) consultancy services to public and private businesses in Norway and Sweden. The company offers digitalization, cloud migration and integration, Internet of Things, machine learning, robotics, and analytics. It also provides cloud computing and infrastructure, security and mobility, sensor technology, product and service development, enterprise user experience, Web analysis, designing, Amazon Web, Azure, big data, prediction, AI, predictive modelling, hackathon, business analysis, and search engine optimization services, as well as tech advisory and management solutions. It serves customers in agriculture and food, banking and financial, oil and offshore, power and energy, telecom, and software industries. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 40 00 33 25,Norway,[],http://www.webstep.com,1.0,Epicenter,Information Technology Services,19.8,19.9,18.716059,0.08080809,1.4035001,,19.9,,3058.0,,19.8,18.897057999999998,1.6,19.9,,3058.0,,,,,1588896000.0,0.9462360000000001,,,19.5,2.0,NOK,14614.0,,,,522798656.0,,,8442.0,0.7931996,19.5,19.8,,0.0,14614.0,25.6,8.672566,,,14.5,19.5,False,,0.0,19.9,OSL,WEBSTEP ASA,Webstep ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WSTEP.OL,finmb_538629689,no_market,,0.7959999999999999,,0.045900002,11.343,-0.17500001,,2.26,,26673400.0,,,14.594000000000001,,,,1577750400.0,0.42212,30252000.0,1.139,,,1.3430176999999999,0.33957002,1640908800.0,1585612800.0,,,15650075.0,524575008.0,,,,,,-0.379,,,,,,,,https://logo.clearbit.com/webstep.com,Edvard Storms gate 2,17.208076000000002,,,,,b579ab60-65f0-3fcb-84cf-1f0eb25ec7dc,
WWI,Wilh. Wilhelmsen Holding ser. A,Industrials,113.0,112.0,115.0,0,,3842.0,,,-0.0131,-0.3013,-0.1477,1366,Industrials,15065.0,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1.0,Strandveien 20,Marine Shipping,113.5,113.5,115.7219,0.0023788547,,,114.0,,14050.0,,113.5,114.92647,0.27,113.5,,14050.0,,,,4.5,1588204800.0,1.239837,,,111.5,2.0,NOK,4744.0,,,,5053337600.0,,,11666.0,5.889671,111.5,112.5,,13000.0,4744.0,179.0,40.794224,,2.82,86.8,112.0,False,0.0396,50600.0,114.0,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WWI.OL,finmb_875518,no_market,,6.497999999999999,,-0.23193000000000003,48.908,-0.17753625,,2.77,,34000000.0,,,33.109,,,,1577750400.0,0.19161,-199000000.0,-4.363,,,3.4129690000000004,0.62031,1640908800.0,1585612800.0,,,20705181.0,5575540224.0,,,,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,,,47 67 58 40 80,,,,7ff393f2-db27-3e08-92bc-41abf523b497,
WWIB,Wilh. Wilhelmsen Holding ser. B,Industrials,114.5,111.0,122.5,0,,1211.41,,,-0.0129,-0.2922,-0.1076,1366,Industrials,15065.0,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1.0,Strandveien 20,Marine Shipping,115.0,113.0,115.532845,0.0023478263,,,114.5,,1283.0,,115.0,114.382355,0.27,113.0,,1283.0,,,,4.0,1588204800.0,1.239837,,,111.0,2.0,NOK,3779.0,,,,5053629440.0,,,2277.0,5.890011,111.0,113.0,,7700.0,3779.0,180.0,,,2.84,84.2,111.0,False,0.0348,12300.0,114.5,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WWIB.OL,finmb_875518,no_market,,6.5760000000000005,,-0.23193000000000003,49.495,-0.14179105,,,,10580000.0,,,33.109,,,,1577750400.0,0.49358,-199000000.0,-4.363,,,3.4582741,0.21858000000000002,1640908800.0,1585612800.0,,,20705181.0,5642409984.0,,1097712000.0,2:1,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,,,47 67 58 40 80,,,,cff45b17-0aa3-3036-8fa9-21387db419e1,
