ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,state
EQNR,Equinor,Energy,144.1,144.1,144.2,2125,,467997.72,-0.0052,0.0102,0.0029,-0.1444,0.0153,4035,Energy,21412.0,"Equinor ASA, an energy company, explores for, produces, transports, refines, and markets petroleum and petroleum-derived products, and other forms of energy in Norway and internationally. The company operates through Development & Production Norway; Development & Production Brazil; Development & Production International; Marketing, Midstream & Processing; New Energy Solutions; Technology, Projects & Drilling; Exploration; and Global Strategy & Business Development segments. It also transports, processes, manufactures, markets, and trades in oil and gas commodities, such as crude and condensate products, gas liquids, natural gas, and liquefied natural gas; markets and trades in electricity and emission rights; and operates refineries, processing and power plants, and terminals. In addition, the company develops wind, and carbon capture and storage projects, as well as offers other renewable energy and low-carbon energy solutions. As of December 31, 2019, it had proved oil and gas reserves of 6,004 million barrels of oil equivalent. The company was formerly known as Statoil ASA and changed its name to Equinor ASA in May 2018. Equinor ASA was founded in 1972 and is headquartered in Stavanger, Norway.",Stavanger,47 51 99 00 00,Norway,[],http://www.equinor.com,1.0,Forusbeen 50,,Oil & Gas Integrated,144.9,144.5,138.93833999999998,0.004899931,,,144.7,,1962486.0,,144.9,141.875,0.71,144.5,1962486.0,,,,6.76,1605139200.0,0.731707,,,142.55,2.0,NOK,,645839.0,,,,468485046272.0,,,3470810.0,8.969482000000001,142.55,144.2,,,645839.0,187.2,,,4.95,95.2,144.2,False,0.0467,,144.7,OSL,EQUINOR ASA,Equinor ASA,Europe/Oslo,CEST,True,7200000.0,,EQUITY,EQNR.OL,,,finmb_989228,ea663d5a-e225-3d07-a01e-bdf1fbe46c66,no_market,,9.435,,-0.04413,34.328,,,2.23,,3247729920.0,,,10.863,,,,1577750400.0,0.19812000000000002,-2304999936.0,-0.6970000000000001,,,13.279020000000001,0.67271006,1640908800.0,1593475200.0,,,1015658280.0,492806406144.0,,1147219200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/equinor.com,,
EPR,Europris,Consumer discretionary,44.1,44.06,44.14,149,,7312.6,0.0018,-0.0134,-0.0139,0.34600000000000003,0.9478,1661,Consumer Defensive,1814.0,"Europris ASA operates as a discount variety retailer in Norway. The company sells own brand, private-label, and branded merchandise, including personal care, animal, home and interior, leisure time, clothes and shoes, fix home, household, garn, and enterprise assortment products. As of March 26, 2020, it operated 265 stores. The company was formerly known as EPH II AS and changed its name to Europris ASA in May 2015. The company was founded in 2011 and is headquartered in RolvsÃ¸y, Norway.",RolvsÃ¸y,,Norway,[],http://www.europris.no,1.0,Dikeveien 57,,Discount Stores,44.02,44.06,38.683884,0.044298045,0.58669996,,44.52,,373992.0,,44.02,44.908825,1.95,44.06,373992.0,,,,1.95,1588204800.0,0.771777,,,44.0,2.0,NOK,13.445122,58264.0,,,,7312617984.0,,,655292.0,1.0493364,44.0,44.14,,79600.0,58264.0,50.75,17.027027,,,23.88,44.06,False,0.0432,95300.0,44.52,OSL,EUROPRIS ASA,Europris ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,EPR.OL,,,finmb_293420901,4e6006cd-c3a3-31e6-9c7b-fc8ea58221ca,no_market,,1.5390000000000001,,0.078049995,12.039000000000001,0.84030104,,2.59,,165819008.0,,,11.468,,,,1577750400.0,0.53228,543936000.0,3.28,,,3.8454828,0.03046,1640908800.0,1593475200.0,,,159459440.0,10725432320.0,,,,,,1.399,,,,,,,,https://logo.clearbit.com/europris.no,,
EXTX-ME,EXACT Therapeutics,Health care,34.0,32.0,33.0,0,,1018.9,,,-0.0503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJORD,Fjord1,Industrials,42.4,42.5,42.7,13,,4235.47,-0.004699999999999999,-0.0024,-0.064,0.1585,0.1522,6900,Industrials,1056.0,"Fjord1 ASA, together with its subsidiaries, operates passenger ferries and other passenger boats in Norway. The company operates in four segments: Ferry, Passenger Boat, Catering, and Tourism. The company's ferries and passenger boats transport vehicles and passengers. It also offers catering and tourism, shipyard, and travel agency services; and manages properties. The company was founded in 2001 and is headquartered in FlorÃ¸, Norway. Fjord1 ASA is a subsidiary of Havilafjord AS.",FlorÃ¸,47 57 75 70 00,Norway,[],http://www.fjord1.no,1.0,Strandavegen 15,,Marine Shipping,42.6,42.8,42.26739,0.063380286,1.6071,,42.8,,40472.0,,42.6,44.158825,2.7,42.8,40472.0,,,,,1557878400.0,0.85,,,42.3,2.0,NOK,42.74194,8656.0,,,,4236167168.0,,,26974.0,1.4795038,42.3,42.7,,0.0,8656.0,46.9,12.079773,,,31.0,42.5,False,,0.0,42.8,OSL,FJORD1 ASA,Fjord1 ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,FJORD.OL,,,finmb_22655336,7a5f1e74-43e5-38a4-8d96-762083efdb57,no_market,,3.5669999999999997,,0.0346,12.578,0.15135133,,3.51,,99909600.0,,,22.785999999999998,,,,1577750400.0,0.11310001,99062000.0,0.992,,,1.8607918,0.85439,1640908800.0,1593475200.0,,,14465911.0,10212796416.0,,,,,,-0.66,,,,,,,,https://logo.clearbit.com/fjord1.no,,
FKRAFT,Fjordkraft Holding,Utilities,92.6,92.3,92.6,102,,9684.68,0.0109,0.0255,0.1575,0.6620999999999999,1.0424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLNG,FLEX LNG,Energy,47.14,47.0,47.1,147,,2550.77,-0.036000000000000004,-0.03,-0.0572,-0.4713000000000001,-0.4459,HM08,Energy,8.0,"Flex LNG Ltd., through its subsidiaries, engages in the seaborne transportation of liquefied natural gas (LNG) worldwide. As of December 31, 2019, it owned and operated six LNG carriers. It also provides chartering and management services. Flex LNG Ltd. was founded in 2006 and is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.flexlng.com,1.0,Par-La-Ville Place,441 295 3494,Oil & Gas Midstream,48.9,48.9,50.707535,0.0040899795,1.8944,,48.9,,139498.0,,48.9,50.37147,0.2,48.9,139498.0,,,,1.87,1583798400.0,0.5864090000000001,,,46.92,2.0,NOK,921.5686599999999,74561.0,,,,2543198208.0,,,122161.0,17.448687,46.92,47.1,,219600.0,74561.0,108.2,335.7143,,,38.1,47.02,False,0.0378,100000.0,48.9,OSL,FLEX LNG LTD (BM),Flex LNG Ltd.,Europe/Oslo,CEST,False,7200000.0,,EQUITY,FLNG.OL,,,finmb_36151890,1ca06a31-f6ce-3e3e-bbd3-d7b4aeb2a4ed,no_market,,22.791999999999998,,0.01914,31.671,-0.4468326,,0.14,,54110600.0,,,15.015,,,,1577750400.0,0.19859000000000002,2790000.0,0.051,,,3.130203,0.4586,1640908800.0,1593475200.0,,,28832284.0,3322035456.0,,1552262400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/flexlng.com,4th Floor 14 Par-La-Ville Road,
FRO,Frontline,Energy,74.2,74.2,74.3,657,,14668.77,0.0027,0.0013,0.06,-0.2392,0.15810000000000002,HM 08,Energy,157.0,"Frontline Ltd., a shipping company, engages in the seaborne transportation of crude oil and oil products worldwide. It owns and operates oil and product tankers. As of December 31, 2019, the company operated a fleet of 71 vessels. It is also involved in the charter, purchase, and sale of vessels. Frontline Ltd. is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.frontline.bm,1.0,Par-la-Ville Place,441 295 3494,Oil & Gas Midstream,74.0,76.0,79.389206,0.016216216999999998,0.3623,,76.0,,342332.0,,74.0,72.63088,1.2,76.0,342332.0,,,,27.07,1591142400.0,0.32346199999999997,,,73.2,2.0,NOK,52.07163,202601.0,,,,14735755264.0,,,769893.0,13.038461,73.2,74.3,,173100.0,202601.0,123.0,172.44186000000002,,,55.0,74.2,False,0.36580002,75700.0,76.0,OSL,FRONTLINE LTD,Frontline Ltd.,Europe/Oslo,CEST,False,7200000.0,,EQUITY,FRO.OL,,,finmb_144797851,896aba80-3a5f-3a67-a99d-0675877c66ee,no_market,,14.738,,0.23471999999999998,33.503,,,0.43,,197692000.0,,,8.113999999999999,,,,1577750400.0,0.29650998,265272000.0,1.4240000000000002,,,9.144688,0.50473,1640908800.0,1585612800.0,,,98284714.0,16656206848.0,,1454544000.0,1:5,,,3.13,,,,,,,,https://logo.clearbit.com/frontline.bm,14 Par-la-Ville Road PO Box HM 1593,
GIG,Gaming Innovation Group,Consumer discretionary,6.99,6.95,7.0,24,,624.13,0.0204,-0.0155,-0.0425,-0.1465,-0.2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISH,GC Rieber Shipping,Industrials,6.05,5.75,6.05,19,,520.5,0.0522,-0.032,-0.0547,-0.2622,-0.2711,5058,Industrials,32.0,"GC Rieber Shipping ASA engages in the design, development, construction, and maritime operation of specialized vessels within the offshore/shipping business in Norway, Great Britain, Africa, and the Netherlands. It operates through Subsea and Ice/Support segments. The Subsea segment owns and operates subsea vessels that are primarily used for construction, inspection, maintenance, and repair of subsea installations. The Ice/Support segment owns and operates a vessel within ice/support that provides services for scientific expeditions and logistics operations, as well as for the oil and gas sector. The company operates 11 vessels and has direct and indirect ownership of 23 advanced special purpose vessels. It also provides marine ship management and project development services. The company was founded in 1879 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",Bergen,47 55 60 68 00,Norway,[],http://www.gcrieber-shipping.com,1.0,Solheimsgaten 15,,Marine Shipping,5.75,6.05,6.2473187,0.08695652,0.0,,6.45,,3778.0,,5.75,6.1705879999999995,0.5,6.05,3778.0,,,,,1428624000.0,0.991289,,,5.75,2.0,NOK,,8086.0,,,,520496608.0,,,5876.0,2.5095785,5.75,6.05,,110000.0,8086.0,11.5,,,,4.5,5.75,False,,100000.0,6.45,OSL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,RISH.OL,,,finmb_884214,d244f1ee-d9a9-3bcd-9219-15ca3c793750,no_market,,7.212000000000001,,-1.91897,20.372,-0.30722892,,,,86032496.0,,,17.506,,,,1577750400.0,0.018969999999999997,-398001984.0,-4.626,,,0.3455958,0.92489,1640908800.0,1593475200.0,,,8121469.0,1495862912.0,,1176422400.0,10:1,,,,,,,,,,,https://logo.clearbit.com/gcrieber-shipping.com,,
GENT-ME,Gentian Diagnostics,Health care,79.0,77.0,78.0,9,,1216.81,0.0,0.0604,0.2846,0.266,0.6289,1596,Healthcare,46.0,"Gentian Diagnostics AS researches, develops, and produces biochemical reagents for use in medical diagnostics and research in Europe, Asia, the United States. It offers in-vitro diagnostic (IVD) and molecular diagnostic tests for medical laboratories and universities. The company's products include Plasma Calprotectin, a particle enhanced turbidimetric immunoassay (PETIA) for quantitative analysis of total calprotectin in plasma; and Cystatin C, a PETIA for use on a range of clinical chemistry analyzers. . It also offers Canine CRP, an IVD test for the quantitative determination of Canine CRP in dog serum plasma; PreTect HPV-Proofer, an assay for the qualitative detection of the presence of human papillomavirus; and PreTect SEE, a control test for NILM cytology. The company was founded in 2001 and is headquartered in Moss, Norway.",Moss,47 99 33 99 05,Norway,[],http://www.gentian.com,1.0,Bjornasveien 5,,Diagnostics & Research,79.0,77.5,53.097828,,0.0,,79.0,,26672.0,,79.0,64.05882,,77.5,26672.0,,,,,,0.736526,,,76.5,2.0,NOK,,2260.0,,,,1216813312.0,,,10120.0,17.328833,76.5,78.0,,,2260.0,82.0,,,,38.0,77.0,False,,,79.0,OSL,GENTIAN DIAGNOSTIC,Gentian Diagnostics AS,Europe/Oslo,CEST,False,7200000.0,,EQUITY,GENT-ME.OL,,,finmb_413765020,fe625c17-d19f-3430-bd11-707aaa83d0d8,no_market,,15.082,,-0.27326,-52.888999999999996,0.61224484,,,,15402700.0,,,13.192,,,,1577750400.0,0.26521999999999996,-19188000.0,-1.248,,,5.9884777,0.48766997,1640908800.0,1593475200.0,,,6773345.0,1059050752.0,,,,,,,,,,,,,,https://logo.clearbit.com/gentian.com,,
GJF,Gjensidige Forsikring,Financials,192.0,191.9,192.0,504,,95997.84,-0.004699999999999999,0.035,0.0089,0.0421,0.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOS-ME,Golden Energy Offshore Services,Energy,1.05,1.05,,0,,47.96,,,0.0194,-0.7082999999999999,-0.7375,6002,Industrials,,"Golden Energy Offshore Services AS, together with its subsidiaries, engages in the shipping business in Europe and Africa. The company owns 4 platform supply vessels. Golden Energy Offshore Services AS was incorporated in 2013 and is headquartered in Aalesund, Norway.",Ãlesund,47 70 10 26 60,Norway,[],http://www.geoff.no,1.0,St Olavs Plass 1,47 70 10 26 61,Marine Shipping,1.05,1.05,1.5300725,,0.0,,1.05,,131.0,,1.05,1.0917647,,1.05,131.0,,,,,,0.34475100000000003,,,1.05,4.0,NOK,,920.0,,,,47957488.0,,,968.0,0.43453127,1.05,1.56,,,920.0,5.1,,,,1.0,0.0,False,,,1.05,OSL,GOLDEN ENGY OFFSHO,Golden Energy Offshore Services AS,Europe/Oslo,CEST,False,7200000.0,,EQUITY,GEOS-ME.OL,,,finmb_382050544,deed147b-b49c-39d3-9c06-87b3993697ec,no_market,,2.639,,-0.15581,17.117,,,,,45673800.0,,,8.079,,,,1577750400.0,0.4456,-17196492.0,-0.541,,,0.12996657,0.0,1640908800.0,1577750400.0,,,19335649.0,291253440.0,,,,,,,,,,,,,,https://logo.clearbit.com/geoff.no,,
GOGL,Golden Ocean Group,Industrials,36.74,36.7,36.82,190,,5264.02,-0.0187,-0.008100000000000001,0.14529999999999998,-0.2699,-0.2447,HM 08,Industrials,37.0,"Golden Ocean Group Limited, a shipping company, owns and operates a fleet of dry bulk vessels comprising of Newcastlemax, Capesize, Panamax, and Ultramax vessels worldwide. It owns and operates dry bulk vessels in the spot and time charter markets. The company transports bulk commodities, such as ores, coal, grains, and fertilizers. As of March 12, 2020, it owned a fleet of 67 vessels. Golden Ocean Group Limited is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.goldenocean.bm,1.0,Par-la-Ville Place,441 295 3494,Marine Shipping,37.44,37.44,35.654926,0.005341880500000001,,,37.44,,882763.0,,37.44,35.88353,0.2,37.44,882763.0,,,,2.24,1583366400.0,1.7186810000000001,,,36.7,2.0,NOK,,146756.0,,,,5264033792.0,,,1030856.0,7.3516226,36.7,36.74,,470900.0,146756.0,59.6,,,,26.5,36.7,False,0.0598,400000.0,37.44,OSL,GOLDEN OCEAN GROUP,Golden Ocean Group Limited,Europe/Oslo,CEST,False,7200000.0,,EQUITY,GOGL.OL,,,finmb_262789605,1296835d-cd18-3452-81bf-438952060e9a,no_market,,9.316,,-0.17368001,38.105,,,,,143278000.0,,,9.101,,,,1577750400.0,0.2715,-124361000.0,-0.871,,,4.036919,0.36176997,1640908800.0,1593475200.0,,,91444125.0,6670518784.0,,1470009600.0,1:5,,,,,,,,,,,https://logo.clearbit.com/goldenocean.bm,14 Par-la-Ville Road PO Box HM 1593,
GOD,Goodtech,Industrials,6.65,6.65,6.8,1,LP,150.39,-0.0148,-0.0634,-0.05,-0.0292,-0.05,0663,Industrials,,"Goodtech ASA operates as an automation, power, and industrial engineering company in Norway, Sweden, Finland, Europe, and internationally. It designs and supplies turnkey systems to convert and modernize existing systems, such as operator, process safety, industrial IT, and control systems; and provides service and support in electrical, mechanical, automation, and industrial IT sectors. The company also delivers proprietary technologies and customized solutions, including packaging machines, bulk handling systems, and logistic and machining solutions, as well as provides engineering and aftermarket services. In addition, it supplies power systems for power, oil and gas, and renewable energy industries; and constructs and operates electrical systems. Further, the company provides products and solutions, such as water purification, waste water treatment, industrial water, energy recovery technology, and biogas systems. It serves a range of customers within process and manufacturing, aquaculture, oil and gas, power, and water treatment industries. Goodtech ASA was founded in 1913 and is headquartered in Oslo, Norway.",Oslo,47 81 56 86 00,Norway,[],http://www.goodtech.no,1.0,Innspurten 15,,Engineering & Construction,6.75,6.65,6.525144999999999,0.22222222,0.0,,6.65,,45444.0,,6.75,6.8985294999999995,1.5,6.65,45444.0,,,,,1398643200.0,1.1933790000000002,,,6.65,2.0,NOK,738.8889,10.0,,,,150387088.0,,,26993.0,0.33363524,6.65,6.8,,27800.0,10.0,9.0,,,,4.72,6.6,False,,66200.0,6.65,OSL,GOODTECH ASA,Goodtech ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,GOD.OL,,,finmb_7668624,29ef84a6-23af-3318-aff7-9e049cd7307d,no_market,,0.409,,0.00045000002,-43.407,-0.16666669,,,,22614600.0,,,10.152000000000001,,,,1577750400.0,0.029460002000000002,-8442000.0,0.009000000000000001,,,0.6550433000000001,0.59415,1640908800.0,1585612800.0,,,12468544.0,184264080.0,,1336348800.0,1:10,,,-0.8390000000000001,,,,,,,,https://logo.clearbit.com/goodtech.no,Etterstad PO Box 6578,
GSF,Grieg Seafood,Consumer staples,90.85,90.8,90.9,477,,10032.89,0.0168,-0.0356,0.0083,-0.3525,-0.1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRONG-ME,Grong Sparebank,Equity certificates,113.0,109.0,113.0,0,LP,335.89,,,0.0,0.1147,0.07490000000000001,7870,Financial Services,62.0,"Grong Sparebank, an independent savings bank, provides a range of banking products and services in Norway. It offers bank savings accounts; fund savings; retirement savings; and car loans, mortgage loans, loans to other vehicles, and other loans and refinancing services. The company also provides various type of insurance, such as home and leisure, car and other vehicle, animal, building, mortgage, employee, and business insurance; bank guarantees, construction loans, overdrafts, leasing facilities, and corporate loans; credit facilities; payment and bank cards, and Internet and mobile banking services; and real estate agency services. It has branches in SnÃ¥sa, Lierne, MosjÃ¸en, Namsos, Steinkjer, and RÃ¸rvik. Grong Sparebank was founded in 1862 and is based in Grong, Norway.",Grong,47 74 31 28 60,Norway,[],http://www.grong-sparebank.no,1.0,Sundspetvegen 2,47 74 31 28 61,Banks—Regional,113.0,113.0,108.115944,0.061946902000000005,0.8255,,113.0,,994.0,,113.0,112.08823400000001,7.0,113.0,994.0,,,,7.0,1584057600.0,0.054574,,,113.0,2.0,NOK,13.3239,100.0,,,,335890240.0,,,958.0,1.8455408,113.0,113.0,,,100.0,118.0,,,,96.0,109.0,False,0.0619,,113.0,OSL,GRONG SPAREBANK,Grong Sparebank,Europe/Oslo,CEST,False,7200000.0,,EQUITY,GRONG-ME.OL,,,finmb_42115965,e1a9280d-7287-3862-aa78-b95ec7bce240,no_market,,8.38,,0.30028,,0.008928537,,,,2972480.0,,,262.916,,,,1577750400.0,0.03611,25826000.0,8.481,,,0.4297951,0.0,1640908800.0,1593475200.0,,,1992599.0,1525130624.0,,,,,,0.36200000000000004,,,,,,,,https://logo.clearbit.com/grong-sparebank.no,,
GYL,Gyldendal,Consumer discretionary,470.0,472.0,500.0,0,,1084.35,,,-0.0369,0.0605,0.16399999999999998,0164,Communication Services,,"Gyldendal ASA, through its subsidiaries publishes and sells books in Norway. It also operates 142 bookstores; and ark.no, an online bookstore. In addition, it publishes dictionaries, and encyclopedias and other reference books in book and digital forms. The company was founded in 1925 and is based in Oslo, Norway.",Oslo,47 22 03 41 00,Norway,[],http://www.gyldendalasa.no,1.0,Sehestedsgate 4,,Publishing,470.0,472.0,495.69565,0.021276595,0.4337,,472.0,,91.0,,470.0,487.70587,10.0,472.0,91.0,,,,7.0,1593129600.0,0.171312,,,470.0,2.0,NOK,29.123806,24.0,,,,1084351104.0,,,54.0,0.53550875,470.0,500.0,,7100.0,24.0,600.0,,,2.01,326.0,472.0,False,0.0149,1300.0,472.0,OSL,GYLDENDAL ASA,Gyldendal ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,GYL.OL,,,finmb_9237616,416c704a-5f3e-33e9-8594-1e79dea9083e,no_market,,0.564,,0.01839,10.071,0.14634144,,,,2307130.0,,,356.81199999999995,,,,1577750400.0,0.0,37232000.0,16.137999999999998,,,1.3172202,0.9565799999999999,1640908800.0,1577750400.0,,,,1142345600.0,,,,,,-0.10300000000000001,,,,,,,,https://logo.clearbit.com/gyldendalasa.no,,
