ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
SRBANK,4068,Financial Services,1272,"SpareBank 1 SR-Bank ASA, together with its subsidiaries, provides various financial products and services for personal and corporate customers in Southern and Western Norway. The company offers its products and services in the areas of savings, loans, advice, insurance, and pensions. It also provides foreign exchange, administrative securities, commercial properties brokerage, leasing, accounting, and securities trading services, as well as active management and securities management services. In addition, the company facilitates debt and equity funding; and sells real estate properties comprising holiday homes, new builds, and used homes. Further, it is involved in the customer trading of interest rate instruments; and purchasing of home mortgages and funds by issuing covered bonds. Additionally, the company offers credit and debit cards; structured products; and mobile and online banking services. The company also serves retail, small business, and agricultural customers, as well as public sector. As of December 31, 2018, it had 36 branches in Rogaland, Vest-Agder, Aust-Agder, and Hordaland. SpareBank 1 SR-Bank ASA was founded in 1839 and is headquartered in Stavanger, Norway.",Stavanger,47 91 50 20 02,Norway,[],http://www.sparebank1.no/nb/sr-bank,1,Christen Tranes Gate 35,Banks—Regional,Postboks 250,75.15,74,76.809494,0.07318696,0.5233,,75.1,,238789,,75.15,73.01029,5.5,74,,238789,,,,,1587686400,0.9,,,74,2,NOK,8.5305605,99278,,,,18988324864,,,388331,3.6320436,74,74.3,,130700,99278,105.3,7.8488374,,,48.38,74.2,False,,409700,75.1,OSL,SPAREBANK 1 SR BK,SpareBank 1 SR-Bank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SRBANK.OL,finmb_883781,no_market,,28.276,,0.42062,,,,,,255735008,,,97.787,,,,1577750400,0.37039003,2138000000,8.704,,,0.7593034,0.32251,1640908800,1585612800,,,166980520,147825885184,,,,,,-0.807,,,,,,,,https://logo.clearbit.com/sparebank1.no,,,,,8ee5ca3d-26b8-36c3-9e7f-fabac7a9dd9b,
SOFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPOL,2302,Financial Services,1148,"SpareBank 1 Ãstlandet provides various financial products and services to individuals, businesses, public sectors, clubs, and societies. It offers retail and corporate banking services, deposits, loans, savings, advisory, insurance, money-transfer, investment, and pension products and services. The company also provides payment, real estate brokerage and rental, management, accounting and payroll, leasing, financing, HR and consulting, and online and mobile banking services. It has 37 branches, including 21 in Hedmark, 2 in Oppland, 5 in Oslo, and 9 in Akershus. The company was founded in 1845 and is headquartered in Hamar, Norway. SpareBank 1 Ãstlandet is a subsidiary of Sparebankstiftelsen Hedmark.",Hamar,47 91 50 70 50,Norway,[],http://www.sparebank1.no/en/ostlandet/personal.html,1,Strandgata 15,Banks—Regional,,89.7,89.2,88.54964,0.06376812,0.52889997,,89.9,,21399,,89.7,88.6647,5.72,89.2,,21399,,,,4.58,1585267200,0.837965,,,89.2,2,NOK,10.413529,662,,,,10413117440,,,33909,2.8227482,89.2,89.9,,0,662,101.6,10.123874,,,70.1,89.6,False,0.0507,0,89.9,OSL,SPAREBANK 1 OSTLAN,SpareBank 1 Ostlandet,Europe/Oslo,CEST,False,7200000,EQUITY,SPOL.OL,finmb_12505908,no_market,,13.667,,0.38845003,,0.069129825,,8.88,,115830000,,,132.911,,,,1577750400,0.14663,1000000000,8.633,,,0.6763925,0.66322,1640908800,1585612800,,,115617820,50417930240,,,,,,-0.649,,,,,,,,https://logo.clearbit.com/sparebank1.no,,,,,570d1e40-e6eb-36fd-94ed-02edf23d7a9a,
NONG,9008,Financial Services,906,"SpareBank 1 Nord-Norge provides financial products and services to personal customers, companies, and organizations in Northern Norway. The company offers various savings, lending, and insurance products, as well as payment services. Its activities also include hedging instruments and trading in interest rate and currency instruments; hedging instruments in the commodity derivatives market; sale of Norwegian bonds and certificates, as well as bond market issues; purchase and sale of equities and fund units; and provision of corporate finance, as well as trading and investment advice services. In addition, the company is involved in leasing, consumer financing, real estate brokerage, and accounting operations. It operates through a network of 38 offices across 36 municipalities in Nordland, Troms, Finnmark, and Svalbard. The company was founded in 1836 and is headquartered in TromsÃ¸, Norway.",Tromso,47 91 50 22 44,Norway,[],http://www.sparebank1.no/nb/nord-norge,1,Sjogata 8,Banks—Regional,,65.4,64.3,65.75288,0.061162077,0.2589,,66.1,,98209,,65.4,63.485294,4,64.3,,98209,,,,4,1585267200,0.699418,,,64.3,2,NOK,9.210711,38211,,,,6596148224,,,188925,1.8171207,64.3,65.8,,86400,38211,81,9.577259,,5.59,46.35,65.7,False,0.0612,141000,66.1,OSL,SPAREBK 1 NORD-NOR,SpareBank 1 Nord-Norge,Europe/Oslo,CEST,False,7200000,EQUITY,NONG.OL,finmb_4509224,no_market,,8.574,,0.43444002,,-0.012084544,,6.86,,100398000,,,136.365,,,,1577750400,0.25226,720000000,7.133,,,0.48179513,0.09822,1640908800,1585612800,,,95209320,31124160512,,1301529600,4:3,,,-0.558,,,,,,,,https://logo.clearbit.com/sparebank1.no,,,,,0eaa2134-341b-36b7-a162-fec9e91edee8,
SVEG,5011,Financial Services,722,"Sparebanken Vest, a financial services company, provides banking and financing services in the counties of Hordaland, Rogaland, and Sogn og Fjordane, Norway. It operates through Corporate Market, Retail Market, Treasury, and Estate Agency Activities segments. The company is also involved in the estate agency and home mortgages activities. As of December 31, 2019, it had 33 points of sale outlets. The company was founded in 1823 and is headquartered in Bergen, Norway.",Bergen,47 91 50 55 55,Norway,[],http://www.spv.no,1,Jonsvollsgaten 2,Banks—Regional,,61.7,61.7,61.30863,0.039222043,0.34080002,,62.5,,46269,,61.7,62.97647,2.42,61.7,,46269,,,,2.42,1585094400,0.57093,,,61.7,2,NOK,9.203461,20170,,,,6620101632,,,57986,1.6836474,61.7,61.9,,100000,20170,73.8,9.762658,,5.94,42.1,61.7,False,0.0392,300000,62.5,OSL,SPAREBANKEN VEST,Sparebanken Vest,Europe/Oslo,CEST,False,7200000,EQUITY,SVEG.OL,finmb_8081598,no_market,,28.909,,0.50203,,0.14684021,,6.32,,107295000,,,148.969,,,,1577750400,0.31427,539000000,6.704,,,0.41418016,0.26554,1640908800,1585612800,,,82679268,113671340032,,,,,,-0.221,,,,,,,,https://logo.clearbit.com/spv.no,,,,,7a2d122c-4b88-3068-9aa7-0e98d1c5b807,
SUSB-ME,6650,Financial Services,,"Surnadal Sparebank, an independent savings bank, provides various banking product and services to individuals and businesses in Norway. The company offers savings and pension accounts. It also provides mortgage, car, other vehicles, motor homes/caravans, motorcycles/quads, snowmobiles, construction, and home loans, as well as small loans and refinancing, and bridge financing; bank guarantees; and overdraft services. In addition, the company offers various insurance products, such as home and leisure insurance; liability, customer's, cyber, farm building agriculture, operating tools and crop, property, health, landlord, craft, commercial, personal, travel, large car, goods during transport, and occupational injuries insurance, as well as home insurance agriculture products; vehicle insurance comprising ATV/Quad biking, motorhome, boat, caravan, motorcycle, moped and scooter, private tractor, veteran vehicle, and snowmobile; and other insurance, including horse, and dog and breed cat. Further, it provides mobile, online, and Internet banking services; credit cards; bank cards; overseas payment services; fund savings; mobile payments; and vehicles, machinery, operating equipment, and movable properties leasing services. Additionally, the company offers iZettle, a mobile payment terminal. Surnadal Sparebank was founded in 1842 and is based in Surnadal, Norway.",Surnadal,47 71 66 27 00,Norway,[],http://www.bank.no,1,Bardshaugvegen 7,Banks—Regional,,106,106,107.64029,0.06603774,0.2025,,106,,125,,106,106.47059,7,106,,125,,,,7,1583280000,0.253954,,,106,2,NOK,3.1924827,149,,,,213626048,,,475,1.386885,106,109,,,149,117,,,,100,105,False,0.066,,106,OSL,SURNADAL SPAREBANK,Surnadal Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,SUSB-ME.OL,finmb_58060310,no_market,,3.943,,0.43442002,,-0.04122722,,,,2015340,,,421.213,,,,1577750400,0.03771,66915000,33.203,,,0.25165415,0,1640908800,1585612800,,,1899140,607302592,,,,,,-0.407,,,,,,,,https://logo.clearbit.com/bank.no,47 71 66 27 27,,,,2e02084b-fec2-35c2-980f-3a238c630cc9,
SUNSB-ME,6600,Financial Services,,"Sunndal Sparebank, a savings bank, provides banking products and services for private and corporate customers in Norway. It offers payment and card solutions, such as BankID on mobile, bank cards, credit, mobile and online banking, international payments, Visa cards, and VIPPS; auto, building, holiday home, property, income, UNG, health, children, death fall, critical illness, disability, and other insurance, as well as health policies; car loans, mortgages, loans to other vehicles, and loans and refinancing; and savings and pensions, including share savings accounts, bank savings, BSU, fund savings, IPS, retirement savings, deposits pension, and VPS investor services to private customers. The company provides payment and card solutions, such as bank cards, payment terminals, eGiro/OCR, billing, credit, Web and mobile banking, and other payment services; financing solutions, including bank guarantees, construction loans, overdrafts, leasing, and corporate loans; liability, customer's, cyber, farmhouse agriculture, operating equipment and crop, property, health, landlord, home, craft, car, commercial, personal, travel, goods during transport, and occupational injuries insurance; savings and pensions; and other accounts and services to businesses in construction, property, trade and services, and agriculture industries. The company was founded in 1892 and is based in SunndalsÃ¸ra, Norway.",Sunndalsora,47 71 68 91 00,Norway,[],http://sunndal-sparebank.no,1,Sunndalsveien 15,Banks—Regional,,110,110,110.65468,0.07272727,0.296,,110,,218,,110,109.82353,8,110,,218,,,,8,1585267200,0.155369,,,110,2,NOK,15.829616,150,,,,149285408,,,184,1.5904945,110,113,,,150,117,,,,106,107,False,0.0727,,110,OSL,SUNNDAL SPAREBANK,Sunndal Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,SUNSB-ME.OL,finmb_32452702,no_market,,4.431,,0.37075,,0.018518567,,,,1357140,,,369.061,,,,1577750400,0.015420001,5527000,6.949,,,0.2980537,0,1640908800,1585612800,,,931366,415887616,,,,,,-0.441,,,,,,,,https://logo.clearbit.com/sunndal-sparebank.no,,,,,dd197052-51d0-31d7-81d4-de6977485aa6,
STORM,,Real Estate,5,"Storm Real Estate ASA, an investment company, acquires and manages real estate properties in Russia. It owns and operates the Gasfield office building in Moscow with a net lettable area of approximately 11,500 square meters. Storm Real Estate ASA was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.stormrealestate.no,1,Haakon VIIS gate 5,Real Estate Services,,3.22,3.2,2.6069064,0.1332298,0,,3.5,,25296,,3.22,3.6188235,0.429,3.2,,25296,,,,,1464307200,1.513372,,,3.2,4,NOK,,8749,,,,29684120,,,62567,10.225326,3.2,3.64,,80000,8749,6.45,37.333332,,,1.26,3.36,False,,100000,3.5,OSL,STORM REAL EST ASA,Storm Real Estate ASA,Europe/Oslo,CEST,False,7200000,EQUITY,STORM.OL,finmb_38919651,no_market,,16.41,,-0.10816,88.545,-0.09039545,,0.09,,8834560,,,0.534,,,,1577750400,0,-314000,-0.036,,,6.292135,0.47079,1640908800,1577750400,,,4904419,47637292,,1562716800,1:10,,,-0.45,,,,,,,,https://logo.clearbit.com/stormrealestate.no,,,,,dd6c75a6-28b5-3002-8b2b-f8724872256a,
SNI,WC2B 4HN,Industrials,6749,"Stolt-Nielsen Limited, together with its subsidiaries, provides transportation, storage, and distribution solutions for chemicals and other bulk-liquid products worldwide. The company operates in four segments: Tankers, Tank Containers, Terminals, and Stolt Sea Farm. It transports, stores, and distributes bulk-liquid chemicals, edible oils, acids, petroleum products, and other specialty liquids. The company also produces, processes, and markets seafood, including turbot, sturgeon, caviar, and sole; and transports liquefied petroleum gas. It is also involved in the distribution of bitumen. In addition, it owns and operates liquid natural gas and liquefied petroleum gas carriers. The company was founded in 1959 and is based in London, the United Kingdom. Stolt-Nielsen Limited is a subsidiary of Fiducia Ltd.",London,44 20 7611 8960,United Kingdom,[],http://www.stolt-nielsen.com,1,Aldwych House,Marine Shipping,4th Floor 71-91 Aldwych,83.5,82.8,94.03597,0,,,84.4,,16018,,83.5,84.45294,0,82.8,,16018,,,,,1587600000,0.993023,,,82.8,2,NOK,,1397,,,,6617494528,,,22096,3.2766995,82.8,84.2,,400,1397,134.6,56,,5.72,69.6,83.7,False,,145400,84.4,OSL,STOLT-NIELSEN LTD,Stolt-Nielsen Limited,Europe/Oslo,CEST,False,7200000,EQUITY,SNI.OL,finmb_305831,no_market,,3.832,,-0.00336,20.078,,,1.5,,63023800,,,20.457,,,,1575072000,0.11141,-1544000,-0.113,,,4.106174,0.61417,1638230400,1590883200,,,33134761,7739099136,,,,,,0.01,,,,,,,,https://logo.clearbit.com/stolt-nielsen.com,,,,,b9065de0-e668-3a66-871a-60fbe6d371a0,
SBLK,15124,Industrials,181,"Star Bulk Carriers Corp., a shipping company, engages in the ocean transportation of dry bulk cargoes worldwide. The company's vessels transport a range of major bulks, including iron ores, coal, and grains, as well as minor bulks, such as bauxite, fertilizers, and steel products. As of February 29, 2020, it had a fleet of 116 vessels with an aggregate capacity of approximately 12.9 million deadweight ton, including consisting of Newcastlemax, Capesize, Post Panamax, Kamsarmax, Panamax, Ultramax, and Supramax vessels. It also provides vessel management services. The company was incorporated in 2006 and is based in Maroussi, Greece.",Marousi,30 210 61 78 400,Greece,[],http://www.starbulk.com,1,40 Agiou Konstantinou Street,Marine Shipping,,60.2,59,68.14676,0.0016611295,,,60.2,,4148,,60.2,63.064705,0.1,59,,4148,,,,1.94,1582848000,1.243137,,,59,2,NOK,,4858,,,,5905903104,,,15086,7.2399597,59,60,,0,4858,106,,,,38.1,55,False,0.0368,0,60.2,OSL,STAR BULK CARRIERS,Star Bulk Carriers Corp.,Europe/Oslo,CEST,False,7200000,EQUITY,SBLK.OL,finmb_266636382,no_market,,8.859,,-0.00993,38.034,-0.36764705,,,,96067504,,,16.068,,,,1577750400,0.65073997,-8104000,-0.086,,,3.746577,0.19323999,1640908800,1585612800,,,37802510,7226865152,,,,,,,,,,,,,,https://logo.clearbit.com/starbulk.com,,,,,8a47bf6c-8ccb-3e13-aa49-0daf1730c5d2,
TECH,0667,Technology,212,"Techstep ASA provides digital workplace services in Norway and Sweden. It offers mobile hardware, service, support, and mobility consultancy services; and software as a service telecom expense management modules. The company also provides industry-leading cloud-based PBX solutions and enterprise mobility management services, including mobile security, system design, implementation, and mobile device management. Techstep ASA is headquartered in Oslo, Norway.",Oslo,47 23 17 23 50,Norway,[],http://www.techstepasa.no,1,BrynsallEen 4,Software—Application,,2.54,2.6,2.7228777,,0,,2.6,,38011,,2.54,2.8035295,,2.6,,38011,,,,,,0.335578,,,2.54,4,NOK,,402,,,,413494208,,,34741,0.3625123,2.54,2.6,,60000,402,4.24,,,,1.95,2.54,False,,72100,2.6,OSL,TECHSTEP ASA,Techstep ASA,Europe/Oslo,CEST,False,7200000,EQUITY,TECH.OL,finmb_371366152,no_market,,0.418,,-0.058130004,26.597,-0.3952381,,,,162792992,,,2.905,,,,1577750400,0.027460001,-66303000,-0.402,,,0.87435454,0.75827,1640908800,1585612800,,,37517372,476781280,,1457654400,1:10,,,,,,,,,,,https://logo.clearbit.com/techstepasa.no,,,,,98dc7594-ff78-3c96-a31e-cdf580ce8a5f,
STB,1327,Financial Services,1683,"Storebrand ASA, through its subsidiaries, primarily provides insurance products and services in Norway and Sweden. It operates through four segments: Savings, Guaranteed Pension, Insurance, and Other. The Savings segment offers retirement savings, defined contribution pensions, asset management, and retail banking products. The Insurance segment provides health insurance, property and casualty insurance, personal risk products, employer's liability insurance, and pension-related insurance products. The Guaranteed Pension segment offers long-term pension savings products, such as defined benefit pensions, paid-up policies, and individual capital and pension insurance products. The Other segment provides life insurance products; and loans. The company also offers securities, and banking and investment services. It serves private individuals, corporate and retail markets, companies, municipalities, and public sector. Storebrand ASA was founded in 1767 and is headquartered in Lysaker, Norway.",Lysaker,47 22 31 50 50,Norway,[],http://www.storebrand.no,1,Professor Kohts vei 9,Financial Conglomerates,P.O. Box 500,52.06,52.1,54.2275,0.062427968,0.7614,,52.44,,3790495,,52.06,52.31794,3.25,52.1,,3790495,,,,,1587600000,1.278488,,,51.64,2,NOK,13.223267,883550,,,,24332324864,,,2796728,0.38428766,51.64,52.08,,81400,883550,74.9,9.165493,,,33.84,52.04,False,,115200,52.44,OSL,STOREBRAND ASA,Storebrand ASA,Europe/Oslo,CEST,False,7200000,EQUITY,STB.OL,finmb_876161,no_market,,0.815,,0.02922,16.904,-0.13377702,,5.68,,467390016,,,73.592,,,,1577750400,0.64619005,1838000000,3.937,,,0.70741385,0.05957,1640908800,1593475200,,,457939559,51607334912,,,,,,-0.002,,,,,,,,https://logo.clearbit.com/storebrand.no,,,,,51fabac2-38a8-3ceb-a804-75f790a366ca,
TYSB-ME,5680,Financial Services,,"Tysnes Sparebank, a savings bank, provides banking products and services for private and business customers in Tysness and surrounding areas. It offers payment solutions, such as bank cards, credits, and mobile and online banking; insurance solutions, such as children, auto, death fall, health, buildings, holiday home, income, critical health, disability, and other insurance; loans, such as car loans, mortgages, loans to other vehicles, credit lines, and small loans; and share savings accounts, bank savings, BSU, fund savings, IPS, and retirement savings and pension accounts to private customers. The company also provides payment solutions, billing services, and Web and mobile banking services; financing services, such as bank guarantees, overdrafts, leasing, and corporate loans; liability, operational agriculture, property, health, home insurance, breeding and crew, car, and occupational insurance; and other accounts to companies in construction, property, trade and services, and agricultural industries. The company was incorporated in 1862 and is headquartered in Tysnes, Norway branches in Kvinnherad, Bergen, Odda, and Stord.",Tysnes,47 53 43 03 00,Norway,[],http://tysnes-sparebank.no,1,Teiglandsvegen 2,Banks—Regional,,110,111,112.48202,0.040727273,0,,111,,42,,110,111.02941,4.48,111,,42,,,,4.48,1591920000,0.2028,,,111,2,NOK,6.0536647,2,,,,168395872,,,123,2.4742994,111,114,,,2,128,,,,98,111,False,0.040700004,,111,OSL,TYSNES SPAREBANK,Tysnes Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,TYSB-ME.OL,finmb_243651074,no_market,,9.529,,0.36630002,,,,,,1517080,,,210.553,,,,1577750400,0.02637,24930000,18.336,,,0.5271832,0,1640908800,1585612800,,,700022,648492608,,,,,,-0.485,,,,,,,,https://logo.clearbit.com/tysnes-sparebank.no,,,,,de47baa7-16a7-3778-aa54-ecf4024100b0,
