ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
TOM,Tomra Systems,Industrials,372.5,372.1,372.6,1165,,54988.41,0.0175,0.0304,0.05980000000000001,0.3376,0.4021,1385,Industrials,"Tomra Systems ASA provides sensor-based solutions for optimal resource productivity worldwide. It operates through Collection Solutions and Sorting Solutions segments. The Collection Solutions segment produces, sells, and services reverse vending machines and related data management system. It is also involved in picking up, transporting, and processing empty beverage containers on behalf of beverage producers/fillers. This segment offers its solutions to the food retail industry in Europe and the United States. The Sorting Solutions segment provides sorting and processing technology for the fresh and processed food industries; sorting systems for waste and metal material streams; and ore sorting systems for the mining industry. Tomra Systems ASA was founded in 1972 and is headquartered in Asker, Norway.",Asker,47 66 79 91 00,Norway,[],http://www.tomra.com,1.0,Drengsrudhagen 2,47 66 79 91 11,Waste Management,366.0,370.7,318.24643,0.0075136614,0.59650004,,377.0,,182468.0,,366.0,352.8206,2.75,370.7,,182468.0,,,,2.75,1588636800.0,0.383139,,,368.2,2.0,NOK,80.95548000000001,81207.0,,,,55032733696.0,,,332240.0,5.751569,368.2,373.1,,218400.0,81207.0,384.6,65.06108,,1.46,201.0,372.8,False,0.0075,98700.0,377.0,OSL,TOMRA SYSTEMS ASA,Tomra Systems ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOM.OL,finmb_878841,no_market,,5.95,,0.07117000000000001,34.946999999999996,0.39801383,,5.73,,147620000.0,,,38.575,,,,1577750400.0,0.7127100000000001,681000000.0,4.605,,,9.664289,0.0,1640908800.0,1593475200.0,,,108186195.0,56931483648.0,,974851200.0,2:1,,,-0.022000000000000002,,,,,,,,https://logo.clearbit.com/tomra.com,4500.0,,,,,2ec6aabb-d108-3aab-9fd6-ef3992573975,
TOTG,Totens Sparebank,Equity certificates,138.0,137.0,138.0,2,LP,845.19,-0.0072,,0.0,0.0484,0.16579999999999998,2850,Financial Services,"Totens Sparebank provides various banking and financial products and services in Norway. It provides savings; mortgages, loans, credit, and cards; pension products; VIPPS; insurance products; and asset management, leasing, payment, and real estate services, as well as online and mobile banking services. The company operates through five offices located in Mjosa, Gjovik, Lena, Raufoss, Hamar, and Raholt. Totens Sparebank was founded in 1854 and is headquartered in Lena, Norway.",Lena,47 61 14 12 00,Norway,[],http://www.totenbanken.no,1.0,Lenagata 30,47 61 14 12 65,Banks—Regional,139.0,138.0,135.5036,0.06115108,0.46240002,,138.0,,210.0,,139.0,138.70588999999998,8.5,138.0,,210.0,,,,7.0,1585699200.0,0.201744,,,138.0,2.0,NOK,9.178583,39.0,,,,845185152.0,,,811.0,2.0882224999999996,138.0,138.0,,57000.0,39.0,149.0,9.274194,,,115.0,137.0,False,0.0504,57000.0,138.0,OSL,TOTENS SPAREBANK,Totens Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOTG.OL,finmb_9237532,no_market,,10.907,,0.45233002,,0.11199999,,14.88,,6124530.0,,,305.61,,,,1577750400.0,0.0932,92504208.0,15.035,,,0.45155594,0.40230998,1640908800.0,1585612800.0,,,3870583.0,4414385152.0,,1335916800.0,340:240,,,-0.292,,,,,,,,https://logo.clearbit.com/totenbanken.no,,,,,,326bf409-d1ab-37b9-866a-96d0d87ae252,
TRE,Treasure,Industrials,10.6,10.55,10.8,2,,2277.25,0.0095,-0.0364,-0.045,-0.1914,-0.1973,1324,Financial Services,"Treasure ASA, through its 12.04% interest in Hyundai Glovis Co. Ltd., provides transportation and logistics services in South Korea. The company was incorporated in 2016 and is based in Lysaker, Norway. Treasure ASA is a subsidiary of Wilh. Wilhelmsen Holding ASA.",Lysaker,47 67 58 40 00,Norway,[],http://www.treasureasa.com,1.0,PO Box 33,,Asset Management,10.5,10.6,11.235827,0.0043809526,0.158,,10.6,,9774.0,,10.5,10.972059,0.046,10.6,,9774.0,,,,0.4,1584057600.0,1.211526,,,10.6,2.0,NOK,48.18182,3000.0,,,,2277251072.0,,,12269.0,166.61188,10.6,10.8,,387700.0,3000.0,15.0,,,,7.5,10.55,False,0.0369,82400.0,10.6,OSL,TREASURE ASA,Treasure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRE.OL,finmb_20576757,no_market,,166.701,,3.4989002,,-0.22794122,,,,214835008.0,,,2.592,,,,1577750400.0,0.17005,47823000.0,0.22,,,4.089506,0.75238997,1640908800.0,1577750400.0,,,53660012.0,2278470400.0,,,,,,,,,,,,,,https://logo.clearbit.com/treasureasa.com,,,,,,5f6188c3-c96f-3912-85c3-41d8eec4f9a9,
TYSB-ME,Tysnes Sparebank,Equity certificates,113.0,111.0,113.0,0,LP,171.43,,,,-0.0348,0.0903,5680,Financial Services,"Tysnes Sparebank, a savings bank, provides banking products and services for private and business customers in Tysness and surrounding areas. It offers payment solutions, such as bank cards, credits, and mobile and online banking; insurance solutions, such as children, auto, death fall, health, buildings, holiday home, income, critical health, disability, and other insurance; loans, such as car loans, mortgages, loans to other vehicles, credit lines, and small loans; and share savings accounts, bank savings, BSU, fund savings, IPS, and retirement savings and pension accounts to private customers. The company also provides payment solutions, billing services, and Web and mobile banking services; financing services, such as bank guarantees, overdrafts, leasing, and corporate loans; liability, operational agriculture, property, health, home insurance, breeding and crew, car, and occupational insurance; and other accounts to companies in construction, property, trade and services, and agricultural industries. The company was incorporated in 1862 and is headquartered in Tysnes, Norway branches in Kvinnherad, Bergen, Odda, and Stord.",Tysnes,47 53 43 03 00,Norway,[],http://tysnes-sparebank.no,1.0,Teiglandsvegen 2,,Banks—Regional,113.0,113.0,112.03596999999999,0.03964602,0.0,,113.0,,6.0,,113.0,111.02941000000001,4.48,113.0,,6.0,,,,4.48,1591920000.0,0.2028,,,113.0,2.0,NOK,6.1627398,45.0,,,,171430048.0,,,90.0,2.5188816000000003,113.0,113.0,,,45.0,128.0,,,,98.0,0.0,False,0.0396,,113.0,OSL,TYSNES SPAREBANK,Tysnes Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TYSB-ME.OL,finmb_243651074,no_market,,9.595,,0.36630002,,,,,,1517080.0,,,210.553,,,,1577750400.0,0.026369999999999998,24930000.0,18.336,,,0.536682,0.0,1640908800.0,1585612800.0,,,700022.0,653036032.0,,,,,,-0.485,,,,,,,,https://logo.clearbit.com/tysnes-sparebank.no,,,,,,de47baa7-16a7-3778-aa54-ecf4024100b0,
ULTIMO,Ultimovacs,Health care,41.0,41.0,41.4,29,,1310.91,-0.0025,-0.0122,-0.0919,0.0332,0.2508,0379,Healthcare,"Ultimovacs ASA, a pharmaceutical company, develops immunotherapies for various cancers. The company engages in performing a clinical development program with clinical trials in Europe and the United States. Its lead product candidate is UV1, a peptide-based vaccine, which completed Phase I clinical trial that induces T cell response against the universal cancer antigen telomerase. The company was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,47 41 38 00 80,Norway,[],http://www.ultimovacs.com,1.0,Ullernchausseen 64,,Biotechnology,40.6,41.0,43.910072,,0.0,,42.0,,8172.0,,40.6,42.794117,,41.0,,8172.0,,,,,,,,,40.5,2.0,NOK,,42367.0,,,,1342887040.0,,,28316.0,,40.5,41.8,,,42367.0,76.0,,,,26.0,41.6,False,,,42.0,OSL,ULTIMOVACS ASA,Ultimovacs ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ULTIMO.OL,finmb_241624822,no_market,,,,0.0,-9.361,,,,,31973500.0,,,15.06,,,,1577750400.0,0.28586999999999996,-76780000.0,-2.966,,,2.7888446,0.47478000000000004,1640908800.0,1585612800.0,,,15791553.0,764566208.0,,,,,,,,,,,,,,https://logo.clearbit.com/ultimovacs.com,19.0,,,,,,
VEI,Veidekke,Industrials,122.8,122.6,123.0,91,,16572.63,0.0033,-0.016,0.0697,0.0276,0.5427000000000001,0214,Industrials,"Veidekke ASA operates as a construction and property development company in Norway, Sweden, and Denmark. The company operates through Construction and Industrial segments. It undertakes various building construction, refurbishment, and civil engineering contracts; develops sites; and constructs non-residential and residential buildings. The company constructs office buildings, shopping centers, hotels, schools, health care buildings, cultural buildings, roads, railways, power plants, and industrial facilities. It also develops residential projects; operates and maintains public roads; and produces and sells asphalt and aggregates. The company was founded in 1936 and is headquartered in Oslo, Norway.",Oslo,47 21 05 50 00,Norway,[],http://www.veidekke.com,1.0,Skabos vei 4,,Engineering & Construction,122.4,122.4,105.45863,0.040849674,1.8519,,124.8,,52468.0,,122.4,118.6647,5.0,122.4,,52468.0,,,,,1588809600.0,0.54186,,,122.4,2.0,NOK,52.385006,14927.0,,,,16599587840.0,,,120117.0,0.44941488,122.4,123.2,,355700.0,14927.0,127.2,15.298507999999998,,,72.95,123.2,False,,48800.0,124.8,OSL,VEIDEKKE,Veidekke ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VEI.OL,finmb_876324,no_market,,0.873,,0.012159999,24.627,0.53191483,,8.04,,134956000.0,,,16.167,,,,1577750400.0,0.44726002,318000000.0,2.3480000000000003,,,7.608091,0.20325,1640908800.0,1585612800.0,,,188287200.0,32260999168.0,,1178668800.0,5:1,,,,,,,,,,,https://logo.clearbit.com/veidekke.com,8499.0,,,,,fc39e9a5-b2f6-3ec9-9bfe-a075221688d9,
VISTIN,Vistin Pharma,Health care,13.45,13.45,13.55,45,,596.43,-0.0037,-0.0182,0.1545,0.4038000000000001,0.848,0661,Healthcare,"Vistin Pharma ASA, through its subsidiary, Vistin Pharma AS, produces and sells active pharmaceutical ingredients worldwide. It offers metformin active pharmaceutical ingredients and direct compressive granulates for the pharmaceutical industry. Vistin Pharma ASA was incorporated in 2015 and is headquartered in Oslo, Norway.",Oslo,47 35 98 42 00,Norway,[],http://www.vistin.com,1.0,Ostensjoveien 27,,Drug Manufacturers—Specialty & Generic,13.5,13.4,9.511223,0.074074075,0.0,,13.8,,84610.0,,13.5,12.838235000000001,1.0,13.4,,84610.0,,,,1.0,1589932800.0,0.877906,,,13.35,2.0,NOK,,45831.0,,,,607521024.0,,,276903.0,2.4565856,13.35,13.7,,14100.0,45831.0,15.0,11.709402,,,5.0,13.6,False,0.074099995,34200.0,13.8,OSL,VISTIN PHARMA ASA,Vistin Pharma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VISTIN.OL,finmb_288390382,no_market,,1.149,,-0.26928,7.072,0.81451607,,1.17,,44344600.0,,,6.372000000000001,,,,1577750400.0,0.19695,-66722000.0,-1.548,,,2.1500312999999998,0.62490004,1640908800.0,1585612800.0,,,27755724.0,284091008.0,,,,,,,,,,,,,,https://logo.clearbit.com/vistin.com,65.0,,,,,c7de11f3-382d-3a90-87a1-6fcc439a5645,
VVL,Voss Veksel- og Landmandsbank,Financials,152.0,152.0,153.0,0,LP,334.99,,,0.027000000000000003,-0.0256,-0.0492,5700,Financial Services,"Voss Veksel- og Landmandsbank ASA provides financial products and services to private individuals and corporate customers in Norway. The company offers saving accounts; construction, corporate, car, and other vehicle loans; overdrafts facilities; and bank guarantees. It also provides bank cards; insurance and pension products; payment services; leasing services; and Internet, online, and mobile banking services. The company was founded in 1843 and is based in Voss, Norway.",Voss,47 56 52 35 00,Norway,[],http://vekselbanken.no,1.0,Vangsgata 24,47 56 51 27 47,Banks—Regional,152.0,152.0,149.29497,0.04605263,0.35,,152.0,,76.0,,152.0,150.17647,7.0,152.0,,76.0,,,,7.0,1588550400.0,0.379069,,,152.0,2.0,NOK,7.936094000000001,92.0,,,,334986720.0,,,300.0,3.1524305,152.0,153.0,,34200.0,92.0,171.0,8.328767,,3.69,125.0,150.0,False,0.0461,38200.0,152.0,OSL,VOSS VEKSEL-OG LAN,Voss Veksel- og Landmandsbank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VVL.OL,finmb_20392694,no_market,,14.377,,0.41467,,-0.055900633,,18.25,,2203860.0,,,259.54900000000004,,,,1577750400.0,0.07198,44064000.0,19.153,,,0.5856312,0.30106002,1640908800.0,1585612800.0,,,1983366.0,1527730304.0,,1399939200.0,20:1,,,-0.28600000000000003,,,,,,,,https://logo.clearbit.com/vekselbanken.no,,,,,,13d8dce8-f3ca-3f70-bdb9-6fe73d298889,
VOW,Vow,Industrials,21.65,21.6,21.7,73,,2357.68,0.0023,-0.0204,0.0093,-0.2783,-0.1705,1366,Industrials,"VOW ASA, together with its subsidiaries, manufactures and supplies systems for processing and purifying waste water, food waste, solid waste, and bio sludge. It operates through Projects and After Sales segments. The company offers advanced wastewater purification systems to treat various types of maritime wastewater; incinerator systems for burning sludge from food waste and waste water; vacuum systems for collecting, transporting, and further processing of food waste; and waste recycling systems. It also provides waste destruction systems; custom water treatment systems; and bio-sludge system, a treatment system for sludge from waste water and food waste, and to reduce volume by dewatering and drying, as well as to disinfect. In addition, the company offers water reuse units that are used to polish and prolong the use of recreational waters; and solutions for garbage handling, waste to energy, and scrubber wash water. Further, it provides chemical products used in the wastewater purification systems; and spare parts and consumables, as well as service and operational assistance related to these products. The company sells its products to cruise liners. The company was formerly known as Scanship Holding ASA and changed its name to VOW ASA in January 2020. VOW ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.vowasa.com,1.0,Lysaker Torg 12,,Pollution & Treatment Controls,21.6,21.65,24.404676000000002,0.0046296296999999995,,,21.8,,123014.0,,21.6,22.995588,0.1,21.65,,123014.0,,,,0.1,1558656000.0,1.498255,,,21.55,2.0,NOK,,37679.0,,,,2352240128.0,,,317871.0,6.177101,21.55,21.6,,,37679.0,36.0,,,,12.2,21.5,False,0.0044,,21.8,OSL,VOW ASA,VOW ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VOW.OL,finmb_261016875,no_market,,6.391,,-0.03545,63.714,0.14285720000000002,,,,108900000.0,,,2.165,,,,1577750400.0,0.04666,-13500000.0,-0.14,,,9.976906,0.72224,1640908800.0,1577750400.0,,,25575256.0,2433873152.0,,,,,,,,,,,,,,https://logo.clearbit.com/vowasa.com,106.0,,,,,86e9b58b-b1e1-3246-a629-6eeca6b530f8,
WALWIL,Wallenius Wilhelmsen,Industrials,13.42,13.38,13.46,71,,5667.33,0.0167,0.0307,0.06849999999999999,-0.385,-0.4681,1364,Industrials,"Wallenius Wilhelmsen ASA, together with its subsidiaries, provides roll-on roll-off (ro-ro) shipping and vehicle logistics services worldwide. It operates in two segments, Ocean and Landbased segments. The Ocean segment engages in the ocean transport of cars, and ro-ro and project cargo primarily for car manufacturers, as well as manufacturers of agriculture, and other high and heavy equipment. The Landbased segment offers vehicle logistics services, including plant and port based technical, marine terminal, and inland distribution services. The company provides its services principally under the Wallenius Wilhelmsen Ocean, Wallenius Wilhelmsen Solutions, EUKOR, ARC, and Armacup brands. It operates a fleet of 126 vessels servicing 15 trade routes. Wallenius Wilhelmsen ASA was founded in 1861 and is based in Lysaker, Norway.",Lysaker,47 67 82 57 00,Norway,[],http://www.walleniuswilhelmsen.com,1.0,Strandveien 20,,Integrated Freight & Logistics,13.2,13.9,15.146798,0.0045454544,0.5426,,13.9,,269094.0,,13.2,13.158824,0.06,13.9,,269094.0,,,,,1573516800.0,2.104651,,,13.36,2.0,NOK,,104202.0,,,,5659368960.0,,,783969.0,1.5192937,13.36,13.36,,0.0,104202.0,28.8,28.510637,,,7.58,13.3,False,,0.0,13.9,OSL,WALLENIUS WILH ASA,Wallenius Wilhelmsen ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WALWIL.OL,finmb_109864930,no_market,,2.513,,-0.0545,22.451,-0.51074874,,0.47,,422340992.0,,,5.667999999999999,,,,1577750400.0,0.13828,-203000000.0,-0.48100000000000004,,,2.3641495999999997,0.75631,1640908800.0,1585612800.0,,,102062909.0,9361900544.0,,,,,,,,,,,,,,https://logo.clearbit.com/walleniuswilhelmsen.com,9500.0,,,,,ed8c9dbc-e194-3c77-adf8-7e083477b0a4,
WSTEP,Webstep,Information technology,18.8,18.5,18.8,1,,501.46,0.0108,0.0053,0.0273,-0.2231,-0.2419,0166,Technology,"Webstep ASA, together with its subsidiaries, provides information technology (IT) consultancy services to public and private businesses in Norway and Sweden. The company offers digitalization, cloud migration and integration, Internet of Things, machine learning, robotics, and analytics. It also provides cloud computing and infrastructure, security and mobility, sensor technology, product and service development, enterprise user experience, Web analysis, designing, Amazon Web, Azure, big data, prediction, AI, predictive modelling, hackathon, business analysis, and search engine optimization services, as well as tech advisory and management solutions. It serves customers in agriculture and food, banking and financial, oil and offshore, power and energy, telecom, and software industries. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 40 00 33 25,Norway,[],http://www.webstep.com,1.0,Epicenter,,Information Technology Services,18.6,18.8,19.205036,0.086021505,1.4035001,,18.8,,6708.0,,18.6,18.452942,1.6,18.8,,6708.0,,,,,1588896000.0,0.945958,,,18.8,2.0,NOK,16.505705,149.0,,,,501459904.0,,,8894.0,0.7608241,18.8,18.8,,0.0,149.0,26.0,8.3185835,,,14.5,18.5,False,,0.0,18.8,OSL,WEBSTEP ASA,Webstep ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WSTEP.OL,finmb_538629689,no_market,,0.747,,0.045900002,10.651,-0.26771653,,2.26,,26673400.0,,,14.594000000000001,,,,1577750400.0,0.42212,30252000.0,1.139,,,1.2882006000000001,0.33957002,1640908800.0,1585612800.0,,,16158203.0,492566944.0,,,,,,-0.379,,,,,,,,https://logo.clearbit.com/webstep.com,417.0,Edvard Storms gate 2,,,,b579ab60-65f0-3fcb-84cf-1f0eb25ec7dc,
WWI,Wilh. Wilhelmsen Holding ser. A,Industrials,112.5,111.5,112.5,4,,3825.0,0.0,-0.0088,-0.0466,-0.3044,-0.1925,1366,Industrials,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1.0,Strandveien 20,47 67 58 40 80,Marine Shipping,112.5,112.5,120.970505,0.0024,,,112.5,,3861.0,,112.5,115.14706000000001,0.27,112.5,,3861.0,,,,4.5,1588204800.0,1.25872,,,111.5,2.0,NOK,,140.0,,,,5020537344.0,,,11235.0,5.8514422999999995,111.5,112.5,,13000.0,140.0,179.0,40.61372,,2.84,86.8,111.5,False,0.0398,50600.0,112.5,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WWI.OL,finmb_875518,no_market,,6.472,,-0.23193000000000003,48.713,-0.21875,,2.77,,34000000.0,,,33.109,,,,1577750400.0,0.19161,-199000000.0,-4.363,,,3.3978674,0.62031,1640908800.0,1585612800.0,,,20705181.0,5553249792.0,,,,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,15065.0,,,,,7ff393f2-db27-3e08-92bc-41abf523b497,
