ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err,state
STB,Storebrand,Financials,52.52,52.48,52.52,4220,,24547.33,0.0077,-0.0557,0.0306,-0.2391,-0.1255,1327,Financial Services,1683.0,"Storebrand ASA, through its subsidiaries, primarily provides insurance products and services in Norway and Sweden. It operates through four segments: Savings, Guaranteed Pension, Insurance, and Other. The Savings segment offers retirement savings, defined contribution pensions, asset management, and retail banking products. The Insurance segment provides health insurance, property and casualty insurance, personal risk products, employer's liability insurance, and pension-related insurance products. The Guaranteed Pension segment offers long-term pension savings products, such as defined benefit pensions, paid-up policies, and individual capital and pension insurance products. The Other segment provides life insurance products; and loans. The company also offers securities, and banking and investment services. It serves private individuals, corporate and retail markets, companies, municipalities, and public sector. Storebrand ASA was founded in 1767 and is headquartered in Lysaker, Norway.",Lysaker,47 22 31 50 50,Norway,[],http://www.storebrand.no,1.0,Professor Kohts vei 9,Financial Conglomerates,P.O. Box 500,52.12,52.62,54.11475,0.062356102999999996,0.7614,,53.08,,4266237.0,,52.12,52.31794,3.25,52.62,,4266237.0,,,,,1587600000.0,1.2784879999999998,,,52.38,2.0,NOK,13.340107000000001,2657521.0,,,,24547323904.0,,,2799751.0,0.38768318,52.38,52.48,,81400.0,2657521.0,74.9,9.246478999999999,,,33.84,52.46,False,,115200.0,53.08,OSL,STOREBRAND ASA,Storebrand ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STB.OL,finmb_876161,no_market,,0.815,,0.02922,16.913,-0.1327787,,5.68,,467390016.0,,,73.592,,,,1577750400.0,0.64619005,1838000000.0,3.937,,,0.71366453,0.059570000000000005,1640908800.0,1593475200.0,,,457939559.0,51635376128.0,,,,,,-0.002,,,,,,,,https://logo.clearbit.com/storebrand.no,,,,,51fabac2-38a8-3ceb-a804-75f790a366ca,,
STORM,Storm Real Estate,Real estate,3.1,3.1,3.44,7,,27.39,-0.0774,-0.104,-0.104,-0.0882,-0.1243,,Real Estate,5.0,"Storm Real Estate ASA, an investment company, acquires and manages real estate properties in Russia. It owns and operates the Gasfield office building in Moscow with a net lettable area of approximately 11,500 square meters. Storm Real Estate ASA was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.stormrealestate.no,1.0,Haakon VIIS gate 5,Real Estate Services,,3.36,3.2,2.5997102,0.12767857,0.0,,3.44,,16344.0,,3.36,3.6188235,0.429,3.2,,16344.0,,,,,1464307200.0,1.513372,,,3.1,4.0,NOK,,6320.0,,,,27387136.0,,,63564.0,9.434080999999999,3.1,3.4,,80000.0,6320.0,6.45,34.444443,,,1.26,3.2,False,,100000.0,3.44,OSL,STORM REAL EST ASA,Storm Real Estate ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STORM.OL,finmb_38919651,no_market,,16.836,,-0.10815999999999999,90.844,-0.05084747,,0.09,,8834560.0,,,0.534,,,,1577750400.0,0.0,-314000.0,-0.036000000000000004,,,5.8052435,0.47079,1640908800.0,1577750400.0,,,4904419.0,48874132.0,,1562716800.0,1:10,,,-0.45,,,,,,,,https://logo.clearbit.com/stormrealestate.no,,,,,dd6c75a6-28b5-3002-8b2b-f8724872256a,,
STRONG,StrongPoint,Information technology,16.5,16.35,16.5,138,LP,730.52,0.0377,0.1379,0.2692,0.375,0.6098,2005,Industrials,512.0,"StrongPoint ASA develops and sells technology solutions for e-commerce and store operations in Norway, Sweden, and internationally. It operates through three segments: Retail Technology, Cash Security, and Labels. The company offers various retail solutions, including cash management, select and collect, click and collect, self-service, and electronic shelf labelling solutions, as well as retail management software and other solutions; and consultative services. It also provides cash security solutions for secure cash logistics. In addition, the company offers intelligent banknote neutralization system technology that protects cash in transit. Further, it sells retail solutions from third party technology providers and technology products; and manufactures and sells self-adhesive labels for various products and applications, as well as provides label design and printing services. The company was formerly known as PSI Group ASA and changed its name to StrongPoint ASA in September 2015. StrongPoint ASA is headquartered in RÃ¦lingen, Norway.",Ralingen,47 03254,Norway,[],http://www.strongpoint.com,1.0,Slynga 10,Business Equipment & Supplies,,15.9,16.0,11.608841,0.03773585,1.25,,16.5,,252552.0,,15.9,12.892647,0.6,16.0,,252552.0,,,,,1556496000.0,0.500581,,,16.0,2.0,NOK,36.666668,123342.0,,,,730410432.0,,,110649.0,0.66161263,16.0,16.5,,406900.0,123342.0,16.5,15.0,,,8.56,16.35,False,,200000.0,16.5,OSL,STRONGPOINT ASA,StrongPoint ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STRONG.OL,finmb_20358742,no_market,,0.7659999999999999,,0.018170001,13.677,0.54368925,,1.1,,44376000.0,,,6.907,,,,1577750400.0,0.31468,20063000.0,0.45,,,2.3888807,0.31726,1640908800.0,1593475200.0,,,28472734.0,845990272.0,,1115596800.0,1:10,,,0.051,,,,,,,,https://logo.clearbit.com/strongpoint.com,,,,,f08e3dc2-bb19-3597-895c-d147eea96f66,,
SUBC,Subsea 7,Energy,69.7,69.36,69.7,2725,,20715.93,0.0593,0.1209,0.0397,-0.33590000000000003,-0.2483,2086,Energy,12000.0,"Subsea 7 S.A. delivers offshore projects and services for the evolving energy industry worldwide. It provides subsea field development products and services, including project management, design and engineering, procurement, fabrication, survey, installation, and commissioning of production facilities on the seabed and the tie-back of its facilities to fixed or floating platforms or to the shore. The company also offers engineering, procurement, construction, and installation of subsea umbilicals, risers, and flowlines; life of field services, such as inspection, repair, maintenance, integrity management, and remote intervention of subsea infrastructure; conventional services comprising fabrication, installation, extension, and refurbishment of fixed and floating platforms and associated pipelines; hook-up services; and refurbishment of fixed and floating platforms and associated pipelines in shallow water. In addition, it operates heavy lifting operations for oil and gas structures; and installs offshore wind farm foundations and inter-array cables, as well as engages in the decommissioning of redundant offshore structures. Further, the company provides remotely operated vehicles (ROVs) and tooling services to support exploration and production activities. It has a fleet of 5 chartered vessels and 91 ROVs. Subsea 7 S.A. was incorporated in 1993 and is based in Luxembourg City, Luxembourg.",Luxembourg City,,Luxembourg,[],http://www.subsea7.com,1.0,"412F, Route d'Esch",Oil & Gas Equipment & Services,,65.8,66.62,71.27935,,0.0,,69.78,,763168.0,,65.8,65.44294000000001,,66.62,,763168.0,,,,,1556150400.0,1.5930229999999999,,,66.24,2.0,NOK,,926244.0,,,,20715606016.0,,,1308773.0,5.838671,66.24,69.48,,128000.0,926244.0,110.1,278.8,,,38.5,69.42,False,,37100.0,69.78,OSL,SUBSEA 7 S.A.,Subsea 7 S.A.,Europe/Oslo,CEST,False,7200000.0,EQUITY,SUBC.OL,finmb_359868,no_market,,5.595,,-0.028919999999999998,41.698,-0.30707663,,0.25,,297211008.0,,,17.539,,,,1577750400.0,0.61302,-102600000.0,-0.341,,,3.9740007000000004,0.24015999999999998,1640908800.0,1585612800.0,,,223859945.0,19852535808.0,,,,,,,,,,,,,,https://logo.clearbit.com/subsea7.com,,,,,8610c031-034f-3083-a212-b713518bf428,,
SUNSB-ME,Sunndal Sparebank,Equity certificates,110.0,110.0,111.0,0,LP,148.74,,,0.0092,0.0294,0.0961,6600,Financial Services,,"Sunndal Sparebank, a savings bank, provides banking products and services for private and corporate customers in Norway. It offers payment and card solutions, such as BankID on mobile, bank cards, credit, mobile and online banking, international payments, Visa cards, and VIPPS; auto, building, holiday home, property, income, UNG, health, children, death fall, critical illness, disability, and other insurance, as well as health policies; car loans, mortgages, loans to other vehicles, and loans and refinancing; and savings and pensions, including share savings accounts, bank savings, BSU, fund savings, IPS, retirement savings, deposits pension, and VPS investor services to private customers. The company provides payment and card solutions, such as bank cards, payment terminals, eGiro/OCR, billing, credit, Web and mobile banking, and other payment services; financing solutions, including bank guarantees, construction loans, overdrafts, leasing, and corporate loans; liability, customer's, cyber, farmhouse agriculture, operating equipment and crop, property, health, landlord, home, craft, car, commercial, personal, travel, goods during transport, and occupational injuries insurance; savings and pensions; and other accounts and services to businesses in construction, property, trade and services, and agriculture industries. The company was founded in 1892 and is based in SunndalsÃ¸ra, Norway.",Sunndalsora,47 71 68 91 00,Norway,[],http://sunndal-sparebank.no,1.0,Sunndalsveien 15,Banks—Regional,,110.0,110.0,110.62319,0.07272727,0.29600000000000004,,110.0,,262.0,,110.0,109.82353,8.0,110.0,,262.0,,,,8.0,1585267200.0,0.155369,,,110.0,2.0,NOK,15.829616,940.0,,,,149285408.0,,,186.0,1.5904945,110.0,113.0,,,940.0,117.0,,,,106.0,109.0,False,0.0727,,110.0,OSL,SUNNDAL SPAREBANK,Sunndal Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,SUNSB-ME.OL,finmb_32452702,no_market,,4.431,,0.37075,,0.018518567,,,,1357140.0,,,369.061,,,,1577750400.0,0.015420001000000001,5527000.0,6.949,,,0.29805370000000003,0.0,1640908800.0,1585612800.0,,,931366.0,415887616.0,,,,,,-0.441,,,,,,,,https://logo.clearbit.com/sunndal-sparebank.no,,,,,dd197052-51d0-31d7-81d4-de6977485aa6,,
SUSB-ME,Surnadal Sparebank,Equity certificates,106.0,105.0,107.0,3,LP,212.99,,-0.0093,0.0,0.0078,0.0529,6650,Financial Services,,"Surnadal Sparebank, an independent savings bank, provides various banking product and services to individuals and businesses in Norway. The company offers savings and pension accounts. It also provides mortgage, car, other vehicles, motor homes/caravans, motorcycles/quads, snowmobiles, construction, and home loans, as well as small loans and refinancing, and bridge financing; bank guarantees; and overdraft services. In addition, the company offers various insurance products, such as home and leisure insurance; liability, customer's, cyber, farm building agriculture, operating tools and crop, property, health, landlord, craft, commercial, personal, travel, large car, goods during transport, and occupational injuries insurance, as well as home insurance agriculture products; vehicle insurance comprising ATV/Quad biking, motorhome, boat, caravan, motorcycle, moped and scooter, private tractor, veteran vehicle, and snowmobile; and other insurance, including horse, and dog and breed cat. Further, it provides mobile, online, and Internet banking services; credit cards; bank cards; overseas payment services; fund savings; mobile payments; and vehicles, machinery, operating equipment, and movable properties leasing services. Additionally, the company offers iZettle, a mobile payment terminal. Surnadal Sparebank was founded in 1842 and is based in Surnadal, Norway.",Surnadal,47 71 66 27 00,Norway,[],http://www.bank.no,1.0,Bardshaugvegen 7,Banks—Regional,,106.0,106.0,107.608696,0.06603774,0.2025,,106.0,,150.0,,106.0,106.47058999999999,7.0,106.0,,150.0,,,,7.0,1583280000.0,0.253954,,,106.0,2.0,NOK,3.1924827000000002,570.0,,,,213626048.0,,,474.0,1.3868850000000001,106.0,109.0,,,570.0,117.0,,,,100.0,105.0,False,0.066,,106.0,OSL,SURNADAL SPAREBANK,Surnadal Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,SUSB-ME.OL,finmb_58060310,no_market,,3.943,,0.43442002,,-0.04122722,,,,2015340.0,,,421.213,,,,1577750400.0,0.03771,66915000.0,33.203,,,0.25165415,0.0,1640908800.0,1585612800.0,,,1899140.0,607302592.0,,,,,,-0.40700000000000003,,,,,,,,https://logo.clearbit.com/bank.no,47 71 66 27 27,,,,2e02084b-fec2-35c2-980f-3a238c630cc9,,
TRVX,Targovax,Health care,6.59,6.57,6.59,68,,501.42,-0.0015,0.046,-0.1551,-0.2477,0.0217,0283,Healthcare,20.0,"Targovax ASA, a clinical stage immuno-oncology company, engages in the development of oncolytic viruses to target hard-to-treat solid tumors. Its lead product candidate is ONCOS-102 that is in Phase I/II clinical studies for the treatment of mesothelioma, melanoma, peritoneal disease, and prostate cancer. It also develops neoantigen cancer vaccines targeting tumors with oncogenic RASÂmutations. The company has collaboration agreements with Cancer Research Institute, Ludwig Cancer Research, and AstraZeneca to develop ONCOS-102 for peritoneal disease; Sotio to develop ONCOS-102 for prostate cancer; Valo Therapeutics to develop RAS neoantigen coating of ONCOS viruses using PeptiCRAd technology; and Merck & Co., Inc. to evaluate ONCOS-102 in combination with KEYTRUDA in mesothelioma. Targovax ASA is based in Oslo, Norway.",Oslo,47 21 39 88 10,Norway,[],http://www.targovax.com,1.0,Lilleakerveien 2C,Biotechnology,,6.6,6.68,7.068913,,0.0,,6.68,,193592.0,,6.6,7.170588,,6.68,,193592.0,,,,,,2.0639529999999997,,,6.46,2.0,NOK,,71795.0,,,,501416672.0,,,474931.0,195.63663,6.46,6.57,,0.0,71795.0,12.0,-2.312281,,,3.515,6.46,False,,0.0,6.68,OSL,TARGOVAX ASA,Targovax ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRVX.OL,finmb_144098164,no_market,,169.78799999999998,,0.0,-3.245,0.06796121599999999,,-2.85,,76087504.0,,,5.3870000000000005,,,,1577750400.0,0.25366,-132435000.0,-2.02,,,1.2233154,0.122279994,1640908800.0,1585612800.0,,,52861785.0,435165440.0,,,,,,,,,,,,,,https://logo.clearbit.com/targovax.com,,,,,fccf11ea-fe66-3f46-abef-9e2d0c89d3ee,,
TEAM,Team Tankers International,Industrials,3.0,3.2,3.48,3,,607.95,,-0.1329,-0.25,-0.4444,-0.4828,HM 11,Industrials,88.0,"Team Tankers International Ltd., a shipping company, owns and operates chemical tankers for the seaborne transportation of liquid chemicals worldwide. The company transports various cargoes, such as organic chemicals, non-organic chemicals, petroleum products, vegetable oils, and lube oils. It operates 31 owned and 9 leased vessels. The company serves industrial chemical, oil, and mining companies. Team Tankers International Ltd. was founded in 1883 and is headquartered in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.teamtankers.com,1.0,Williams House,Marine Shipping,4th Floor 20 Reid Street,3.2,3.0,4.8677535,,0.0,,3.0,,32609.0,,3.2,3.8158824,,3.0,,32609.0,,,,,,-0.342441,,,3.0,4.0,NOK,,200.0,,,,608942976.0,,,17351.0,1.8926555,3.0,3.34,,,200.0,7.65,,,,3.0,3.2,False,,,3.0,OSL,TEAM TANKERS INTL,Team Tankers International Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,TEAM.OL,finmb_28747656,no_market,,2.451,,-0.12687999,36.213,-0.44827586,,,,202980992.0,,,1.6569999999999998,,,,1577750400.0,0.00877,-40821000.0,-0.21600000000000003,,,1.810501,0.113129996,1640908800.0,1585612800.0,,,139405841.0,788539072.0,,,,,,,,,,,,,,https://logo.clearbit.com/teamtankers.com,,,,,9eb2925f-168c-30d3-8255-c18bb3011de9,,
TECH,Techstep,Information technology,2.7,2.68,2.7,30,,439.54,0.0075,0.0305,-0.0559,-0.2035,-0.3494,0667,Technology,212.0,"Techstep ASA provides digital workplace services in Norway and Sweden. It offers mobile hardware, service, support, and mobility consultancy services; and software as a service telecom expense management modules. The company also provides industry-leading cloud-based PBX solutions and enterprise mobility management services, including mobile security, system design, implementation, and mobile device management. Techstep ASA is headquartered in Oslo, Norway.",Oslo,47 23 17 23 50,Norway,[],http://www.techstepasa.no,1.0,BrynsallEen 4,Software—Application,,2.68,2.68,2.7192755,,0.0,,2.9,,20786.0,,2.68,2.8035295,,2.68,,20786.0,,,,,,0.33557800000000004,,,2.68,4.0,NOK,,57823.0,,,,439541088.0,,,34468.0,0.38534772,2.68,2.7,,60000.0,57823.0,4.24,,,,1.95,2.68,False,,72100.0,2.9,OSL,TECHSTEP ASA,Techstep ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TECH.OL,finmb_371366152,no_market,,0.43799999999999994,,-0.058130004000000006,27.869,-0.36190474,,,,162792992.0,,,2.905,,,,1577750400.0,0.027460001,-66303000.0,-0.402,,,0.92943203,0.75827,1640908800.0,1585612800.0,,,37517372.0,499572384.0,,1457654400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/techstepasa.no,,,,,98dc7594-ff78-3c96-a31e-cdf580ce8a5f,,
TEL,Telenor,Communication services,152.0,152.0,152.5,5282,,212717.62,-0.0203,0.0239,0.0397,-0.005600000000000001,-0.0912,1360,Communication Services,20000.0,"Telenor ASA, together with its subsidiaries, operates as a telecommunication company worldwide. Its principal products and services include mobile communication, fixed line communication, and broadcasting services. The company's mobile communication services comprise voice, data, internet, and content services, as well as customer equipment and messaging. Its fixed line services consist of telephony, Internet and TV, and leased lines, as well as data and managed services; and broadcast services include broadcasting and data communication services through satellite, and terrestrial radio and TV transmission. The company also provides wholesale services that enable the operators to route international voice, messaging, data, and signaling traffic through a single connection to a global network, as well as handles international roaming relationships. In addition, it offers digital services, such as international communication services and machine to machine communication, as well as Internet based services, digital media advertising, and financial services. Further, the company sells mobile devices/phones. Telenor ASA was founded in 1855 and is headquartered in Fornebu, Norway.",Fornebu,47 81 07 70 00,Norway,[],http://www.telenor.com,1.0,Snaroyveien 30,Telecom Services,,155.15,155.15,152.72356000000002,0.05607477,2.1818,,155.65,,2239974.0,,155.15,145.75882,8.7,155.15,,2239974.0,,,,8.6,1602115200.0,0.279069,,,152.0,2.0,NOK,34.7508,2144611.0,,,,216244322304.0,,,1897744.0,1.7722476000000003,152.0,152.45,,301900.0,2144611.0,189.65,15.2,,4.91,130.75,152.4,False,0.0579,230500.0,155.65,OSL,TELENOR ASA,Telenor ASA,Europe/Oslo,CEST,True,7200000.0,EQUITY,TEL.OL,finmb_658535,no_market,,3.013,,0.050980000000000004,8.158999999999999,-0.11088830000000001,,10.0,,1422659968.0,,,19.729,,,,1577750400.0,0.30785,5539999744.0,4.374,,,7.7043943,0.53981996,1640908800.0,1593475200.0,,,613954891.0,367639134208.0,,,,,,0.55,,,,,,,,https://logo.clearbit.com/telenor.com,,,,,cb2fb510-025f-3c23-9069-f636f51e0aa3,,
TGS,TGS-NOPEC Geophysical Company,Energy,150.25,150.2,150.25,3029,,17565.33,0.0489,0.0802,-0.0017,-0.4235,-0.3212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THIN,Thin Film Electronics,Information technology,0.36,0.36,0.36,253,,126.86,0.0125,-0.059,-0.3389,-0.7149,-0.7401000000000001,0160,Technology,23.0,"Thin Film Electronics ASA provides near field communications (NFC) solutions in Norway and internationally. The company offers NFC tags, electronic article surveillance anti-theft tags, and printed integrated systems. It also provides hardware, software, and integration services; and energy storage solutions for wearable devices, connected sensors, and others using solid-state lithium battery technology. The company was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 42 45 00,Norway,[],http://www.thinfilmnfc.com,1.0,Fridtjof Nansens Plass 4,Electronic Components,,0.3526,0.3526,1.1604326,,0.0,,0.3654,,7004554.0,,0.3526,0.52565295,,0.3526,,7004554.0,,,,,,2.05,,,0.3526,4.0,NOK,,2394248.0,,,,126864224.0,,,4220276.0,160.58763000000002,0.3526,0.35700000000000004,,2859200.0,2394248.0,5.8,-7.14,,,0.326,0.3556,False,,1223200.0,0.3654,OSL,THIN FILM ELECTRON,Thin Film Electronics ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,THIN.OL,finmb_740992,no_market,,56.146,,0.0,-1.1179999999999999,-0.88167787,,-0.05,,355361984.0,,,-0.387,,,,1577750400.0,0.06763,-69498000.0,-1.19,,,,0.02408,1640908800.0,1585612800.0,,,43971083.0,44355104.0,,1572566400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/thinfilmnfc.com,,,,,bea67659-9f1f-30a2-9bb3-0fd9bcef7d7c,,
TIETOO,TietoEVRY,Information technology,267.2,267.2,270.8,34,,31638.87,0.0083,0.0152,0.0561,-0.0375,,2101,Technology,24344.0,"TietoEVRY Oyj operates as a software and services company. It operates through Digital Experience, Hybrid Infra, Industry Software, and Product Development Services segments. The Digital Experience segment provides consulting services, including design of service experiences, smart use of data, IT architecture consulting, and business process and change management, as well as system integration, and application development and management. The Hybrid Infra segment offers enterprises with life cycle management of IT infrastructure, which covers a variety of technologies. The Industry Software segment provides with industry-specific software products for business-critical processes of clients in the financial services, public and healthcare, and welfare sectors, as well as in the forest industry, and the energy and oil and gas segments. The Product Development Services segment offers software R&D services with a focus on the telecom sector, as well as new domains, such as automotive serving the communications infrastructure, consumer electronics, and semiconductor companies, and the automotive industry. The company also provides software advisory and consulting services, and industry specific software; engages in the design, implementation, and maintenance of customized solutions and IT operations. It operates in Finland, Sweden, Norway, Austria, the Baltic countries, Russia, and internationally. The company was formerly known as Tieto Oyj and changed its name to TietoEVRY Oyj in December 2019. TietoEVRY Oyj was founded in 1968 and is headquartered in Espoo, Finland.",Espoo,358 207 2010,Finland,[],http://www.tietoevry.com,1.0,Keilalahdentie 2-4,Information Technology Services,P.O.Box 2,265.0,266.0,257.81885,,0.0,,271.0,,2798.0,,265.0,259.08237,,266.0,,2798.0,,,,,1600732800.0,0.80872,,,265.0,2.0,NOK,,1770.0,,,,31593996288.0,,,9943.0,,265.0,270.8,,,1770.0,317.0,,,,201.2,267.2,False,,,271.0,OSL,TIETOEVRY OYJ,TietoEVRY Oyj,Europe/Oslo,CEST,False,7200000.0,EQUITY,TIETOO.OL,finmb_1034090,no_market,,,,0.04256,,inf,,,,118409000.0,,,,,,,1577750400.0,0.38723,,,,,,0.24724000000000002,1640908800.0,1585612800.0,,,51412957.0,31387641856.0,,,,,,0.336,,,,,,,,https://logo.clearbit.com/tietoevry.com,,,,,73c9b7e7-badc-3724-8b79-ad47831de1e2,,
