ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
SOGN,6885,Financial Services,,"Sogn Sparebank provides banking products and services in Norway. The company offers saving accounts; saving products comprising bank, fund, and retirement savings; and deposit pension products. It also provides loan products for cars and other vehicles, as well as other small loans; and insource products comprising children, auto, death, health, building, holiday home, income, critical health, disability, UNG, and other insurance. In addition, the company offers bell payment products; bank cards; and mobile and online banking services. The company was founded in 1971 and is based in Ãrdalstangen, Norway.",Ãrdalstangen,47 57 64 85 10,Norway,[],http://sognbank.no,1,Evensensveg 8,Banks—Regional,,100,100,99.95324,0.03,0.0696,,100,,135,,100,100.685715,3,100,,135,,,,3,1586995200,0.027874,,,100,2,NOK,28.473803,50,,,,63250000,,,136,0.46634912,100,99.5,,0,50,110,,,,90.5,99.5,False,0.03,0,100,OSL,SOGN SPAREBANK,Sogn Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,SOGN.OL,finmb_9192756,no_market,,-5.285,,0.20111,,0.0050251484,,,,632500,,,1467.169,,,,1577750400,0.07202,2174000,3.512,,,0.06815848,0.45014998,1640908800,1593475200,,,368366,-716772992,,,,,,0.293,,,,,,,,https://logo.clearbit.com/sognbank.no,,,,,d0fe10f0-a92f-30e2-859a-ac83025e9a89,
SOFTOX-ME,0275,Healthcare,12,"SoftOx Solutions AS, together with its subsidiaries, operates as a medtech company in Norway. Its SoftOx technology kills the microorganisms in biofilms by acting on various microbial components. The company engages in the development of SoftOx Wound Irrigation Solution that is under preclinical studies for the prevention and treatment of infections on breached or compromised skin, including acute wounds and skin lesions in patients with eczema; and SoftOx Biofilm Eradicator, which is in preclinical studies to treat biofilm infections in non-healing chronic wounds. The company was founded in 2012 and is headquartered in Oslo, Norway.",Oslo,47 97 75 90 71,Norway,[],http://www.soft-ox.com,1,Hoffsveien 1A,Biotechnology,,56,53.5,67.33309,,0,,56.5,,34546,,56,57.57143,,53.5,,34546,,,,,,-6.219522,,,52.5,2,NOK,,6211,,,,426304992,,,71563,105.31169,52.5,55,,,6211,116,,,,18,53,False,,,56.5,OSL,SOFTOX SOLUTIONS,SoftOx Solutions AS,Europe/Oslo,CEST,False,7200000,EQUITY,SOFTOX-ME.OL,finmb_545902392,no_market,,93.97,,0,-16.437,,,,,7751000,,,10.206,,,,1577750400,,-19330244,-2.494,,,5.3889866,,1640908800,1585612800,,,5103956,380392000,,1530489600,50:1,,,,,,,,,,,https://logo.clearbit.com/soft-ox.com,,,,,101cdf12-74dc-3bc7-9b72-4c9802a2c1d8,
SHLF,,Energy,2160,"Shelf Drilling, Ltd., through its subsidiaries, operates as a shallow water offshore drilling contractor in the Middle East, North Africa, the Mediterranean, South East Asia, India, and West Africa. It provides equipment and services for the drilling, completion, and well maintenance of shallow water offshore oil and natural gas wells. The company serves government owned or controlled energy companies, and integrated oil companies or independent exploration and production companies. As of December 31, 2019, it owned 32 independent-leg cantilever jack-up rigs. The company was founded in 2012 and is headquartered in Dubai, the United Arab Emirates.",Dubai,971 4 567 3400,United Arab Emirates,[],http://www.shelfdrilling.com,1,One JLT,Oil & Gas Drilling,Floor 12 Jumeirah Lakes Towers PO Box 212201,3,3,6.812158,,0,,3,,715069,,3,3.2142856,,3,,715069,,,,,,1.391208,,,2.85,4,NOK,,135646,,,,407184192,,,1087799,0.6481513,2.85,2.98,,0,135646,26,-6.5,,,2.74,2.94,False,,0,3,OSL,SHELF DRILLING LTD,"Shelf Drilling, Ltd.",Europe/Oslo,CEST,False,7200000,EQUITY,SHLF.OL,finmb_264429554,no_market,,2.244,,-0.45057,9.608,-0.8101266,,-0.46,,136182000,,,2.823,,,,1577750400,0.61056,-283057984,-2.067,,,1.0591569,0.19802,1640908800,1593475200,,,79140910,1409747072,,,,,,,,,,,,,,https://logo.clearbit.com/shelfdrilling.com,971 4 567 3401,,,,251b3927-5ac6-3469-b7d9-67c98b0169c8,
SNOR,6509,Financial Services,,"Sparebank 1 Nordvest provides various banking services in Norway. The company offers savings and deposit accounts; car, motorcycle, boat, and construction loans; and mortgages. It also provides business insurance products, which include liability, auto, mortgage, operating loss, asset, commercial, and project insurance products; personal insurance products, such as life, travel, and accidental insurance products; pension products; bank cards; payment and debt collection services; and mobile and online banking services. In addition, the company offers bank guarantees, trade credit products, and operating credit products for agriculture, as well as factoring, leasing, and repayment products and services. The company was founded in 1835 and is based in Kristiansund, Norway. Sparebank 1 Nordvest is a subsidiary of SpareBank 1 Gruppen AS.",Kristiansund,47 91 50 39 00,Norway,[],http://www.sparebank1.no/nb/nordvest,1,Langveien 21,Banks—Regional,,109,109,110.45683,0.059633028,0.6379,,109,,248,,109,109.65714,6.5,109,,248,,,,6.5,1585785600,0.111436,,,109,2,NOK,12.469969,309,,,,244440128,,,473,0.602886,109,111,,0,309,128,9.511344,,,95,109,False,0.0596,0,109,OSL,SPAREBK 1 NORDVEST,Sparebank 1 Nordvest,Europe/Oslo,CEST,False,7200000,EQUITY,SNOR.OL,finmb_49703696,no_market,,8.899,,0.28702,,0.009259224,,11.46,,2242570,,,980.293,,,,1577750400,0.05173,18547000,8.741,,,0.11119124,0.50136,1640908800,1585612800,,,1236695,3608172032,,,,,,-0.824,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 71 58 01 50,,,,395299a7-1e64-35a5-817a-5edb041835b0,
SOLON,0161,Real Estate,,"Solon Eiendom ASA acquires, develops, and sells residential real estate properties in Norway. The company was formerly known as Bionor Pharma ASA and changed its name to Solon Eiendom ASA. The company was founded in 2006 and is headquartered in Oslo, Norway.",Oslo,47 22 29 66 90,Norway,[],http://www.soloneiendom.no,1,Olav Vs gate 5,Real Estate—Development,,30.3,30.3,30.294964,0.0660066,1.6694,,30.3,,6992,,30.3,30.014286,2,30.3,,6992,,,,,1557273600,0.486826,,,30.3,2,NOK,28.693182,59,,,,2222898944,,,25558,1.6237237,30.3,30.5,,0,59,40.6,10.860215,,,24,30.3,False,,0,30.3,OSL,SOLON EIENDOM ASA,Solon Eiendom ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SOLON.OL,finmb_410651936,no_market,,3.673,,0.05347,20.511,-0.11403513,,2.79,,73363000,,,16.987,,,,1577750400,0.14716,73203000,1.056,,,1.7837169,0.64419997,1640908800,1585612800,,,20598582,5028563456,,1490572800,1:200,,,,,,,,,,,https://logo.clearbit.com/soloneiendom.no,,,,,abcae3f7-7509-3e50-8a01-ad5b236172c9,
RING,3510,Financial Services,220,"SpareBank 1 Ringerike Hadeland provides various banking products and services to retail and corporate customers in Norway. The company offers saving, deposit, and currency accounts; vehicle, house and travel, and pet insurance products, as well as life, children, disability, critical illness, accident, health, and business and personal products; mobile and online banking services; and debit and credit cards. It also provides mortgages; car, boat, and other vehicles; consumer and other loans; and bank guarantees, construction loans, trade credit, and operating credit for agriculture, as well as factoring, leasing, and repayment services. In addition, the company offers services for buying and selling of property; accounting, financing, payment and collection, and placement services; pension products; and savings and investment products. The company was founded in 1833 and is based in HÃ¸nefoss, Norway.",HÃ¸nefoss,47 91 50 21 30,Norway,[],http://www.sparebank1.no/ringerike-hadeland,1,SÃ¸ndre Torv 6,Banks—Regional,,222,224,219.63309,0.05990991,0.67440003,,224,,1157,,222,225.94286,13.3,224,,1157,,,,13.3,1584662400,0.33914,,,222,2,NOK,11.251329,569,,,,3474388736,,,691,4.5313544,222,226,,30000,569,240,10.451978,,5.24,185,224,False,0.0588,27700,224,OSL,SPAREBK RING HADEL,SpareBank 1 Ringerike Hadeland,Europe/Oslo,CEST,False,7200000,EQUITY,RING.OL,finmb_9220341,no_market,,8.912,,0.4139,,0.08823526,,21.24,,15650400,,,238.971,,,,1577750400,0.049590003,308913984,19.731,,,0.92898303,0.73478997,1640908800,1593475200,,,4304487,6832991744,,,,,,-0.082,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 32 11 33 01,,,,224474a1-3bbb-3a9b-bc52-ac97ff01b43b,
SOR,4662,Financial Services,501,"Sparebanken SÃ¸r operates as an independent savings bank in Norway. The company operates through two segments, Retail Market and Corporate Market. It is involved in banking, securities trading, and real estate brokerage activities in Agder, Rogaland, Vestfold, and Telemark. The company also provides mortgaging, car financing, leasing, and property management services; and sells life and general insurance, pension, and group life insurance products to retail and corporate customers. It conducts banking operations in 34 locations and real estate brokerage business in 17 locations. The company was founded in 1824 and is headquartered in Kristiansand, Norway. Sparebanken SÃ¸r is a subsidiary of Sparebankstiftelsen Sparebanken SÃ¸r.",Kristiansand,47 38 10 92 00,Norway,[],http://www.sor.no,1,RÃ¥dhusgata 9,Banks—Regional,,101,101.5,97.96331,0.05940594,0,,101.5,,8298,,101,99.15714,6,101.5,,8298,,,,,1585267200,,,,101,2,NOK,8.675214,2088,,,,1589885824,,,3536,0.673966,101,101.5,,63500,2088,123,9.685115,,,80,101,False,,98600,101.5,OSL,SPAREBANKEN SOR,Sparebanken Sør,Europe/Oslo,CEST,False,7200000,EQUITY,SOR.OL,finmb_5719538,no_market,,25.974,,0.45611998,,0.063157916,,10.48,,15663900,,,835.314,,,,1577750400,0.10958,553000000,11.7,,,0.12151119,0.64037,1640908800,1593475200,,,6020173,61272535040,,,,,,0.079,,,,,,,,https://logo.clearbit.com/sor.no,47 85 03 86 65,,,,f0a4015a-e222-3f67-9088-d83be6bd369a,
SOAG,1526,Financial Services,,"SpareBank 1 Ãstfold Akershus, a savings bank, provides various banking products and services in Ãstfold and the southern part of Akershus. It offers savings, deposit, operating, tax deduction, and currency accounts; bank cards; repayment, construction, boat, motorcycle, and car loans; trade and operating credit products; factoring services; leasing products; bank guarantees; operating credit for agriculture; savings and investment products; and mortgage products. The company also provides insurance products, such as business, commercial, project, liability, asset, car, boat, personal, treatment, accident, occupational injuries, disability, house and condominium, travel, life, and other insurance, as well as pension products. In addition, it offers debt collection and accounting services; futures and currency options; and mobile and online banking services. SpareBank 1 Ãstfold Akershus was founded in 1835 and is headquartered in Moss, Norway.",Moss,47 91 50 57 00,Norway,[],http://www.sparebank1.no/nb/ostfold-akershus/privat.html,1,Varnaveien 43E,Banks—Regional,,240,242,226.58273,0.06,5.4175,,242,,210,,240,230.74286,14.4,242,,210,,,,12,1585872000,0.091753,,,234,2,NOK,9.33312,195,,,,2898815488,,,434,3.75485,234,240,,90100,195,270,9.745939,,4.37,185,234,False,0.05,40000,242,OSL,SPAREBANK 1 OSTFOL,SpareBank 1 Østfold Akershus,Europe/Oslo,CEST,False,7200000,EQUITY,SOAG.OL,finmb_12505834,no_market,,8.033,,0.42986,,0.07142854,,24.01,,12388100,,,291.183,,,,1577750400,0.09793,310620992,25.072,,,0.8036183,0.80093,1640908800,1585612800,,,3699223,6201308160,,,,,,-0.525,,,,,,,,https://logo.clearbit.com/sparebank1.no,,,,,a7cf2ced-7d76-33c6-8a53-9928120ada46,
SBTE,3921,Financial Services,182,"SpareBank 1 Telemark provides banking products and services to private and business customers in Norway. It offers deposit and currency accounts; and car and construction loans, trade credit, mortgage, and operating credit for agriculture. The company also provides factoring, leasing, and bank guarantee services; and liability, asset, property, personal, commercial, project, and car insurance products. In addition, it offers online and mobile banking, billing, cards, and collection services; and advice relating to buying and selling properties. SpareBank 1 Telemark was founded in 1844 and is based in Porsgrunn, Norway.",Porsgrunn,47 915 02 610,Norway,[],http://www.sparebank1.no/nb/telemark/privat.html,1,Storgata 117,Banks—Regional,,128,128,125.45324,0.0453125,0.4309,,128,,723,,128,127.685715,5.8,128,,723,,,,5.8,1585267200,,,,128,2,NOK,9.514606,45,,,,1361804800,,,1300,1.9131254,128,129,,0,45,143,,,,109,127,False,0.045,0,128,OSL,SPAREBANK 1 TELEMK,SpareBank 1 Telemark,Europe/Oslo,CEST,False,7200000,EQUITY,SBTE.OL,finmb_33838065,no_market,,11.454,,0.42247,,0.084745765,,,,10898600,,,327.748,,,,1577750400,0.09318,146096000,13.453,,,0.39054397,0.64611,1640908800,1593475200,,,10174852,8153024512,,,,,,-0.018,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 355 69 601,,,,2c4ec891-6da1-3876-8384-b8cff884b924,
SBVG,3125,Financial Services,337,"SpareBank 1 BV provides various banking products and services for private and corporate customers in Norway. It offers current, deposit, bill, and savings accounts; mortgages; consumer, construction, car, boat, motorcycle, caravan, motorhome, and ATV vehicle loans; and bank guarantees, trade credit, operating credit for agriculture, and factoring services, as well as vehicle and equipment leasing services. The company also provides auto, electric car, motorhome, veteran, boat, moped, snowmobile, tractor, bike, caravan, trailer, and ATV vehicle insurance products; and house, property, costume, hearing aid, bell, travel, valuables, life, children, disability, critical illness, accident, and health insurance products, as well as dog, cat, and horse insurance. In addition, it offers pension and investment products; financial advisory; accounting, payment, and real estate brokerage services; and mobile and electronic banking services. The company was founded in 1859 and is based in TÃ¸nsberg, Norway.",TÃ¸nsberg,47 91 50 24 80,Norway,[],http://www.sparebank1.no/nb/bv,1,Anton Jenssens gate 2,Banks—Regional,,36.5,36.8,36.18489,0.08082192,0.6111,,36.8,,18165,,36.5,36.045715,2.95,36.8,,18165,,,,2.42,1585699200,,,,36.6,2,NOK,7.5776396,437,,,,2308899840,,,14229,1.9447117,36.6,36.9,,100000,437,44.5,8.883495,,6.51,28,36.7,False,0.064899996,380000,36.8,OSL,SPAREBANK 1 BV,SpareBank 1 BV,Europe/Oslo,CEST,False,7200000,EQUITY,SBVG.OL,finmb_11323750,no_market,,9.126,,0.39726,,,,4.12,,63084700,,,82.28,,,,1577750400,0.06849,233647008,4.83,,,0.44482255,0.51590997,1640908800,1593475200,,,56475711,10834532352,,1320624000,6:5,,,0.109,,,,,,,,https://logo.clearbit.com/sparebank1.no,,,,,b4cb79f8-d921-3b5d-bc78-0f74db46072f,
SKUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MING,,Financial Services,1515,"SpareBank 1 SMN, together with its subsidiaries, provides various financial and banking products and services to personal and corporate customers in Norway and internationally. The company provides advisory services; and a range of products in the fields of financing, savings and investment, insurance, and payment services. It also offers investment and operations financing, domestic and foreign money transfers, fixed income and currency hedging, investment of surplus liquidity, structured products, and insurance of individuals and buildings/operating equipment; factoring and accountancy services; leasing services and loans; and mobile and online banking services. In addition, the company provides real estate and asset management services; and credit and debit cards, as well as stock trading services. SpareBank 1 SMN was founded in 1823 and is headquartered in Trondheim, Norway.",Trondheim,47 91 50 73 00,Norway,[],http://www.sparebank1.no/nb/smn,1,no. 4 SÃ¸ndre gate,Banks—Regional,,85.8,85,80.06043,0.058275055,0.5927,,85.8,,200283,,85.8,81.11429,5,85,,200283,,,,5,1585267200,0.865853,,,85,2,NOK,10.079451,9684,,,,11031895040,,,198993,2.1660898,85,85.1,,130100,9684,106,8.790072,,4.72,58.2,85,False,0.0577,113200,85.8,OSL,SPAREBANK 1 SMN,SpareBank 1 SMN,Europe/Oslo,CEST,False,7200000,EQUITY,MING.OL,finmb_881999,no_market,,5.334,,0.34636003,,-0.104384124,,9.67,,129836000,,,151.147,,,,1577750400,0.40594003,1091000064,8.433,,,0.5623664,0.05777,1640908800,1593475200,,,124166670,27165898752,,1238112000,6:5,,,0.023,,,,,,,,https://logo.clearbit.com/sparebank1.no,,,,,7be6b8a4-5b90-3fbc-9371-245907c7b391,
SOFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPOL,2302,Financial Services,1139,"SpareBank 1 Ãstlandet provides various financial products and services to individuals, businesses, public sectors, clubs, and societies. It offers retail and corporate banking services, deposits, loans, savings, advisory, insurance, money-transfer, investment, and pension products and services. The company also provides payment, real estate brokerage and rental, management, accounting and payroll, leasing, financing, HR and consulting, and online and mobile banking services. It has 37 branches, including 21 in Hedmark, 2 in Oppland, 5 in Oslo, and 9 in Akershus. The company was founded in 1845 and is headquartered in Hamar, Norway. SpareBank 1 Ãstlandet is a subsidiary of Sparebankstiftelsen Hedmark.",Hamar,47 91 50 70 50,Norway,[],http://www.sparebank1.no/en/ostlandet/personal.html,1,Strandgata 15,Banks—Regional,,86.7,86.5,87.26619,0.06597462,0.5395,,86.5,,21443,,86.7,88.38857,5.72,86.5,,21443,,,,4.58,1585267200,0.83146,,,86.5,2,NOK,10.300072,300,,,,10019295232,,,29665,2.7839108,86.5,87.4,,0,300,101.6,9.740991,,,70.1,86.7,False,0.052199997,0,86.5,OSL,SPAREBANK 1 OSTLAN,SpareBank 1 Østlandet,Europe/Oslo,CEST,False,7200000,EQUITY,SPOL.OL,finmb_12505908,no_market,,14.1,,0.38926998,,0.028469682,,8.88,,115830000,,,139.282,,,,1577750400,0.14663,973000000,8.398,,,0.6210422,0.66322,1640908800,1593475200,,,115617820,50745274368,,,,,,-0.07,,,,,,,,https://logo.clearbit.com/sparebank1.no,,,,,570d1e40-e6eb-36fd-94ed-02edf23d7a9a,
NONG,9008,Financial Services,915,"SpareBank 1 Nord-Norge provides financial products and services to personal customers, companies, and organizations in Northern Norway. The company offers various savings, lending, and insurance products, as well as payment services. Its activities also include hedging instruments and trading in interest rate and currency instruments; hedging instruments in the commodity derivatives market; sale of Norwegian bonds and certificates, as well as bond market issues; purchase and sale of equities and fund units; and provision of corporate finance, as well as trading and investment advice services. In addition, the company is involved in leasing, consumer financing, real estate brokerage, and accounting operations. It operates through a network of 38 offices across 36 municipalities in Nordland, Troms, Finnmark, and Svalbard. The company was founded in 1836 and is headquartered in TromsÃ¸, Norway.",TromsÃ¸,47 91 50 22 44,Norway,[],http://www.sparebank1.no/nb/nord-norge,1,SjÃ¸gata 8,Banks—Regional,,67.6,67.5,63.590286,0.0591716,0.2712,,67.5,,160885,,67.6,64.40857,4,67.5,,160885,,,,4,1585267200,0.702671,,,67.2,2,NOK,9.901572,6060,,,,6766825472,,,152216,1.9007937,67.2,67.5,,86400,6060,81,9.825073,,5.62,46.35,67.3,False,0.059299998,141000,67.5,OSL,SPAREBK 1 NORD-NOR,SpareBank 1 Nord-Norge,Europe/Oslo,CEST,False,7200000,EQUITY,NONG.OL,finmb_4509224,no_market,,8.92,,0.42388,,0.00895524,,6.86,,100398000,,,141.245,,,,1577750400,0.25226,689000000,6.807,,,0.47718507,0.09822,1640908800,1593475200,,,95209320,31755960320,,1301529600,4:3,,,-0.123,,,,,,,,https://logo.clearbit.com/sparebank1.no,,,,,0eaa2134-341b-36b7-a162-fec9e91edee8,
SVEG,5011,Financial Services,730,"Sparebanken Vest, a financial services company, provides banking and financing services in the counties of Hordaland, Rogaland, and Sogn og Fjordane, Norway. It operates through Corporate Market, Retail Market, Treasury, and Estate Agency Activities segments. The company is also involved in the estate agency and home mortgages activities. As of December 31, 2019, it had 33 points of sale outlets. The company was founded in 1823 and is headquartered in Bergen, Norway.",Bergen,47 91 50 55 55,Norway,[],http://www.spv.no,1,Jonsvollsgaten 2,Banks—Regional,,68,67.7,61.118706,0.035588235,0.3735,,67.7,,50536,,68,64.14571,2.42,67.7,,50536,,,,2.42,1585094400,0.564459,,,67.2,2,NOK,10.523019,1880,,,,7210223616,,,51956,1.9424094,67.2,67.3,,100000,1880,73.8,10.632911,,5.88,42.1,67.2,False,0.0356,300000,67.7,OSL,SPAREBANKEN VEST,Sparebanken Vest,Europe/Oslo,CEST,False,7200000,EQUITY,SVEG.OL,finmb_8081598,no_market,,30.597,,0.48788,,0.25,,6.32,,107295000,,,161.512,,,,1577750400,0.31427,582000000,6.386,,,0.41606817,0.26554,1640908800,1593475200,,,78181423,113575239680,,,,,,-0.247,,,,,,,,https://logo.clearbit.com/spv.no,,,,,7a2d122c-4b88-3068-9aa7-0e98d1c5b807,
MORG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRBANK,4068,Financial Services,1255,"SpareBank 1 SR-Bank ASA, together with its subsidiaries, provides various financial products and services for personal and corporate customers in Southern and Western Norway. The company offers its products and services in the areas of savings, loans, advice, insurance, and pensions. It also provides foreign exchange, administrative securities, commercial properties brokerage, leasing, accounting, and securities trading services, as well as active management and securities management services. In addition, the company facilitates debt and equity funding; and sells real estate properties comprising holiday homes, new builds, and used homes. Further, it is involved in the customer trading of interest rate instruments; and purchasing of home mortgages and funds by issuing covered bonds. Additionally, the company offers credit and debit cards; structured products; and mobile and online banking services. The company also serves retail, small business, and agricultural customers, as well as public sector. As of December 31, 2018, it had 36 branches in Rogaland, Vest-Agder, Aust-Agder, and Hordaland. SpareBank 1 SR-Bank ASA was founded in 1839 and is headquartered in Stavanger, Norway.",Stavanger,47 91 50 20 02,Norway,[],http://www.sparebank1.no/nb/sr-bank,1,Christen Tranes Gate 35,Banks—Regional,Postboks 250,77.8,77.05,72.84475,0.07069408,0,,77.65,,252050,,77.8,74.44572,5.5,77.05,,252050,,,,,1587686400,0.918118,,,77.05,2,NOK,12.516245,24080,,,,19697446912,,,322422,4.525028,77.05,77.15,,130700,24080,105.3,8.14482,,,48.38,77.05,False,,409700,77.65,OSL,SPAREBANK 1 SR BK,SpareBank 1 SR-Bank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SRBANK.OL,finmb_883781,no_market,,34.146,,0.35722,,,,9.46,,255644992,,,98.551,,,,1577750400,0.37039003,1480000000,6.156,,,0.7818287,0.32251,1640908800,1593475200,,,166984950,148639088640,,,,,,-0.716,,,,,,,,https://logo.clearbit.com/sparebank1.no,,,,,8ee5ca3d-26b8-36c3-9e7f-fabac7a9dd9b,
STORM,,Real Estate,5,"Storm Real Estate ASA, an investment company, acquires and manages real estate properties in Russia. It owns and operates the Gasfield office building in Moscow with a net lettable area of approximately 11,500 square meters. Storm Real Estate ASA was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.stormrealestate.no,1,Haakon VIIS gate 5,Real Estate Services,,3.5,3.24,2.6195683,0.12257142,0,,3.6,,10302,,3.5,3.382857,0.429,3.24,,10302,,,,,1464307200,1.486643,,,3.24,4,NOK,,2052,,,,31804416,,,66272,10.955707,3.24,3.56,,80000,2052,6.45,39.999996,,,1.26,3.38,False,,100000,3.6,OSL,STORM REAL EST ASA,Storm Real Estate ASA,Europe/Oslo,CEST,False,7200000,EQUITY,STORM.OL,finmb_38919651,no_market,,17.688,,-0.10816,95.442,-0.21524662,,0.09,,8834560,,,0.534,,,,1577750400,0,-314000,-0.036,,,6.7415733,0.47079,1640908800,1577750400,,,4904419,51347808,,1562716800,1:10,,,-0.45,,,,,,,,https://logo.clearbit.com/stormrealestate.no,,,,,dd6c75a6-28b5-3002-8b2b-f8724872256a,
SUSB-ME,6650,Financial Services,,"Surnadal Sparebank, an independent savings bank, provides various banking product and services to individuals and businesses in Norway. The company offers savings and pension accounts. It also provides mortgage, car, other vehicles, motor homes/caravans, motorcycles/quads, snowmobiles, construction, and home loans, as well as small loans and refinancing, and bridge financing; bank guarantees; and overdraft services. In addition, the company offers various insurance products, such as home and leisure insurance; liability, customer's, cyber, farm building agriculture, operating tools and crop, property, health, landlord, craft, commercial, personal, travel, large car, goods during transport, and occupational injuries insurance, as well as home insurance agriculture products; vehicle insurance comprising ATV/Quad biking, motorhome, boat, caravan, motorcycle, moped and scooter, private tractor, veteran vehicle, and snowmobile; and other insurance, including horse, and dog and breed cat. Further, it provides mobile, online, and Internet banking services; credit cards; bank cards; overseas payment services; fund savings; mobile payments; and vehicles, machinery, operating equipment, and movable properties leasing services. Additionally, the company offers iZettle, a mobile payment terminal. Surnadal Sparebank was founded in 1842 and is based in Surnadal, Norway.",Surnadal,47 71 66 27 00,Norway,[],http://www.bank.no,1,BÃ¥rdshaugvegen 7,Banks—Regional,,109,108,106.84892,0.06422018,0.2025,,109,,247,,109,106.97143,7,108,,247,,,,7,1583280000,0.243302,,,108,2,NOK,3.282836,35,,,,219672064,,,482,1.4261365,108,109,,,35,117,,,,100,108,False,0.0648,,109,OSL,SURNADAL SPAREBANK,Surnadal Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,SUSB-ME.OL,finmb_58060310,no_market,,3.982,,0.43442002,,-0.031085312,,,,2015340,,,421.213,,,,1577750400,0.03771,66915000,33.203,,,0.25877643,0,1640908800,1585612800,,,1899140,613348608,,,,,,-0.407,,,,,,,,https://logo.clearbit.com/bank.no,47 71 66 27 27,,,,2e02084b-fec2-35c2-980f-3a238c630cc9,
