ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,trailingPE,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
BRG,Borregaard,Materials,142.0,142.0,143.0,670,,14145.38,0.0085,0.08070000000000001,0.1678,0.5294,0.5206000000000001,1701,Basic Materials,1103.0,"Borregaard ASA develops, produces, and sells biomaterials, biochemicals, and fine chemicals in Norway, rest of Europe, the United States, Asia, and internationally. It operates through three segments: BioSolutions, BioMaterials, and Fine Chemicals. The BioSolutions segment provides biopolymers that are used as binding and dispersing agents for a range of applications, such as construction, industrial binders, agrochemicals, and batteries; and biovanillin for flavor and fragrance companies, as well as for the food and beverage industry. This segment also engages in chemicals trading activities. The BioMaterials segment offers specialty cellulose for use as a raw material in the production of cellulose ethers, cellulose acetate, and other specialty products, as well as provides cellulose fibrils for industrial applications. The Fine Chemicals segment provides pharma intermediates and bioethanol. Borregaard ASA was incorporated in 2012 and is headquartered in Sarpsborg, Norway.",Sarpsborg,47 69 11 80 00,Norway,[],http://www.borregaard.com,1.0,Hjalmar Wessels vei 6,Specialty Chemicals,PO Box 162,140.8,141.0,105.29154,0.016335227,0.6183,,144.0,,108436.0,,140.8,125.23528999999999,2.3,141.0,,108436.0,,,,2.3,1592265600.0,0.010843,,,141.0,2.0,NOK,147202.0,,,,14145372160.0,,,87572.0,2.7186953999999997,141.0,142.2,,721000.0,147202.0,144.0,26.542057,,,75.0,141.6,False,0.0163,391200.0,144.0,OSL,BORREGAARD ASA,Borregaard ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BRG.OL,finmb_216329283,no_market,,3.068,,0.0715,15.867,0.43324542,,5.35,,99605296.0,,,29.38,,,,1577750400.0,0.56839,372000000.0,3.728,,0.10600006599999999,4.83322,0.07203999999999999,1640908800.0,1593475200.0,,,91491267.0,15962182656.0,,,,,,-0.172,,,,,,,,https://logo.clearbit.com/borregaard.com,47 69 11 87 70,38.09013,,,,,
BOUVET,Bouvet,Information technology,574.0,568.0,574.0,102,,5883.23,0.0,-0.0205,0.0177,0.5032,0.9313,0369,Technology,1594.0,"Bouvet ASA provides information technology, digital communication, and enterprise management services in Norway, Sweden, and internationally. The company designs, develops, and provides advisory services on IT solutions and digital communication. Bouvet ASA was founded in 2002 and is based in Oslo, Norway.",Oslo,47 23 40 60 00,Norway,[],http://www.bouvet.no,1.0,SÃ¸rkedalsveien 8,Information Technology Services,,590.0,578.0,478.9853,0.013983051000000002,0.4054,,580.0,,3131.0,,590.0,569.82355,8.25,578.0,,3131.0,,,,8.25,1590105600.0,0.8,,,560.0,2.0,NOK,3221.0,,,,5883212800.0,,,4034.0,2.572796,560.0,572.0,,166400.0,3221.0,618.0,41.473988,,4.03,291.0,568.0,False,0.013999999499999999,27300.0,580.0,OSL,BOUVET ASA,Bouvet ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BOUVET.OL,finmb_34102981,no_market,,2.5580000000000003,,0.09205,20.077,0.9531772,,13.84,,10249500.0,,,36.035,,,,1577750400.0,0.31916,210491008.0,20.357,,0.10600006599999999,15.928957999999998,0.29916,1640908800.0,1593475200.0,,,7622373.0,5849662464.0,,,,,,0.41200000000000003,,,,,,,,https://logo.clearbit.com/bouvet.no,,28.196688,,,,,
BRA-ME,BRAbank,Financials,0.52,0.5,0.52,43,,325.48,-0.037000000000000005,0.0,-0.037000000000000005,0.1255,-0.5667,5014,Financial Services,51.0,"BRAbank ASA operates as a digital bank in Norway. It offers consumer finance, unsecured financing to private individuals, saving accounts, and credit cards, as well as payment insurance loans and payment solutions. The company was formerly known as Monobank ASA and changed its name to BRAbank ASA in June 2019. BRAbank ASA was founded in 2015 and is headquartered in Bergen, Norway.",Bergen,47 55 96 10 00,Norway,[],http://www.brabank.no,1.0,Starvhusgaten 4,Banks—Regional,,0.54,0.54,0.39149264,,0.0,,0.54,,86733.0,,0.54,0.48455882,,0.54,,86733.0,,,,,,1.3326879999999999,,,0.462,4.0,NOK,1371821.0,,,,334777024.0,,,509699.0,6.3421555,0.462,0.52,,,1371821.0,2.26,,,,0.262,0.496,False,,,0.54,OSL,BRABANK ASA (NEW),BRAbank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BRA-ME.OL,finmb_316669435,no_market,,6.312,,-1.80192,,-0.5625,,,,625918976.0,,,1.306,,,,1577750400.0,,-95116000.0,-0.152,,0.10600006599999999,0.3981623,,1640908800.0,1593475200.0,,,320670596.0,333178464.0,,1583884800.0,0:1,,,,,,,,,,,https://logo.clearbit.com/brabank.no,,,,,,,
BWE,BW Energy Limited,Energy,17.9,17.9,18.1,101,,4194.05,0.0051,-0.0376,0.0377,,,0277,Energy,100.0,"BW Energy Limited engages in the acquisition, exploration, development, and production of oil and natural gas in Africa. It primarily holds interests in three hydrocarbon licenses in Gabon, Brazil, and Namibia. The company was founded in 2016 and is based in Oslo, Norway.",Oslo,47 23 13 00 00,Norway,[],http://www.bwenergy.no,1.0,Drammensveien 151,Oil & Gas E&P,,17.81,17.8,15.271941,,0.0,,18.7,,217960.0,,17.81,18.539412,,17.8,,217960.0,,,,,,,,,17.8,2.0,NOK,50629.0,,,,4194041600.0,,,217813.0,21.354591,17.8,18.1,,,50629.0,25.0,,,,7.62,17.93,False,,,18.7,OSL,BW ENERGY LIMITED,BW Energy Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,BWE.OL,finmb_144579252,no_market,,21.877,,0.02138,46.051,-0.21325052,,,,234304000.0,,,1.943,,,,1577750400.0,0.10088000400000001,4200000.0,0.02,,0.10600006599999999,9.212558,0.7214,1640908800.0,1593475200.0,,,65277178.0,4296559616.0,,,,,,,,,,,,,,https://logo.clearbit.com/bwenergy.no,47 23 13 00 01,895.0,,,,,
BWLPG,BW LPG,Energy,37.1,37.1,37.2,774,,5123.39,-0.018500000000000003,-0.0678,0.0589,-0.4081,-0.0938,117438,Industrials,2004.0,"BW LPG Limited, an investment holding company, engages in shipowning and chartering activities worldwide. It operates through three segments: Very Large Gas Carriers (VLGCs), Large Gas Carriers (LGCs), and Product Services. The company is involved in the transportation of liquefied petroleum gas to oil companies, and trading and utility companies; and product trading and delivery activities. As of February 28, 2020, it had a fleet of 47 vessels, including 35 owned VLGCs, 10 chartered VLGCs, and 2 owned and operated VLGCs by a joint venture with a total carrying capacity of approximately 3 million cubic meters. The company was formerly known as BW Gas LPG Holding Limited and changed its name to BW LPG Limited in September 2013. BW LPG Limited was founded in 1935 and is headquartered in Singapore.",Singapore,65 6705 5588,Singapore,[],http://www.bwlpg.com,1.0,10 Pasir Panjang Road,Marine Shipping,"No. 17-02, Mapletree Business City",37.8,37.98,33.516766,0.02910053,0.3516,,38.26,,638370.0,,37.8,37.74353,1.1,37.98,,638370.0,,,,11.52,1598918400.0,1.525903,,,37.06,2.0,NOK,332228.0,,,,5123398144.0,,,714096.0,5.1579565999999994,37.06,37.14,,406100.0,332228.0,85.0,176.66666999999998,,,26.0,37.06,False,0.2965,63000.0,38.26,OSL,BW LPG LTD,BW LPG Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,BWLPG.OL,finmb_246740269,no_market,,6.476,,0.41653,13.034,-0.23447597,,0.21,,138096992.0,,,8.564,,,,1577750400.0,0.31128,413743008.0,2.983,,0.10600006599999999,4.3320875,0.45400003,1640908800.0,1593475200.0,,,70685670.0,6432583168.0,,,,,,1.3519999999999999,,,,,,,,https://logo.clearbit.com/bwlpg.com,65 6570 6056,12.437142999999999,,,,,
BWO,BW Offshore Limited,Energy,27.6,27.6,27.62,601,,4990.07,-0.0007000000000000001,-0.045,-0.1512,-0.5286,-0.5213,HM11,Energy,2126.0,"BW Offshore Limited builds, owns, and operates oil and gas floating production, storage, and offloading vessels (FPSOs); and floating, storage, and offloading vessels (FSOs) to the oil and gas industries in the Asia Pacific, the Americas, the European Union, and West Africa. It also offers engineering, procurement, construction, and installation services; and lease and operation services of FPSO units. As of March 8, 2016, the company had a fleet of 14 FPSOs and 1 FSO. It also operates additional two operations and maintenance contracts FPSOs and one new project FPSO. The company was founded in 1982 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.bwoffshore.com,1.0,Clarendon House,Oil & Gas Equipment & Services,2 Church Street,27.62,27.32,29.46544,0.002461984,,,28.1,,380299.0,,27.62,32.635296000000004,0.068,27.32,,380299.0,,,,1.23,1599091200.0,2.716265,,,27.32,2.0,NOK,404464.0,,,,4990080000.0,,,488686.0,4.377263,27.32,27.7,,2337600.0,404464.0,69.212,40.588234,,,12.91,27.6,False,0.0431,737500.0,28.1,OSL,BW OFFSHORE LTD,BW Offshore Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,BWO.OL,finmb_26954576,no_market,,5.473,,-0.18903999,10.023,-0.4782313,,0.68,,180800000.0,,,4.376,,,,1577750400.0,0.2165,-218200000.0,-1.18,,0.10600006599999999,6.30713,0.50139,1640908800.0,1593475200.0,,,84549212.0,6239390208.0,,1480636800.0,1:50,,,,,,,,,,,https://logo.clearbit.com/bwoffshore.com,,,,,,,
BMA,Byggma,Industrials,106.0,101.0,106.0,5,,740.08,0.0192,0.0495,0.049100000000000005,0.1631,0.223,4701,Industrials,,"Byggma ASA manufactures and supplies building materials to builders and retailers in the Nordic countries. It offers pre-painted ceilings and wall panels under the Huntonit brand name; I-beams for use in ceilings, walls, and floors in wood-based buildings under the brand name of Masonite; and particle boards, boards, and structural panels for use in buildings, pre painted ceilings, and wall panels under the Forestia brand name. The company also provides home lighting products under the Scan Lamps brand name; doors and windows for new buildings, extensions, or rehabilitation under the brand name of Uldal; a range of lamp and lighting products under the Aneta brand name; and develops, manufactures and distributes MDF panels for walls, ceilings, bathrooms, and kitchens under the brand name of Smartpanel. The company is headquartered in Vennesla, Norway.",Vennesla,47 38 13 71 00,Norway,[],http://www.byggma.no,1.0,Venneslaveien 233,Building Products & Equipment,Postboks 21,104.0,107.0,93.525734,0.009615385,0.09689999,,108.0,,9151.0,,104.0,104.76471,1.0,107.0,,9151.0,,,,2.0,1598832000.0,0.686144,,,106.0,2.0,NOK,237.0,,,,740084608.0,,,2262.0,0.3832578,106.0,106.0,,170100.0,237.0,109.0,,,2.97,66.0,103.0,False,0.019199999,38900.0,108.0,OSL,BYGGMA ASA,Byggma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BMA.OL,finmb_9391774,no_market,,0.48200000000000004,,0.037360000000000004,4.67,0.24705887,,,,6981930.0,,,130.66,,,,1577750400.0,0.0602,72149000.0,10.338,,0.10600006599999999,0.8112659000000001,0.94914,1640908800.0,1593475200.0,,,326316.0,931632000.0,,,,,,,,,,,,,,https://logo.clearbit.com/byggma.no,,10.253433,,,,,
CARA,Carasent,Health care,27.0,27.0,27.2,174,,1097.11,-0.0182,-0.0146,0.08,1.7664,2.2609,,Healthcare,,"Carasent ASA provides cloud-based medical record services to the private and public health care industry in Nordic region. The company develops Webdoc, a cloud based EMR-system; and develops a digital platform for interactive health care to communicate through video, tele and health meetings, chat, and other online channels. It also provides training and consulting services. The company was formerly known as Apptix ASA and changed its name to Carasent ASA in May 2019. The company was founded in 1997 and is based in Oslo, Norway.",Oslo,,Norway,[],http://carasent.com,1.0,c/o Advokatsenteret Kristian,Health Information Services,Augusts gate 14,27.5,28.0,18.454411999999998,,0.0,,28.0,,188462.0,,27.5,24.294117,,28.0,,188462.0,,,,,1525996800.0,0.558433,,,27.0,2.0,NOK,88153.0,,,,1097112576.0,,,89961.0,18.813234,27.0,27.2,,,88153.0,28.9,,,,7.5,27.0,False,,,28.0,OSL,CARASENT ASA,Carasent ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,CARA.OL,finmb_4222700,no_market,,18.482,,-0.06305,97.875,2.4739451,,,,40633800.0,,,2.342,,,,1577750400.0,0.05599,-3677000.0,-0.09,,0.10600006599999999,11.528608,0.62675,1640908800.0,1593475200.0,,,22614853.0,1077796224.0,,1558569600.0,1:4,,,,,,,,,,,https://logo.clearbit.com/carasent.com,,,,,,,
CLOUD-ME,Cloudberry Clean Energy,Utilities,13.65,13.5,13.65,82,,750.47,0.0245,-0.025,0.1375,,,0273,Utilities,,"Cloudberry Clean Energy AS operates as a renewable energy company. The company owns, develops, and operates hydropower plants and wind farms in Norway and Sweden. Cloudberry Clean Energy AS was founded in 2017 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.cloudberry.no,1.0,FrOeyas Gate 15,Utilities—Renewable,,13.324000000000002,13.302,12.758341999999999,,0.0,,13.9,,259981.0,,13.324000000000002,12.335529,,13.302,,259981.0,,,,,,,,,13.16,2.0,NOK,57658.0,,,,766224960.0,,,129323.0,2742.2078,13.16,13.65,,,57658.0,19.0,,,,10.54,13.5,False,,,13.9,OSL,CLOUDBERRY CLEAN,Cloudberry Clean Energy AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,CLOUD-ME.OL,finmb_657338383,no_market,,1900.4820000000002,,0.0,-203.74599999999998,-0.08307779,,,,55147200.0,,,1.271,,,,1577750400.0,,-2609160.0,-0.687,,0.10600006599999999,10.739574000000001,,1640908800.0,,,,14542165.0,531030880.0,,,,,,,,,,,,,,https://logo.clearbit.com/cloudberry.no,,,,,,,
COV,ContextVision,Health care,22.87,22.87,22.93,288,LP,1769.39,0.0173,-0.055,-0.0187,1.199,1.433,111 22,Healthcare,47.0,"ContextVision AB (publ), a medical technology software company, provides image analysis and artificial intelligence software solutions to original equipment manufacturers worldwide. It operates through two segments, Medical Imaging and Digital Pathology. The company offers image enhancement software for 2D/3D/4D ultrasound, radiography, magnetic resonance imaging (MRI), and mammography. Its products include US PLUSView, an image enhancement software product for women's health, general imaging, cardiovascular, and point of care applications; VolarView, an image enhancement software for the handheld ultrasound market segment; GOPiCE, a technology for volumetric image enhancement in real-time; and REALiCE, a volumetric image enhancement and rendering solution for visualization. The company also provides Altumira/Altumira Plus, a solution for various digital radiography systems; GOPView XR2Plus for x-ray systems for human and veterinary examinations; and Orthopedic Package for orthopedic imaging. In addition, it offers GOPView MRI2Plus, an image enhancement solution for MRI; GOPView Mammo3, an image enhancement software for screening and diagnostic mammography; and INIFY Prostate, an AI-based software that outlines and quantifies suspected cancerous areas in a series of prostate biopsies. ContextVision AB (publ) was founded in 1983 and is headquartered in Stockholm, Sweden.",Stockholm,46 87 50 35 50,Sweden,[],http://www.contextvision.com,1.0,Klara Norra Kyrkogata 31,Health Information Services,,22.48,22.6,17.684586,,0.0,,23.9,,233933.0,,22.48,23.491235999999997,,22.6,,233933.0,,,,,1212969600.0,1.16024,,,22.52,2.0,NOK,167517.0,,,,1769394944.0,,,207265.0,,22.52,22.93,,140000.0,167517.0,30.9,87.96155,,,5.05,22.915,False,,140000.0,23.9,OSL,CONTEXTVISION AB,ContextVision AB (publ),Europe/Oslo,CEST,False,7200000.0,EQUITY,COV.OL,finmb_786673,no_market,,,,0.10280999999999998,,1.3989475,,0.26,,77367504.0,,,0.8079999999999999,,,,1577750400.0,0.08879,,-0.033,,0.10600006599999999,28.304454999999997,0.7414,1640908800.0,1593475200.0,,,20426567.0,1470137216.0,,1597795200.0,10:1,,,-0.7,,,,,,,,https://logo.clearbit.com/contextvision.com,,,,,,,
CRAYON,Crayon Group Holding,Information technology,112.8,112.4,112.8,1121,,9162.81,0.0425,0.1775,0.1394,1.1692,1.9684,0484,Technology,1653.0,"Crayon Group Holding ASA, together with its subsidiaries, operates as an IT advisory company in software and digital transformation services. It operates through Software & Cloud Direct, Software & Cloud Channel, Software & Cloud Economics, and Consulting segments. The company offers license management and consultancy services; SAM as a Service, a single hosted managed service that enables its clients to control software and technology assets across their IT environment; and SAM-iQ, which provides a centralized program interface that allows its customers to analyze, review, and manage their SAM environment. It also provides software and cloud economic services, including license management and solutions across large and mid-market enterprises, public sector, and cloud and service provider markets, as well as deployment planning services. In addition, the company offers consulting services in the areas of cloud architecture and deployment solutions, licensing environment optimization and management, security, datacenter systems, infrastructure and networking, backup and data recovery, servers environments, and storage and virtualization solutions; and managed services, such as outsourced license lifecycle management, project management, audit simulation and support, and infrastructure management and support services. Further, it provides training, events, and development programs for IT professionals. The company has operations in the Nordics, Europe, the Asia-Pacific, the Middle East and Africa, and the United States. The company has a strategic collaboration agreement with Amazon Web Services. Crayon Group Holding ASA is headquartered in Oslo, Norway.",Oslo,47 22 89 10 00,Norway,[],http://www.crayon.com/nb-NO,1.0,Sandakerveien 114A,Information Technology Services,,108.2,109.2,66.38897,,0.0,,115.2,,289409.0,,108.2,93.38529,,109.2,,289409.0,,,,,,1.519811,,,108.4,2.0,NOK,221909.0,,,,9155457024.0,,,212831.0,0.53744894,108.4,112.6,,0.0,221909.0,115.2,105.42055500000001,,,29.8,112.2,False,,0.0,115.2,OSL,CRAYON GROUP HLD,Crayon Group Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,CRAYON.OL,finmb_46100086,no_market,,0.444,,0.00024000001,39.349000000000004,1.7282051999999999,,1.07,,81165400.0,,,12.492,,,,1577750400.0,0.21603000000000003,4026000.0,0.051,,0.10600006599999999,9.029779,0.60696,1640908800.0,1593475200.0,,,36282713.0,7569250816.0,,,,,,1.3090000000000002,,,,,,,,https://logo.clearbit.com/crayon.com,,2211.765,,,,,
DNB,DNB,Financials,129.3,129.3,129.35,3428,,203016.91,0.004699999999999999,-0.0538,-0.0894,-0.2116,-0.21420000000000006,0191,Financial Services,9020.0,"DNB ASA provides various banking products and services for retail and corporate customers in Norway and internationally. The company offers savings and investment products, including saving accounts, home savings products, equities, retirement savings, fixed rate deposits, exchange traded products, bonds and commercial papers, and asset management services; and loans, such as home mortgages, car and consumer loans, trade finance, and export financing, as well as overdraft facilities, bank guarantees, and leasing and factoring services. It also provides various cards; a range of insurance products comprising car, boat, motor vehicle, household contents, home, holiday home, travel, and life insurance products, as well as pet insurance for cats and dogs; and pension plans. In addition, the company offers investment banking advisory and financing services, such as mergers and acquisitions, and equity and debt capital markets for corporations and private equity firms; and foreign exchange and treasury, cash management, research, commodities, equities, corporate finance, interest rates, securities, real estate broking, and internet and mobile banking services. It offers its products and services to various sectors, including energy; financial institutions; healthcare; manufacturing; packaging and forest products; seafood; shipping, offshore, and logistics; and telecom, media, and technology. The company distributes its products and services through its branches, in-store postal and banking outlets, and post office counters. DNB ASA was founded in 1822 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.dnb.no,1.0,Dronning Eufemias gate 30,Banks—Regional,BjÃ¸rvika,128.7,130.45,128.56662,0.06993007,0.0,,130.5,,1212780.0,,128.7,141.00735,9.0,130.45,,1212780.0,,,,,1588118400.0,0.9265059999999999,,,129.05,2.0,NOK,1730244.0,,,,200462843904.0,,,1750363.0,4.104649,129.05,129.65,,246400.0,1730244.0,178.1,8.689516000000001,,,94.26,129.65,False,,327700.0,130.5,OSL,DNB ASA,DNB ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DNB.OL,finmb_9778651,no_market,,19.414,,0.43046,,-0.13350284,,14.88,,1550370048.0,,,154.097,,,,1577750400.0,0.37327,19740000256.0,12.557,,0.10600006599999999,0.8390818999999999,0.42226002,1640908800.0,1593475200.0,,,889201447.0,948136837120.0,,,,,,-0.182,,,,,,,,https://logo.clearbit.com/dnb.no,,10.297046,,,,,
DNO,DNO,Energy,4.84,4.84,4.84,999,,4723.05,0.0189,-0.0016,-0.107,-0.5815,-0.6486,0250,Energy,1318.0,"DNO ASA engages in the exploration, development, and production of oil and gas assets in the Middle East and the North Sea. Its flagship project is the Tawke field that is located in the Kurdistan region of Iraq. As of December 31, 2019, its proven reserves consisted of 205.6 million barrels of oil equivalent (MMboe); proven and probable reserves included 344.8 MMboe; and proven, probable, and possible reserves consisted of 539.9 MMboe. The company was founded in 1971 and is headquartered in Oslo, Norway.",Oslo,47 23 23 84 80,Norway,[],http://www.dno.no,1.0,Dokkveien 1,Oil & Gas E&P,Aker Brygge,4.752,4.75,5.09992,0.009259259,,,4.91,,4706513.0,,4.752,5.440118,0.044000000000000004,4.75,,4706513.0,,,,0.4,1571961600.0,2.213253,,,4.69,4.0,NOK,3139701.0,,,,4965713408.0,,,5492005.0,6.3712,4.69,4.837,,728400.0,3139701.0,13.92,14.672726999999998,,,2.5,4.827,False,0.0802,162000.0,4.91,OSL,DNO ASA,DNO ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DNO.OL,finmb_878127,no_market,,6.763,,-0.19066,16.55,-0.62453175,,0.33,,975433024.0,,,0.988,,,,1577750400.0,0.14917,-148600000.0,-0.15,,0.10600006599999999,4.90081,0.40448,1640908800.0,1593475200.0,,,536593797.0,5271243264.0,,1150416000.0,4:1,,,,,,,,,,,https://logo.clearbit.com/dno.no,47 23 23 84 81,,,,,,
DOF,DOF,Energy,0.53,0.53,0.54,64,,163.11,0.0291,-0.0075,-0.0799,-0.6624,-0.67,5392,Energy,3134.0,"DOF ASA, together with its subsidiaries, owns and operates a fleet of offshore vessels worldwide. The company operates through three segments: Platform Supply Vessel (PSV), Anchor Handling Tug Supply Vessel (AHTS), and Subsea Vessel and Subsea Engineering. It operates a fleet of PSVs that are used to transport oilfield products and supplies to offshore drilling and production facilities; AHTS used to set anchors for drilling rigs, and tow mobile drilling rigs and equipment from one location to another; and subsea vessels used for a range of subsea services. The company also provides subsea services comprising project management, engineering, construction and installation, life-of-field, decommissioning/field abandonment, and survey and positioning, as well as inspection, repair, and maintenance services. In addition, it offers marine management services, such as crewing, chartering, mobilization, maintenance, refurbishment, projects and new building, and compliance services. As of December 31, 2019, the company operated a fleet of 67 vessels, including 16 PSVs, 20 AHTSs, and 31 subsea/construction vessels, as well as 72 remote operated vehicles and 2 autonomous underwater vehicles. It operates in Brazil, the United Kingdom, Australia, Norway, Canada, the United States, Guyana, the Philippines, Angola, Argentina, and internationally. The company was founded in 1981 and is headquartered in StorebÃ¸, Norway.",StorebÃ¸,47 56 18 10 00,Norway,[],http://www.dof.no,1.0,Alfabygget,Oil & Gas Equipment & Services,,0.515,0.545,0.66396326,,0.0,,0.5479999999999999,,445560.0,,0.515,0.57679415,,0.545,,445560.0,,,,,1242432000.0,1.903012,,,0.51,4.0,NOK,432720.0,,,,161631440.0,,,636912.0,0.024721847999999998,0.51,0.539,,4700000.0,432720.0,2.8,0.6235294,,,0.5,0.53,False,,1357000.0,0.5479999999999999,OSL,DOF ASA,DOF ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DOF.OL,finmb_884333,no_market,,2.824,,-1.0703601,9.427999999999999,-0.5839637,,0.85,,307763008.0,,,-2.801,,,,1577750400.0,0.04079,-6998000128.0,-22.151,,0.10600006599999999,,0.57965,1640908800.0,1593475200.0,,,106021200.0,18460266496.0,,1527206400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/dof.no,47 56 18 10 06,,,,,,
